pretty_comp,p_powerfact
Dy3SnC,1173.8123
SmAl,14.03592815
Mg3In,1.4125837630000002
NdErZn2,100.6044545
AlCu,1308.365467
NbNO,1306.137869
MnSbSe2I,1685.368891
RbYO2,1845.149959
FeBiAsO,82.17525329
AgHgO2,585.9493312999998
HoCo3Cu2,885.3300044
YbCdCu4,734.3279886
Al(CoSi)2,98.13523298
Ti3Al2NiN,298.3417726
Cd3In,74.94254877
SeI2,2269.489107
Sr3(SnIr)4,46.11828357
CuAu,1212.449736
YSb2,43.37593791
ZrGaAu,979.5184836000001
NiAg3,4516.061193
Rb2WBr6,26.12785151
AgBi(PSe3)2,981.4184134
CrCdF6,48.85280502
TmMgRh2,1.288224322
Li3SbS4,899.8906231000003
Pm2MgSi,500.50842300000005
CrAgS2,1950.713617
BaNa2,495.8642549
NiH2SO5,391.4063411
Na3OsO5,1.908025429
Sr2N,195.5084229
TbErO3,845.9842741
Li3Co2NiO6,1075.732831
Pm2MgTl,673.9587934
TcSO6F,180.631115
Dy3CoB4,1.4909675
Sm(ErSe2)3,861.71513
Ce3ZrO8,1030.959125
Na2Ca2Ta3,80.73983065
Sr(NiO2)4,1030.074203
Sr3ZnRhO6,275.69706610000003
UAlNi4,1371.950511
Ba3SiO5,2923.2668289999997
Ca3PbO,1374.923744
VBiO4,2413.519366
PrTmTl2,5.649718223
Nb3TeCl7,306.7012673
K2HBrO,155.5357128
Na5Zr2F3,568.8575991
LiTiAsO5,791.7614725999997
ScAg(PS3)2,918.3805064999999
SmMgHg2,100.2980953
Yb2S2O,672.2430541
Pr3I,97.28969493
Sc2CuOs,10.98531536
TmSnPd2,779.2585531000003
PmAgHg2,17.58972206
Lu4CoB3,97.73803062
ScOF,4026.0992659999997
YAlGe,709.702064
NaHo3,8.924458041
MgScRh2,888.4439697999999
Lu3Sn,361.43179239999995
SnPS3,1456.921756
CeSm3,23.60948434
CeB2Ir2C,3481.100419
Ba3P2,1205.187415
Mg3WO6,754.2841466
PbI2,2909.0976600000013
K3As,167.8094728
Na3Au,2131.4063579999997
LaInCu2,170.26815990000003
MnSe2,801.6476325
Tb2Se3,1272.546906
YTl,20.50168009
HfZrZn2,294.5849744
BaHI,1099.135943
LiSb3P2,1366.046526
TmCu5,103.83353879999999
NaNb6O5F,873.8773013
ZnFeRh2,167.1660444
Hg3F,8.19178925
Rb3SbO3,706.9780976
Al2HgS4,886.8912437000001
MgTi(SiO3)2,503.2662625
BaH2O3,885.3158081
YbF3,1187.854965
NaPrSe2,2058.064254
Sm(AlSi)2,246.567754
HfNbO4,299.2646183
TbYHg2,1470.933121
Ba4Br6O,473.0588444
Li3AsO4,404.77608060000006
LiLu2Ru,281.5335727
Li2CrCoO4,128.8176165
Ho2Fe2Si2C,63.96667354
DyGe,163.6282849
Ti(CoO2)2,413.21646430000004
BaSr3O4,4475.595542
Na2HgO2,1506.849154
NaTeF5,371.4954984
NaMnTe2,163.4150658
MnPd3,342.0635797
LiTbTl2,27.07148874
Ce2SeO2,198.4295382
TmIn,163.6656881
Mn(NCl2)2,159.8541705
Sr(BIr)2,2670.036011
Yb2ZnRh,2237.883116
NaH3C2O5,347.1920434
GeS2,1388.090076
TmBi2IO4,3566.754675
K2MnS2,755.7822746
ZnReO4,46.18982555
RbMnP,447.14442199999996
Ti2CuS4,544.2337984000002
PrTe,152.6546961
Y3GaO6,1031.158743
CaPdF4,172.07612609999995
HoSF,2170.290588
AlCuO2,2808.3918989999997
ScAgSe2,3034.062976
MgNiH,300.8956235
Ca5MnPb3,194.4617075
NbAs2,362.1437979
LuBrO,1381.815767
CdP4,2232.411516
TeI2,2423.614391
Sc2CCl2,1521.350585
LiTm2Os,1221.995098
Mg2P2O7,893.3783990000003
PrDyTl2,0.137191103
Na3NiO2,107.637999
Li5Mn3Co2,99.76512421
Ag3P,714.2780733
TaOF3,111.19296409999998
Ac2SiPd,2331.53733
Ca(SbO2)4,20.68013685
HgHOF,1612.105791
NdHo3,286.8937437
Tl3BO3,1734.124104
TbAlNi,93.86427617
YP,86.53593662
Bi2Te5Pb2,589.2021053
Li3Mn3CoO8,151.4836627
LuAgS2,3009.8627309999997
BH8CN,1290.869747
Ti2FeIr,372.10915730000005
LiPd3,214.9338665
NbGa3,472.955846
MnInPd2,44.68269557
Tm2Cr2C3,755.9482213
Sr3SnO,1357.4498039999999
MoW2(Se2S)2,2059.4762379999997
HfMgPd2,495.0220626
HoInAu2,462.2892607
SmHoHg2,916.7631759999999
ZnRh3,1613.847232
Na6CoO4,251.5240462
NaSrAs,1248.274717
MgTiO3,857.9229573999999
Sr3SiO5,1571.594413
Nd3Cr,2234.669247
NaSrO3,13.11092755
Li3Fe7O2,63.75504741
AlBi,3521.799909000001
NdIr3,52.34014577
ThCdRh2,1586.005823
Yb2Ge2Ir,208.646699
HfScRh2,2986.471637
LuCo3B2,104.9306773
IClO,586.6043962
MnH4(ClO)2,954.1986595000001
KMgSb,3102.759925
KTm,803.2641956
HoScRu2,90.51836827
HS7N,598.8076462
PrPt,21.02740606
BaNdMn2O6,105.3772582
Na5InO4,237.16263909999998
MgFeF6,227.56204419999997
RbLuO2,1790.416171
Co(PdSe)2,203.42508830000003
ZnC2(SN)2,84.25264185
SnPbO3,2512.6381149999997
Ti2AlCr,4637.416657
Li2Ni(CO3)2,91.56287401
PmSn3,143.16245
TbNiC2,1224.715084
Co2B,228.53881009999998
ZrMoP,454.6510332
BaNa4O3,219.1391858
GaCuI4,1126.1375070000001
KYbSe2,1763.567955
SrMnSn,54.46897315
VN2(Cl3O)2,223.83253760000002
Sr4Bi2O,1941.0523670000002
LiMnFeF6,3.201591444
LiIn2Ru,414.4604474
LiZnO6,4.683873609
V2Pb3O8,1164.626805
Pr3Er,42.54398007
LiFe2O2F3,17.960425100000005
LuBi2IO4,3544.4849329999997
ErSi,94.91390796
DyCu,552.0486007999998
DyNbO4,1109.0703019999999
SmGeO3,373.88995239999997
ErAsPd,596.5523136
Ca(NiS2)4,2002.428746
TaP,587.0487284
V(CO3)2,179.060421
TiGa5Co,114.73409540000002
Pd6S7,4.478928467
BaAu5,280.2149025
Rb3Cr,1.9864107659999999
RbSnCl3,418.6282715
TcSnSe,33.72189558
PmF3,623.965459
Na3FePCO7,130.5563435
Ag3Hg,395.6474488
UGeIr,112.7858997
TbAg2,72.06110766
BNF8,39.63127269
NaAcTl2,397.618769
LiHo2Ir,263.1971622
Yb2AsAu,4786.035401
NdNi2,19.85957269
Na2TiGeO5,1220.683436
KAs4BrO6,1985.117184
Sc2ZnRu,150.6598093
Ca2ZnN2,2055.4142620000002
SiTc2W,58.25979033
Sm(BC)2,650.8656921
H2CO,1331.429234
CrSiO5,765.0013792000003
InTeBr,994.7383875
SiP2O7,1005.6364289999999
ZrNbP,793.7660355
TiBiRh,2362.748999
ZnNi,1471.292526
V3Ni,1045.93652
ZnF2,996.7069673000001
PaCl5,623.6399193
SrAgP,1395.599545
NpN,2022.389179
TiBe2,81.68014559999997
Li3Ti(CuO2)4,575.0179581
Re3Sn,1248.903341
CaAs,3578.4802189999996
TmNiC2,934.3614024
LiCuTeO4,379.07176339999995
Ba(CO)4,1033.716432
Sm3CuGeS7,908.2604769
LiScMo3O8,689.8072571
TcC,22.86564577
Ta2Mn2O7,806.2144232999997
NdSe,690.2466512
Yb(NdS2)2,1600.799479
Rb2As2Pt,3235.1793239999997
Li3BrO,2804.862957
Li2Mn3CuO8,296.4202784
LiNdGe,138.1118139
NaCdAs,1279.440412
NdBi2IO4,3250.787296
SmH3(CO2)3,2551.512059
TlCuO2,1531.657699
Ca2CoW,2348.992737
Li2ZrF6,355.4635591
ZnAu,3.26140844
Y5Ge3,1585.422727
MgNiH3,29.39681526
K2Sr2O3,225.05297090000002
SmBPd3,291.0117532
HfCdCu2,35.44064327
RbScO2,1961.88915
LiMn(SiO3)2,527.3376785
Pr2O3,277.83564060000003
Lu2ZnIr,38.81111673
LiYb2InGe2,347.6471994
Li3Al,1079.609026
Rb2PbO3,205.2605961
WCl3,24.21438402
Zn2Mo3O8,537.3091257
Ca(GeRu)2,1652.71539
YRhW2,305.4565482
VN,2107.3246480000007
Sr2InPd2,1170.4755599999999
SrAsPt,934.4244633999999
AlPt3C,705.0992949
KBiO2,1378.670891
H6CIN,663.2836562000001
Sc2BeTc,1167.241149
TmGaO3,624.0759566
YNbO4,872.1631353
Nd(SiPt)2,536.6246608
MgTe(PbO3)2,2801.554809
Rb2O3,241.69317230000001
ThN,95.58432778
Tl5Se2I,2434.401245
LiTeO3,446.4682518
ThZr2H7,109.73029240000001
Nb3Au,1007.2313439999999
SrGa2,477.606133
RbTe,973.3818451999999
VPd2,37.03191969
Lu(SiOs)2,1017.2596990000001
HfAlCu2,221.88468319999998
VCl3,68.14017159999999
TmCoC,40.36905579
LiNd2Ga,2058.353413
Ga2O3,1808.3666219999998
YbAgS2,1725.199509
Tm2CuPd,1495.568191
ReAg3,581.1968713
YBr3,1568.203213
Rb2WCl6,28.65240232
BeSiOs2,1116.845568
Yb2AgPt,1679.828527
Lu2TcAg,3124.128358
LuAl4Ni,1913.8425359999999
RbAuBr4,526.8731562
ErTl3,2831.806048
SnTe3O8,210.8346176
ScZn2Au,221.76284669999998
MnAlO3,854.3574489
BaNd2PdO5,1234.716461
NdDyMg2,24.76466192
V4P2C,483.72453089999993
Hg2SeO4,1169.484197
Ga3Cu,145.4908245
Ba2CoMoO6,739.1264242999997
TlI,2755.417768
Mg3TcH7,1062.7235050000004
TmSbPt,2741.191532
Ta3B4,44.92362162
CrAsRh,171.59469919999995
Rb3Pr,173.82727590000005
MnSbSe2Br,1128.667751
NaCaAu2,401.6142398
NaNiPO4,566.4142697000002
Ca4Al6SO6,265.1365902
KZn4Sb3O2,332.9922409
CaNi2,786.324814
VCoSb,1.844051739
Sb3Ir,520.2033491000002
DyCuSe2,1960.214209
ThNiSn,3725.812725
Ba2CuBrO2,404.83352610000003
TmSbPd,3195.669776
Pr3InO,106.7926545
Lu2Pt2O7,1645.731406
Li3AuO3,668.7888082000002
Ba2Pd(OF)2,910.2399201999999
Li7Br3O2,998.8315542000001
HoTaO4,1383.866199
ErCo5,285.8332785
LuSiIr,207.10652199999998
Ta2CrNO5,543.2298206
Ca(CrS2)4,225.7504264
TmPd,4.351323472
NbCuTe2,97.95644188
V2FeTe4,384.8891425
MgSiP2,1621.2612800000006
Er2B4C,223.1646744
K3AsS3,185.2828855
ErNiSb,2343.044248
HfPt,27.41107071
Sn3(PO)4,758.0554725
Sc2CdTc,176.69424640000003
Dy3Ga,30.94637225
TmAs,92.68748901
Sc2IrPd,134.7333161
LiNbTe2WO2,680.3194485
Ca5Sb3,309.2273963
K2TiF6,379.7914071000001
TbZnSn,149.9774522
Nb3Ir,1903.5368670000007
YbTmRh2,33.27521106
BPS4,1656.255458
ScSiAu,453.63024069999994
GePt2,122.72043149999999
Na2Zn3Se4,1849.551213
Li3V2Fe3,207.8834434
Hg3SbAsS3,766.5056525
Lu3AlO6,1417.28919
TiCoSb,3484.6339049999997
Cr7Se8,134.4707873
TiCuSn,98.70714644
InTe,623.910359
GaAgSe2,1991.401237
LiAg3O2,1368.0928529999999
TmTh3,154.5449184
MnNi3O4,412.8520085
TiCo5O2,7.9513783239999976
Dy(GeRu)2,726.2912409
LiCa2In,1463.1493710000002
Li2MnCrO4,53.20843941
Ga7Ni3,337.5476974
Ho2CuTc,3319.008487
ScAlRh2,331.1435338
Al2FeO4,2208.404759
Sm3S3N,642.8543542
Rb3AsSe6,415.69581669999997
P4S5,451.83093269999995
YbIn2Ni,69.7511955
BiSI,1885.974397
Al4C3,1205.356774
Ag3AuSe2,1363.74938
Nb2Pb2O7,461.7840511
Li4NbO4,7.9120301379999995
Ba7(ClF)2,185.2093669
Ca3Bi2,955.0283701
NaAsH4O5,246.58513959999996
PrClO,1278.469207
Mo3N2,407.16483189999997
Ho3Mg,111.81686029999999
Ho2MgIn,281.842912
Ga3Bi,4371.459065
CeScSi,513.8061988
Ba4Fe2S4I5,201.9171379
In4Bi2S9,572.2731576
AcSe3,376.2353164
NaAgO2,2173.8487809999997
KZnAs,3268.437798
LiTmHg2,221.9854337
Pr7O2,134.3924618
Zr6Al2Co,1933.513157
Nd(SiAg)2,1425.998615
Ba(NdSe2)2,2458.484736
LiPr2IrO6,146.91215590000004
HoZnRh,133.51903570000002
V7O3,767.6665059999997
PrAs,59.53403801
K3V3O8,206.693529
Ba(ZnSb)2,797.8732957000003
Mg2C3,2026.6823960000002
Y3Si3Rh,55.10718739
AgHg2PO4,856.3206294
PrZn,48.64011378
PbCN2,3225.411332
Ce(GePt)2,1959.4546050000001
GaMo3,1801.087529
H3C4NF2,176.2440118
RbNa2Sb,1785.330111
Li4Fe2SiO7,124.04445890000001
Li2MgHg,3.172755402
B3Ru2,94.94561884
TaMn2,109.10612749999999
ScCo2Sn,130.7287562
SmInO3,1110.41916
NaFe2O3,3007.268057
TbPO4,1525.515675
Co9Se8,79.43187762
NaHO,2138.067532
LiCoNiO4,683.1084917999998
Ca2HgPb,4488.344312
SrBiIO2,1128.917216
Ce(CrB3)2,1870.0034329999999
UTeAs,378.360771
NaSmSe2,2080.9425079999996
SbN9,1137.393683
LiZn2Ir,362.94485710000004
PrInCu2,106.8154165
TmNi2Sn,127.0931882
TmAsO4,310.5948620000001
Na3ClO,919.3548985
Na2Zr(CuS2)2,1040.395721
BaAg2,680.019551
Ti2AlN,543.2221606
PrMo3,14.29330006
RbHSeO4,33.29273295
Tb2PbS4,2085.820707
TlBi2,602.5293826000002
IrBr3,1120.3454060000001
NdInRh2,3351.6895210000002
Fe2NiO4,47.19842416
K2LiBO3,286.9420473
BaI2,1547.3051150000001
RbNaO,721.6735781
YbHfRh2,25.06200405
ZrCl4,907.0730992
Ba2HoNbO6,2190.994048
YbSmPt2,412.45890499999996
KSc2Co,301.2541911
RbIO3,1028.693305
K2ReF6,205.55029240000002
Dy2CdIn,3.793446298
Ba(CuO)2,1173.133642
TaB2,855.0319682
Li4V2SiGe,333.7115453
IrF4,1571.720903
TiNiGe,1997.1505079999997
MgGeO3,2673.489584
U(CoGe)2,40.53478047
Sr3GaO4F,894.7089323999999
K2NaAlP2,1215.7184619999996
Li2Ni2SbO6,617.0551608
Ca4Al6TeO2,166.3764663
HoMgRh2,175.290274
Nb2InC,404.1126758
Li7Fe(O2F)2,40.28489026
DyMgIn,946.7108422
TmBiPd2,29.39189879
SrHfO3,1797.119563
LiTiFeO4,54.56897677
Ca3Sb2,1378.594443
TiCrP,252.8922704
Li4ZrO4,772.6085307999997
VFe2Si,10.85569427
ZnCu2GeTe4,356.7626947
UPd3,337.0641310000001
Li2Si2Ni2O7,142.2300898
MgAg,38.68371182
ThInAg2,51.94656047
Ti3SnH,751.1006367000001
HoInCu2,36.236812
RuC3Br2O3,265.16053250000004
SmAg2Hg,874.0104035
Ba(GeRh)2,198.94736840000002
Ti3Cu4,1575.233222
Li2FeF5,108.4968014
LuTlO3,1038.025292
SmGe3,875.96607
NiP3,267.32354810000004
Ba2TlCuO5,403.7599065
Ba3Bi2F2,203.2490432
TmNpRu2,235.2212963
HgOs,873.6196169
Rb2VAgSe4,1397.292009
BiO2,1658.376679
ScZnCu2,764.1794401000003
Al2PdCl8,192.37805830000002
HoSb,508.3185966
LuAu,131.8435114
Ti2InC,1107.57949
Tm2CuRu,63.47493795
Yb3InC,620.473512
SmTiGe,1567.7684199999999
LiErTl2,334.3546406000001
YbAgSn,338.7267463
K4Br2O,1824.251289
BaNbS3,2338.559278
NaHCO2,753.5624192
HfZnPt2,47.66097859
MgSnAs2,2374.0336
ThAl,213.9731426
Hf2OsRh,2788.882829
PAuS4,964.6323263
Pr2HgPb,196.1675556
Hf5Ga3,308.1453686000001
SbO2F,557.2002782000002
PrCoP,924.3468748
CuSn,139.57547639999999
HfMoSe,687.7188838999997
CuP4Se4I,723.1709406
Mn3NiN,85.45597289
K3BS3,591.3377487
PrHSe,1313.75855
CrS2,87.49385423
LiV2O2,327.8510598000001
Ca(TiS2)4,11.29854028
TbAgTe2,2036.5876870000002
PrRu2,987.5707944000001
CaClF,691.9672101
Lu2Ta2O5,715.3317772999999
YZr4O9,207.964995
Zn(BIr)2,1420.318471
B4PbO7,1125.802625
UAs,271.5043159
AlCr2C,383.80468989999997
PrGaO3,338.876146
Yb2Cr2C3,1191.670876
ScSi3Ni,316.293695
CeTlPd,2758.805319
LiPmTl2,543.4342117000001
NaSbF4,892.0075539
Te2Mo3(SeS)2,98.09592707
Sc(Al2Fe)4,137.0735
Cu3SbS4,1684.939898
Na2VPCO7,186.6859033
Ag2MoO4,836.2066499
ZrBeSi,136.3799413
LiZrRh2,0.902862285
NdTm3,974.1150513
CIF7,392.3212358
NpSi,695.7810182999997
Lu6UO2,518.2470989
CdCu2O3,141.47833
CuHOF,205.6852794
VSb2,711.3648675
YTmO3,847.8490515000003
Si3CCl8,129.0135162
As3W2,238.18927259999998
B3C2,2360.619666
Ni3Hg,4200.714862
YUO4,55.71092851
VCuO3,1276.1928070000001
CuAgS,1314.5947130000004
LiAg3,488.5406666
TbSc,1749.9468829999994
RuN,19.93338354
NaN3,1197.067053
Li2V2CoO6,19.72486559
HgS,1447.503708
NdGeBO5,338.2431433000001
Ba3TiS5,1220.449654
TlAsS2,747.4684493999997
PrFeSi2,431.6406018999999
PdSe,174.6339968
TaMnAs,325.73509839999997
Ba2H3I,1293.342236
NdTe3,169.1539297
ErSn2,232.2042163
DyYCu2,125.43837859999998
PuOs2,166.8381914
YbSb,2173.635391
Mg2CrWO6,730.7158506
TlCoAs2,681.2299836
SmSe,759.7230467999997
CoCu2SnSe4,412.95626769999996
MnSiTc2,1508.716616
CoPt,430.0560801
GeRh,398.38035310000004
Ba(ZnP)2,383.7437457
Al2Ge2O7,374.9682224
Ba2AlSn3O8,50.40456356
PaZnRu2,846.3946742
MnNi2Sn,64.33417227
K4BeP2,804.5573767999997
Ca(AlCl4)2,281.2972793
SiSe2,566.1205732000002
ScGa2Ni,970.6001448999999
ScSnRu2,3970.4205420000003
Lu(HO)3,466.39463370000004
K(InAu2)2,2093.674189
Sc2Co3Si,90.01371341
KSnAs,1682.162216
ErCu,492.3534904
Pr2S2O,943.6235052999999
CrTe4Au,178.8947557
CoAgO3,66.55624011
Si3F,22.61304166
NaAcAu2,266.5775747
Ba2CuClO2,380.8851346
HoIn3,2400.082796
Co2MoS4,673.9773666
MnF4,589.6646847
Rb2Zr2O5,1512.2313570000001
LiZrSc,315.5182202000001
TmAgTe2,3800.909634000001
HfGaAu,1303.99188
Ga2PdI8,981.7313461000001
YTlO2,2490.6271699999998
TiCoSn,893.5810331
TiGeO3,1011.725244
Na2SmPCO7,304.1556295
SnBO3,218.5626228
Li3Zn,169.1804118
TbB2Rh2C,739.8660617
IBr,2845.187336
Zn3C,801.4664227999997
ErIr2,105.5729543
Li2Ni3OF6,82.60186772
RbLuS2,1774.117989
LiNiN,2571.793722
Tl(CuTe)2,677.8666145
PRu2,243.01801780000002
Mg2FeO4,7.495997725
TmO3,12.16586155
S5N6,772.2644847999999
Yb4As6Rh7,692.8018276
CaHCl,856.5415623
ZrHg,1006.945627
NdHg,517.9622967
KBH4,3400.158514
NaBOF2,106.5427499
YbH3Pd,87.51935629
HgPPd5,672.0554927999998
HfZr,624.1687853
Er3Ni7B2,311.3892737
ErAl3,0.238947601
ZnSb,885.8483977
Mg4As6Rh7,234.93011209999997
ReC2,189.305451
Ti4ZnS8,30.81077653
InClO,1991.073995
Sr2CaUO6,491.88609069999995
Hf2CuOs,205.936485
V3Pt,1482.148027
Li2MnP2O7,534.9180024
Lu4Ge6Ru7,8.934342108
Sr(PPd)2,73.90228918
MgCr,209.47797169999998
LiPd,0.035143197
BaZn,43.86247969
CaMgSiO4,886.4088926000003
Sc5Sn3,1001.3668130000001
SiBi3,169.13992869999996
CeAsPd,714.1681117
NaGaH8(NF3)2,671.6557857999999
Mn6O7F5,72.75087762
KLi6TaO6,963.2607166000001
Tl2GeS3,1698.66629
BiClF8,120.21463490000002
Na2ThF6,300.6948543000001
SrMoO3,45.50882147
Co5SbO2,78.5219568
VCr2O4,90.11212144
ZnCrO4,692.482389
Sr3Sc2Cu2S2O5,1252.369011
HfScOs2,616.2879606
NdAsPd,1240.825976
Sr(NO3)2,332.2931271
LaSe,295.46682569999996
Yb(MnSi)2,175.1626365
ThSeO,1567.311875
Ac2CuSn,4880.209879
Tl(CoS)2,80.44227459
LiHF2,1472.25526
Co(PtO2)3,3340.447538
LiInTe2,2549.185845
KSmS2,1615.739981
Na2BH4ClO4,442.10809919999997
NaLuO2,1711.5939019999994
SrSeO3,1237.349891
CeSc3(B2O)2,17.89951367
ZnP2(HO)4,1001.683287
TiP2O7,123.4124775
HgMoO4,1305.949135
K3ScSi2O7,1002.434692
Ag2Te,1865.87189
Yb(GePd)2,289.2439682
SrAuO2,1491.413703
CdSeO3,332.54724060000007
Nb3S4,714.3540125
RbSmSe2,1664.5855609999999
Li2Fe3WO8,296.3732287
InAsPt5,143.13480159999997
YbCdAg2,107.08776409999999
Ac3Tl,423.5819284
Rb3BP2,752.7485181
CrSbS3,972.2505197999999
Ba(BS2)2,789.0835622999997
Ta2Sn2O7,301.7116808
LiNiCO4,450.98623349999997
YTmHg2,1083.504055
YI3,1193.489168
LiTiTe2,91.08570421
Sr2CdIn,43.65539335
PmRuO3,4175.274059
RbYbF3,3048.37209
ErPbAu,112.62996650000001
Mg2AgAu,4.289196999
NaBeO2,493.03710010000003
RuI,38.57475014
BCl(OF2)2,91.7081496
NdGe,146.5213672
LiAlPt2,4575.223929
Nd2CdNi2,119.9937707
CdHgO2,3671.649129
KH2N,1210.909523
BiAuBr6,340.6186073
MgSnO3,2296.340672
CaGe,1838.675213
SrCaHg2,51.06630938
Ta3Al2CoC,31.93675507
Ho3Pu,9.097832572
Li3Fe(PO4)2,335.8087001
Ca3TiNiO6,121.0279875
ErPO4,1471.496791
LaHg2,1273.816847
DyMgRh2,109.89936920000001
Rh3F,769.2005627
Sc3BPb,1043.28554
DyTlS2,848.3278571000003
Ce(Fe2As)2,892.4152291000001
Pr2UTe4,45.83587945
Nb3N5,1986.40057
Ru3Cl,223.21506540000001
PrOs2,4947.328177
PrH,98.05800229
Rb7NbAs4,479.0828278
Li5CrCl8,158.99868869999997
NaBi,179.45978119999995
Rb3Ac,434.5169387
Na2Ti2O5,1004.51321
TiAlRh2,169.6349096
Pb3SO6,651.8298783
Ba2MgSi2O7,448.8425216
Li3CuF5,100.3911204
Nd4Sb3,0.746169634
Y2Cl3,463.69151619999997
K3ZnH5,698.6998182
Ti2FeSe4,184.478249
BiBr3,648.207028
Dy(CrSi)2,1003.8922060000001
Sc5Si7Pt9,1301.506641
Sr2YRuO6,0.678351402
Dy2ZnIr,95.99719417
MoN,171.0959691
MnAlPt,387.7863483
Na3N,100.8808434
Rb3Nb,251.366346
AlCl3,737.1481457
RbIrO3,694.5882731
Pr4Sb3,0.976956258
USi,86.28473267
ScCo3C,227.75783760000002
Sm2AlCd,1.326997722
MgAgSb,202.42251509999997
PaInPt2,1038.381837
Er2Al3Si2,455.09745899999996
Na3Cd2IrO6,108.2790376
ZrZn3,85.09261286
Sr(MnAs)2,532.3584576999998
Li2BPd3,45.96850145
MnCo,22.37593516
FeAg2SnS4,918.0895094
LiGe,14.71000723
Pr3Y,696.8446313999997
BaZn(BiO2)4,825.200463
Nb3Al,229.62802960000002
ZrIn2,392.42543939999996
Tm2IrRh,151.2626855
SmN,1056.5580519999999
ZnFePb,148.28818940000005
Dy3CuSiS7,821.0561662
NaLi2AsO4,429.72570149999996
InSb3,34.28267222
CdPS3,2001.0821809999998
NbBO4,1329.803759
HoMnO3,810.3396922000003
Er2ZnIn,14.76560855
CdO,204.45205180000002
NbCoP,1594.903462
Nb3Co4B7,79.16970624
MnSiRh2,350.62349460000013
RbCuF3,150.69638390000003
SiC,1949.522816
LuSi2,1086.9667980000004
SrIn4Pt,334.030308
NaH3CN4O,1164.632102
BaBeCl2,1480.177382
SrClF,717.3300102999997
HoInAg2,47.04790842
HoPd3,18.72510969
CaBiF6,7.239949435
CaReBi,2060.6956
Mg2PdAu,92.92831668
TmCuSe2,1978.348241
SiPt,194.3652529
KPH2SO3,762.3616196
Nb3Ga,1126.117251
Na2Zn2Se3,1042.489934
SrSnPt,54.236673399999994
NaLiPt,1336.3964460000002
BaBPO5,854.0884332999997
Dy2CdPd2,121.84123989999999
KClO2,883.3414231
YZn5,401.92868
LuB2C,1105.13242
Sr(ZnGe)2,433.973966
KHO,995.3584367999999
Ag3AsO4,8.809532412000001
MgFeSiO5,127.877452
Er(MnSi)2,504.08974589999997
CoAs3,275.9587703
YSF,1590.865893
LuTlSe2,744.4644784
Mg(FeGe)6,279.23952579999997
Li4HN,1037.723103
ZrSiO4,1230.287187
Ho(SiRu)2,766.4523088999997
USiSe,135.4928625
Rb5FeO4,330.9846928
Sm2Be2GeO7,183.9183007
KPS3,1974.576429
AgBrO4,1143.987745
Nb3Ru,4619.3396090000015
CeOs2,563.0779275
Fe2As,23.60140157
SmErRh2,349.79138900000015
NaTeAu,1171.0011470000004
Ge2Pt,1756.55197
LiAlPd2,3229.245432
Pb2SO5,1210.214713
B2O,927.4523147
NaSr3TaO6,525.8730437
Tl4Te3Pb,1558.4688939999999
RbCrI3,114.66328130000001
Dy2Hf2O7,1936.68599
Li2Mn2(CO3)3,614.0288205
Y2GeRh3,183.9172941
CrPt3,319.3593452
SbAsO4,2767.603492
Li2VO2,368.9525609
Ac2AgIr,41.22816138
Mg2Mn2O5,997.2820926
BeSiAs2,2805.8470399999997
Ga4Bi2O9,463.31126910000006
LuCd,865.9450408
Na2MgCl4,609.0898884
SrMg5,92.31446575
PrZr3F5,101.8859155
YSb,366.4472349
RbLiS,1368.10572
La2CuO4,198.64928390000003
Rb2PtF6,314.1604876
TmRh,15.21531231
TmAl4Ni,1479.117532
TaSbRu,3985.7805329999997
Sb2Te2Se,4149.633474
Y3AlO6,1238.421508
Li4B2O5,494.40009280000004
Sr2LiSiO4F,1280.1228039999999
HfMgAu2,927.8093583999997
MnSb,368.86713219999996
SmMgPt,204.9298851
SrMnO3,57.82251212
YbZn,61.12149543
MoRh,635.5098821
Pr2CdSe4,2358.123354
KZnSb,3182.93729
Li3BePCO7,941.9574359
PrCdHg2,634.769053
AgPb2Br5,1222.304317
Be2Ag,0.940658422
HfAl3,461.6145618
Li2TlPb,79.37057238
PrSn3,323.8954438
H3BrO,1304.470368
CdCo3N,1551.897784
LiMnF6,111.22025729999999
Sc3Tc,771.9093112
ScBIr3,535.5979192
RbGa3S5,704.1289548
MoWO6,2282.345054
Zr7(NO2)4,1127.1774070000001
Li7CuO4,334.5275549
Ca(GaAs)2,1582.745841
LuTlTe2,478.0325295
CrSiTe3,2024.860166
LiCrSiO4,140.3301201
LiCdAu2,79.25582756
LiSiNi2,1919.469503
LuGa3,3560.9680049999997
Ho3Sb4Au3,2164.895459
SrHfN2,1718.063089
LiP2WO7,500.14927209999996
Nd3GaC,56.27488076
ScInNi2,250.0695696
Tb3CuGeS7,956.8841921000001
Sr2FeClO3,5.421080117000001
Th2Fe2Si2C,536.1085752
Li4Fe3CoO8,156.5993894
Na2NiO2,1386.830411
C3N,48.98957136
Ca(ClO3)2,417.6526017
Sr3(InP2)2,1341.0733519999999
MnZnRh2,2613.875882
NaF,973.2479159
Mg2Co3O8,96.79588406
TiIN,2126.935797
YWN3,1759.8871010000007
HoCuSi,998.3193462000003
UMoC2,691.8615980000003
BaMg(SnO2)4,165.7225011
MnCu2GeS4,947.8557126000001
Na2TiCl4,254.02890589999998
Zn(FeO2)2,5.3398055730000005
BiAuO2,2198.964084
LiCaGaF6,138.41822969999998
