pretty_comp,magmom_outcar
BeVFe,1.2205656
TmSb2,0.0
MnAu4,4.1201887
Ti3Cu4,0.3614715
ScBe2Ge,0.0
ScTlTe2,0.0
CsBeF3,0.0
TbNi4Au,-0.0
RbCa2Ta3,0.0
CeMgSi2,2.2812757
ScBeCu2,0.0
Ba4NaRh,0.0
DyCrB4,-0.0
Ca(BH4)2,0.0
TlCdS2,-0.0
CoSnH2(OF)6,3.0000002999999995
RbLaO2,0.0
GaReAs,-0.0
Yb3SiO,0.0
Sm(AlAu)2,-0.0
FeH3,0.5940986
TbP,0.0
BaYPd2,-0.0
NbInNi,0.0
Ba3N2,0.0
Ba4CuP,0.0
KC2IN2,0.0
K2SrCdSb2,-0.0
Te(HO2)2,0.0
RbO3,3.997738200000001
Ba4VRu,0.8784864
BeSbPb2,0.0
KBe2Cd,-0.0
CuSbAs,-0.0
Si(AgO)4,-0.0
PuS,5.56816
LaBePt2,9.000000000000002e-07
Ba2LiB5,-0.0
LiCa6Ge,0.0
ZrSi,0.0
Dy2Al3Si2,-0.0
LuOs3,1e-07
IrPb,0.0
Be2NbSe,0.0
Ga2IrRu,-0.0
YbPaRu2,-0.0
K2UO4,-0.0
CaH2(ClO3)2,-0.0
SrSi2,-0.0
CoS2,0.0
Ho2IrRu,-0.0
BeCoOs2,0.0
ZnCrSF5,5.9744665
MnSn3,7.979187299999999
KCoO2,4.5509817
BeGaTc,0.0
UPdSe3,7.4048436
TiGeO3,0.0
Li2VOF4,2.0
Mg3V,2.7071438
Zr2BeCr,-0.0
Ca(PrS2)2,-0.0
BaSrYb2,0.0
Ca2AlSnO5,0.0
PrBiPd2,-0.0
Ba6In2NF,0.0
Na3HfF7,-0.0
LuInCo4,4.3472756
AcMgHg2,-0.0
Ca2Si3Ag,0.0
LaCuSO,0.0
MgBeZn,0.0
Mn2CuGe,0.6692395000000001
PaZnPt2,-0.0
YMgBe2,-0.0
GaTeCl,-0.0
Dy2TiO5,0.0
Ti2BeCo,-0.0
Hf2TcIr,-0.0
Be2NbCd,-0.0
ZnO,-0.0
LiHPd,0.0
LiMgSbPt,-0.0
Ca3AsN,0.0
Ca4Al6TeO2,0.0
Ti2MnRe,0.0
GaTc,-0.0
PBr3,0.0
DyHg2,0.0
Li3Ni2(C2O)2,3.0026767999999997
Ba2HfPb,1.8500843
Ba2TlCuO5,0.17971479999999998
LiPm2Os,0.0
Hf(VH2)2,0.0
Hf2Fe,-0.0
LiCu(PO3)2,0.0
BaYCuMoO5,0.0
Zn(GaO2)2,0.0
TaAlCo2,1.7207713
Pm2CdIn,-0.0
NbCrO4,5.9995673
NbRh,-0.0
TaOsPb,-0.0
TmMg,-0.0
MnBe2Pd,2.2285732000000005
CdAgPd2,-0.0
BaCSNCl,-0.0
ScMo3O8,0.0
Ti6O,-0.0
CrAsPd2,3.2204883
LuInPd2,0.0
LuNi2,-0.0
Be2InSi,0.0
Ga2TeSe2,0.0
Cu2SiS3,0.0
BeInCl4,2.938603
NaPF6,-0.0
MgBe2Sn,-0.0
SrCaSn,0.0
BeNi4Rh,1.4634256
AlFe,0.6631188
BaTlSn,0.0
NdInCu2,-0.0
BiH3,-0.0
ScPt3C,-0.0
BeGaOs2,0.0
BeGa2Re,0.5159974
BeSe2Cl,0.0
Ba2ZnSn,0.0
Ca2InN,0.0
RbSrSiHO4,-0.0
SrLi(BS2)3,-0.0
LaPt3C,-0.0
Ba4GeP,-0.0
CaSnF6,-0.0
Nd(CoAs)2,1.559444
KSiTc2,0.0
BaSn2,-0.0
BaCa3O4,0.0
Pr2NiIr,0.0
CeAs,0.6571938
US,2.4672767
Ba2HfS4,0.0
VPt,0.0
Ag3N,0.0
Ta2H4O7,-0.0
Ba2Bi,0.0
Sm(CrSi)2,1.1875514999999999
YbGa4,0.0
Ga(HO)3,-0.0
Na6P4W,0.0
ZrBeBi4,0.4444713
Be2HgPd,0.0
K3AlH6,-0.0
HfScHg2,0.0
CaZrN2,-0.0
TmPPt,-0.0
MnSnAu,4.0671639
BeSb2Pt,-0.0
Rb3Bi,0.0
AsH3CNOF9,-0.0
ScH3,0.0
Ba3(BrO)2,0.0
TiBeBr4,0.0582915
Mo3W(Se3S)2,-0.0
ScCo3C,0.0
KPrPdO3,-0.0
Cd4(B2O)3,0.0
AlB2Pb,-0.0
UCrC2,6.1920975
YbSe,-0.0
Na2Zn3S4,0.0
ThI4,-0.0
BeH2,-0.0
YPdPb,0.0
UCuAs2,4.6875247
Ba4CaRe,0.0001371
Lu2GaCu,0.0
Nd2ZnGa,0.0
Li5CuF6,0.0
InPd3,-0.0
BeInGe,-0.0
Sr4P2O,0.0
Ca3SnS5,0.0
ZrBe2Bi,-0.0
Zr2CoIr,1e-07
HoGaNi,-0.0
Ni(WO4)2,-0.0
ScHg3,0.0
Ba4BePb,-0.0
LiAuO2,-0.0
TcSnSe,0.9624016
Sc2TcAg,-0.0
K3Mo2Cl9,7.9920693
LuH2ClO2,0.0
TiAsAu,5.8e-06
KRb2MoF6,3.0
SmErTl2,0.0
Li2O,0.0
BaYb2NiO5,0.0
HS7N,-0.0
CaSnO3,-0.0
Li2MgCd,0.0
TmHg3,0.0
PrSe,0.0
TiNi2Sb,0.0
SrAgAs,-0.0
K2BeTc,1.0566367
Zn(NiO2)2,3.9616637999999997
LiFeP,-0.0
KAlH4,-0.0
LiMn2F6,8.9999999
CePbAu,2.2143447999999997
ZnCoF4,6.0
Yb2AgPb,0.0
Dy3AlC,-0.0
Na2CuP,0.0
TmAl2Ni,-0.0
ZnCl2,-0.0
Sm3Au,-0.0
ZrBe2Si,-0.0
Mg2As2O7,-0.0
BeTe2Pt,0.0
Te6RhCl3,-0.0
Ba4ZrPb,3.797875
AcBiAu2,-0.0
TiMnO3,9.9857772
BaTm2O4,-0.0
Rb2ZnF4,-0.0
ScCd3,0.0
Ca(BeP)2,-0.0
BN,-0.0
CaPmPd2,-0.0
BeInBi,0.0
K2MgH4,0.0
Na3CrBAsO7,6.000000099999999
Dy3S4,0.0
CaOsO3,4e-06
K3NaFeCl6,4.0000001
TbC2,0.0
NaPr2RuO6,5.9856459000000015
Ho2Sn2O7,-0.0
CeTe,1.0240554
CaCuF4,1.9999205000000002
Rb4CO4,-0.0
BH8CN,-0.0
CaBe2Rh,0.0
TiBe2Ge,0.0
LiTlPHO3,-0.0
SbS8Cl3,0.0
HPd,0.0
ZnAgF3,-0.0
Ba4BePd,0.0
ZrS2,0.0
ScBe2Te,0.0
Mg2B4Ru5,-0.0
Bi2Te3,0.0
BeCr2Te,2.8147155
CaSi2SnO6,-0.0
TaNO,0.0
YMg2Sc,-0.0
TaIr,-0.0
LiCa2Hg,0.0
Sr2Sb2O7,0.0
BaNd2FeS5,7.999982099999999
YVO3,0.0039299999999999995
HfBeCl,0.0
Ti2AlFe,0.9943609
PmCdRh2,-0.0
BaMg2Fe,2.4667966
AuCl2,-0.0
SmBeO3,0.9094114
BaCdSe,0.0
ErCuSi,-0.0
Be2MoW,-0.0
Zn3N2,0.0
KNb(AgSe2)2,0.0
BaN3Cl,0.0
Fe(IO3)3,1.9999993000000005
HfS2,0.0
BeNb4W,-0.0
AgI2,-0.0
NdF3,-0.0
Sr2SmNbO6,-0.0
YHg3,-0.0
Ba4GaIr,-0.0
Zr2SN2,-0.0
RbAuC2,-0.0
Al2CoRu,-0.0
HfSiTe,-0.0
Na3YBr6,0.0
Sc3RuC4,0.0
KAg3S2,-0.0
Ba2GaGeN,0.0
PaCo3,3.85e-05
K2Zr(BO3)2,-0.0
Mn3PtN,0.0
Ba4SiBr,-0.0
PrNdHg2,0.29123119999999997
UIn3,2.6784644
BaFeHg4,2.7549398999999997
BaScIr,0.0
VCuO4,0.0
SbOF3,0.0
ErCuS2,-0.0
LiPm2Si,-0.0
CaTb2O4,-0.0
TiNbRe2,0.0
ScGa5Co,0.0
SrBePd,0.0
ThTe,-0.0
Hf2Al3,0.0
Lu(SiPd)2,0.0
YbIn5Ir,-0.0
LiHoPd2,-0.0
NaVO2,1.9997151999999998
Mg2V3O8,0.9841528
Ru3I,-0.0
RbInO3,1.9998072
Be2CrW,-0.0
PrSi2Mo2C,-0.0
PrSO,-0.0
Al3Os2,-0.0
Sr2UNi,4.1576027
BeGeIr2,-0.0
Mg4BePb,-0.0
LaFe5H2,5.341295099999999
Na2AlH4ClO4,0.0
LiPd2Pb,0.0
AsOsW2,0.0
Ge2Pt3,-0.0
Li2TiFe3O8,8.0008925
BaIn2Pt,0.0
Li6CrO6,-0.0
Ca4ScBe,1.953404
LiTiBe2,0.0
Pr3CoB4,6.735572
Sm(SiNi)2,0.0
KTbGeS4,0.0
BPO4,-0.0
PdPb2,0.0
Er3TaO7,0.0
ZrSi,0.0
Ca(BC)2,0.0
BePbCl2,-0.0
HoAg2,0.0
BeNi2Mo,-0.0
Sr(H2O3)2,0.0
NaBe2Cu,0.0
FeCl,3.0141167999999996
LuBRh3,-0.0
KMgBe2,-0.0
SnIrSe2,-0.0
Rb3Na(RuO4)2,3.9671834
CoP,0.0
SbRh3,0.0
Ti2MnCo,-0.0
NiAsO3,0.0
HoVB4,0.0
MgW3,-0.0
Ti2H4Pd,-0.0
ZrTa4Be,-0.0
Mn2CoIr,9.9338106
NdSe2,-0.0
Ba4TaMn,3.6029638
TaGaNi2,0.0
Sr3(AlP2)2,-0.0
Na2MnAsCO7,8.0
K2NaAg3(CN)6,-0.0
Sc2AlCd,0.0
Tl3SbS4,-0.0
BaSb2,-0.0
SnBrF,-0.0
CoAs4F8,6.000000099999999
Sr(BiO2)2,0.0
LuNi4Au,0.0
Li2CuAg,-0.0
NaZrBe,-0.0
HC,0.0
MgCu(SiO3)2,1.9998846000000001
MgTi2O5,0.0
Ta5N6,0.0
Pr(Re2Si)2,-0.0
LiCdAu2,0.0
K2Se5,-0.0
B2Br5,0.0
Y(MnAl2)4,0.0
UTe,3.0039047
Be2IrBr,0.0
Hg3Rh,-0.0
BeAu2,0.0
XeIF7,0.0
HfBeNb2,-0.0
Mg3W,-0.0
LiHfPt2,-0.0
Li2Co(SiO3)2,6.0
YMg2,0.0
VGaFe2,-0.0
NdGeAu,-0.0
Li8PbO6,0.0
Li2NiBO4,5.9980564
KO2,1.9992982
TaAgS3,-0.0
Ca2BrN,0.0
HoErPd2,-0.0
YbInAu2,-0.0
CS2,0.0
Pm2SiPd,0.0
CeBrO,1.9963343
ZrNi4Sn,-0.0
YTcN3,-0.0
CaTi4Cu3O2,2.6933342000000002
YbErPd2,0.0
LiLaO2,0.0
PmB3,0.0
Ba4TlGe,0.0
Ti3NbO8,-0.0
ZrAlNi,0.0
Ba2InPb,0.0
SmCuS2,-0.0
Li2AlFeO4,9.999999800000001
ScAgSe2,0.0
SbSCl9,0.0
Be2ZnRu,-0.0
Fe3Re,0.0
Rb2NaNiF6,1.0000019
BaYBi,0.5781526
BaCaY,-0.0
Pr5AgSe8,0.0
VCo,1.8351818
FeI2,3.9990419000000004
Pr2SO2,0.0
Th3N4,0.0
Ba4RhSe,-0.0
CoN3,0.0
HoNbO4,0.0
TbCo5,6.8200523
LiMgSnAu,-0.0
ThSe2,-0.0
BaInPb2,0.0
K2AgP,0.0
Na2Ca2Ta3,0.0
Cr4CuO2,0.656203
YLuCd2,-0.0
Sr2UMn,0.0001525
ScFeO3,5.3841847000000005
ErSF,-0.0
ZrNi5,0.0
SiTc2W,0.0
Ca2AgSbO6,-0.0
CaTmPt2,0.0
DyGaRh2,-0.0
Sc2S3,-0.0
SrBeV2,0.0
Ba2MgCd,-0.0
LiMg3,0.0
Lu3Si,0.0
NbO2,0.0
NdBrO,-0.0
Ta2TcW,-0.0
BeFe2Cl,2.3536807
TaSb2,-0.0
Mg(GaO2)2,0.0
Mg3(BO3)2,-0.0
Zr2TaBe,0.0
LiHf4Be,-0.0
Ho5Co2Bi,-0.0
Rb3Al,1.4942107
MoF5,0.9367452
K2NaNiF6,1.0000003
HfGePt,0.0
BaCrIn,4.1349169
Al2Sb2O7,-0.0
Ta2Zn3O8,0.0
ThPt,-0.0
Sc2AlC,0.0
Mo3O7,0.0
Pa2SbTe,1.0305626
Ti2MoAs,0.0019133
YC2,0.0
NaCr4O8,9.0
NdPd3,0.0
TaAlFe2,-0.0
BePtPb,-0.0
Ba(AsPd)2,-0.0
Dy2MgAl,0.0
Tb3AlN,-0.0
BeGe4Sb,-0.0
LiBeSe2,-0.0
Rb2SiS3,0.0
ZrZnCu2,0.0
Sm(BOs)2,-0.0
Zr2BeCl,-0.0
ZnOsO3,0.0
Ba2Y(CuO2)3,0.0
BeIr4Pt,0.0
Fe(CO3)2,2.0
Y3GaO6,0.0
Li2FeSi3O8,4.0000001
Li4FeO3F,9.999720199999999
Pa3Tl,0.0
Ti2CdC,0.0
Li3V3O5F3,4.9999679000000015
K2MnBe,3.8312574
BaHfSe,2.0251485
TiFe,0.0
BeP4Ru,0.0
Pd6S7,0.0
Zn3N2,-0.0
Ba4LiIr,-0.0
Ho2ZnRu,-0.0
RbHg(NO2)3,4.0000001
Na4MgO3,-0.0
NaZnAs,0.0
KZn4Sb3O2,-0.0
Mg2AgPd,0.0
Li3FeOF4,4.094721
Ho2CuO4,0.0
PrMg3,-0.0
Li2SiSnS4,0.0
BeGaIr2,0.0
Be2Nb,0.0
KRb2RhF6,-0.0
Na2GaNiF7,4.0000001
CuO2,-0.0
ErInPd2,0.0
UAlRh,6.1359281999999995
Er(MnSi)2,3.4945041
Be2ZnCu,-0.0
K2BePd,-0.0
TeMo6S,0.0
CdBiClO2,-0.0
Pr2AlCo2,0.0
Ba(AlTe2)2,0.0
Ti2Te2P,-0.0
KBa4Bi3O,0.0
LiSc2Tl,-0.0
Sr2FeBrO3,8.6827771
SbAsRh,0.0
BeHgPd2,-0.0
Sr2TaCrO6,2.9998232999999996
Si3W,-0.0
VFeCoSi,1.9305702
K4Hf5O2,-0.0
BaCdSb2,0.0
HfBe2Fe,0.0
BiSCl,0.0
Ba4SnSb,0.0
Ba2SrTeO6,-0.0
SrCrF4,8.0000001
ErH,0.0
ReSnAs,-0.0
K2Mg2O3,-0.0
Ba4RuPb,1.2715149
TlCu3S2,0.0
LiMn5(CuO)2,6.319777200000001
Sm2Ti2O7,0.0
Na2VPCO7,4.0
Na2AgAs,0.0
SbTe2F6,-0.0
TaS,0.0
NaCO2,-0.0
SrBeNb4,-0.0
NdZnPO,0.0
YMgIn,0.0
FeBiO3,3.036377
Ti2MnO4,7.083591
Pr(CoP)2,1.1364355
SbAsIr,-0.0
BeP2Os,-0.0
NaCeO2,0.9994728999999999
TbMoClO4,0.0
VH2,-0.0
SmBi2IO4,-0.0
BePIr,-0.0
ReNCl4,-0.0
PuO2,4.0000001
V2Zn3(SiO)4,7.9942292
CaPmRh2,0.0
Ba4RuSe,0.3949684
ScPaRu2,1e-06
K3GaO3,-0.0
Ba2CuPd,0.3290567
Ba(AsRu)2,-0.0
ZrTiTe4,-0.0
Y4ZrBe,1.2889936000000002
Nd2GeO5,0.0
Be2VTe,-0.0
Ca4H2Rh3,-0.0
TlSbS2,-0.0
Ba3NdRu2O9,5.9233539
TiAlCo2,0.8065894
BeGaHg,0.0
LiBeHg4,0.0
LiLa3,1.5e-06
Ca4BeRh,0.0
Rb3Mo2Cl9,7.9929515
PrAu,0.0
GaHO2,-0.0
Ba4ScGa,1.8574278000000002
Nd5AgS8,0.0
Hg2P2S7,-0.0
BeBi4Sb,-0.0
K2Sr2O3,-0.0
Yb2Au,0.0
LiEr2Ru,2e-07
TmInCu4,0.0
CdP2,-0.0
Sm2ZnIr,-0.0
V5P3N,0.0
Y2Th5O3,-0.0
BeGeN2,0.0
LiV2O4,5.5385108
HfBeSb2,0.0
InNi,0.0
BaZnSe2,-0.0
AgHgO2,-0.0
Mn2Cd3O5,9.8431883
ScZn2Pt,-0.0
Ce2Zn4Ru,4e-06
NbVO5,0.0
BaCoO2,8.9986912
Ba2SmSbO6,0.0
Ba2HoRuO6,2.8744598
Rb3Sr,0.0
BaMnF4,9.999999800000001
Li3V4O7F5,0.44351270000000004
Rb4CO4,-0.0
Tm2NiIr,-0.0
InTeI,-0.0
KRb2TiF6,1.0
K2TcI6,5.9970529
Bi2Pt,-0.0
PaSnAu2,-0.0
LaBO3,-0.0
Sc(SiNi)2,-0.0
BeSn2P,0.0
Li2AcTl,0.0
NdErZn2,-0.0
Tb2Ti2S2O5,-0.0
Zn2(PS3)3,-0.0
SmPPd,-0.0
NdB2Rh3,-0.0
SnPO4F,0.0
KBePO4,0.0
Mn3GaC,4.1953002999999995
Nd5CuSe8,0.0
BaGaGeH,0.0
LiVO2,1.8745616000000005
Tm3GaC,0.0
CrO2,2.0
Pu(CrSi)2,0.08087439999999999
TaIr3,-0.0
K4Au6S5,0.0
Na2CoS2,5.8931971
K5Au(IO)2,0.0
SbF5,0.0
Rb2SCl6F,-0.0
ErFeC2,0.8649735999999999
Nb2Co2O9,3.8819884
CoAgO2,0.0
NdHo3,1e-07
Ca4CN4,-0.0
Sm(GePd)2,-0.0
SrTeO4,0.0
Be2SnSb,0.0
YBi3F5,1.9902733
SrGe2,0.0
VNiSb,1.9854964
Co3SnO8,5.9540758
BaP2Br,0.0
Sr(NdS2)2,0.0
Be2InGa,-0.0
BaMoCl,5.0000000999999985
BaSrTl2,0.0
BaCO3,-0.0
Sc2GaPt,0.0
Hg2Pt,0.0
ScTe,0.0
NaSrAu2,0.0
Ba4TcSn,3.3600000000000004e-05
LaIr2,0.0
Be2NbCo,0.0
LiBiF5,0.0
MnPO4,8.0
Pm2MgAl,-0.0
Y2Ge5Ru3,-0.0
LuInCu2,0.0
ScSiPd2,-0.0
BeNiSb,-0.0
KRuF6,2.9999791
Sc3TlB,0.0
P4S3,0.0
Na3Li3N2,0.0
BeInGa4,0.0
LiB,0.0
Be(SiRu)2,0.0
TiCdAu2,0.0
MnSb3(P2O3)2,4.0486192
HoAl3,0.0
Ba4HfFe,2.4190881
V3B4,0.0
BaCaV4O8,7.9930382
PrCuSn,-0.0
Mg2SiO4,-0.0
HoHg,-0.0
K2RbPdF5,-0.0
Li2BeCl,0.0
YbAgSb,0.0
TaAsO4,-0.0
PrSn3,0.0
Ge2Pt,0.0
KNb4O5F,0.0
Li4Co3Ni5O6,0.6129422
BePd4Rh,0.7173816999999999
LiVF6,-0.0
HfBeTl,-0.0
Re3Ir,0.0
Mg3Al8FeSi6,0.0
LiOs2W,0.0
Np(GePd)2,3.9363242
K3Sc,1.8904535
CoAsS,0.0
K2RhF6,0.9938333
BeSnPt,-0.0
TcC,0.7940646
KMoRu2,-0.0
Nb2PC,0.0
Rb2PdI6,-0.0
LiCoGeO4,8.0
Sr(Li2P)2,0.0
BeTcIr2,-0.0
ZrH2,-0.0
AlCo,-0.0
Sm3OsO7,5.3451817
Be2ReP,-0.0
AgCl,0.0
Te2Mo2SeS,0.0
BaCoBr2,2.1340329
K3AlTe3,0.0
Y2MgS4,-0.0
BeBiSe,0.0
As8S9,0.0
Tm2OsAu,0.0
USiRh,6.5382682
Sm2Hf2O7,-0.0
Sr2BeCl,0.0
BaSr2Ca,-0.0
NdPbAu,0.0
Rb2In3,0.0
MgPd3,-0.0
BaSm2PdO5,1e-07
TiTc2W,-0.0
MnV(PO)4,2.0027608
SbSCl9,0.0
Lu2Ti2O7,-0.0
MgSn(BO3)2,-0.0
Li3Cu2F8,5.9909676
NaBe2Pd,-0.0
ScGaCo2,0.0
Ba4TcSb,2.0994551
TaCuN2,-0.0
ErPO4,-0.0
Tb2CBr,0.0
RbSmO2,0.0
UCuGe,2.7032130000000003
TbAl2Ni,0.0
DyBO3,0.0
B3Ru7,-0.0
LuCu2,-0.0
LiTmHg2,0.0
SrZrZn,-0.0
MnNi2Sb,3.9766432999999997
Te2SO7,-0.0
Li2ThN2,-0.0
Dy2TlCd,-0.0
BeSeBr,0.0
Li4PbO4,-0.0
BeNb4Zn,-0.0
TiBO3,1.9999942
SrI2,0.0
Be2TlCd,0.0
Ge(BiTe2)2,0.0
TaAsRu2,0.0
InBr3,0.0
Na2BeGe,0.0
BeGaCu4,0.0
YCu5,-0.0
B5W2,0.0
B2Mo,-0.0
HfNiGe,0.0
Ca(MgAs)2,0.0
Rb2P3,-0.0
Sc2NiRh,0.0
Li2PmGe,-0.0
ScMnRh2,4.3858831
Hf2MnIr,-0.0
AcBrO,-0.0
Fe3(SnS4)2,5.9708920999999995
TbCl3,0.0
TiBeCd,0.0
HoMgHg2,0.0
Ca2FeWO6,4.2287638
SrPrO3,1.1141576000000002
HfCdCu2,-0.0
CdSnRh2,0.0
Ba3PbO,0.0
BeTlSi,-0.0
ZrMnO3,9.9999999
Pr2Ni2I,-0.0
BeSb2Pb,-0.0
TiN,0.0
BeP2Ir,0.0
HfCu2Te3,-0.0
LiPN2,-0.0
KNb2Se,3.2e-06
Tb2Si3,0.0
La3InB,9.379999999999999e-05
K2Na4Be2O5,-0.0
CaHg2Pd,0.0
Nb3CrSe6,6.1192658
Nd3GaO6,-0.0
Mg(ScS2)2,0.0
DyCuGe,0.0
VSi2As,2.3817407000000004
AlPt3,0.0
BeCrFe2,1.2549163
ScPd3C,0.0
ErNiC2,0.0
ZrC,0.0
Rb2SnTe5,-0.0
Ba4CdIr,0.0
RbNdTe2,0.0
YbCdCu4,-0.0
Er2CdIn,1e-07
RbHO,-0.0
Er2Mg,-0.0
PrCrO3,2.9930841
Lu2ZnOs,0.0
Be2OsCl,0.0
FePH6NO5,8.0000002
SmTl3,0.0
TlPPbS4,0.0
NdSF,-0.0
TbB2Ru3,-0.0
LiNiBO3,5.9924263
KBaTi,4.3365768
LiMnAlO3,9.999993199999999
Ba4GePb,0.0
LuMoClO4,-0.0
HoBC,0.0
Sr2LiTl,-0.0
MgUO4,0.0
PaAlAu2,0.0
KRb2NiF6,1.0000001
ZrScBe2,-0.0
Rb2NaTlCl6,-0.0
K3GaS3,-0.0
AlF3,-0.0
NaY2In,-0.0
Lu2(CN2)3,-0.0
KY3,0.0
LuGa3,0.0
NaAlO2,0.0
Mg2Bi2O5,0.0
HfBeBi,0.0
ScBeHg2,0.0
Li2VGeO5,1.9999997999999999
Li4H6Os,0.0
Sr2Ti6N2O,0.0
RuC,0.0
Ba2NaBi,0.0
Rb2NbF6,0.9999950999999999
Ba2MgSi2O7,-0.0
TiAsW2,0.0
Ba4GeBi,0.0
Be2NbMo,0.0
Li(CuO2)2,5.6742377999999976
BOsO3,0.0
Li8TiMn3O2,8.9999966
Li2NbCr3O8,8.9440332
NaBeBr2,0.8788708000000001
Li2Ni3SbO8,2.9977603
CdS,0.0
Li2Si2NiO6,4.0000001
KTi2Bi,-0.0
TaBeTl,0.0
MgTiO3,0.0
NaHCO2,-0.0
BaLi2(MgGe)2,-0.0
Li3V2O6,0.9882627
PrIr2,0.0
Mg6MnO8,3.0
BaAgSb,0.0
Tm2AlOs,0.0
Li2InIr,0.0
Ca4TiBe,4.001331200000001
Y2C,0.2593929
NdMgAg2,-0.0
SrCu,0.0
Co2NiO4,3.9867012
Pm2ZnGa,-0.0
Th2Al2C3,-0.0
LuGeAu,0.0
YBe2Rh,-0.0
NbGaO4,-0.0
ZrRu,0.0
BeCoP,6.8e-06
Cd3(BO3)2,0.0
AlGeRu2,-0.0
LaCoAs,0.9837648
AlSb,-0.0
NpSi,0.0
Ba4ZnCo,0.0
Be2SbPb,0.0
ZrCoAs,1.079301
SrBeIn,1e-07
Ca(AsO3)2,0.0
ZrAgB,-0.0
ZnCu,0.0
KAlP4(HO)4,-0.0
LiFeO3,5.9587035
MgBe2Pd,-0.0
BaTh3,0.0
KNdO2,0.0
MgB4Os3,-0.0
BaCuBi,-0.0
YOs2,-0.0
LaGaO3,-0.0
Mo3H,-0.0
FeSiW,0.0
CaCuP,0.0
NaCrF6,1.0
Na3FeF6,2.0
Ba4CoW,4.8611016
Na2BePt,-0.0
KBeHg2,-0.0
Co2CuO4,4.8449655
BeZnFe2,4.2475441
VFeCoAs,2.944245
HfGaCu,0.0
LiBiRh2,0.0
NaBeTl2,0.0
ScTaTc2,0.0
TiB2,0.0
SmCrO3,2.9848386000000002
TaBe2Br,-0.0
PmInCu2,-0.0
LiBePt,-0.0
Rb3InO3,-0.0
HoMg3,-0.0
Th(Al2Fe)4,5.1494404000000005
NdCuO2,0.0
Ac2ZnIr,-0.0
SrAgO3,0.0
BeSi2Br,-0.0
VGaFeCo,0.9515103000000001
HfO2,0.0
BaAlCu2O5,0.0
Ca(NiGe)2,0.0
BeZnMo,-0.0
RbAcO3,0.0
Er2MgAl,0.0
AsS2NF6,0.0
BeIn4Ir,-0.0
BiSbO3,-0.0
AlBiO3,-0.0
CaCd,-0.0
RbYbO2,0.999708
Th(CrB3)2,-0.0
ZrSiPt,0.0
UCO5,0.0
BeTlCl2,0.7653432
Nd5As2Cl,0.0
DySb,-0.0
Na2HfBe,-0.0
TaBe2Pb,-0.0
TcF6,0.9999302
Ba3(SiAs2)2,0.0
Ba2Sb2O7,0.0
RbCaF3,-0.0
TlSbF6,0.0
KHCO3,0.0
KAuS5,0.0
MnSbRh2,4.2719749
KTiPS5,-0.0
AgH,0.0
KC4N3,-0.0
HfFe2As,4.202054
PaGaNi2,0.0
Ba4GeMo,3.7016242
CeInPd,1.5033183
YbPd2Au,-0.0
Li4Cr3NiO8,6.0571134
Te4Rh3,-0.0
Ca(NiN)2,0.0
K2PtBr4,-0.0
BaCoHg4,1.5450992000000001
Zn3C,0.0
Be2NbCr,0.0
LiBeB,-0.0
Pr2CuIr,-0.0
Ba4MnCd,0.9893801
DyS2,0.0
ZnSbAsO5,0.0
MgSc2Ru,0.0
Pr2IrAu,-0.0
BeSiSb2,-0.0
LiCaO3,2.9999822
CeZnGa,1.3618962
CdAgO2,-0.0
Tl2SnCl6,0.0
CrGeRh,3.4367513999999995
MgCuSb,-0.0
Mn3ZnC,6.8015352
LaSbTe,2e-07
Be2CdSn,0.0
BeGa4Pd,-0.0
Te4O9,0.0
Ba4NbCo,5.535094
RbTbO3,1.9999921999999999
Ba3(PS4)2,-0.0
Ti3Mn2(CoO2)3,3.0165815
NbCo,1.5327593000000002
ScGa2Ru,0.0
K2Se3,0.0
LiZrRh2,0.0
ZnCu2O3,0.0
AgPS3,-0.0
Li2ZrF6,-0.0
PrRhO3,0.0
Ce(AgGe)2,0.8215300999999999
Y2CuRu,0.0
Al2Ru,0.0
Yb(SiRu)2,0.0
Fe2C,6.0581394
Ba2HfCl,4.4595567
BeHgGe4,0.0
TaBeCd,0.0
MgSi,0.0
Sb2Pb2O7,0.0
TiZn(GeO3)2,0.0
Ba4MnFe,3.0447481
Ti3AlC2,0.0
Li2AlPd,-0.0
Nb5Si3B,-0.0
CuAsPt2,-0.0
SrCrRh2,1.74e-05
SmEr3,-0.0
ScInAg2,-0.0
Be2TlCr,1.5334329
K2BaGa,-0.0
CaBe2Sb,0.0
Ho7FeI2,-0.0
YMgAl,0.0
FeAgS2,2.055911
CaHg,0.0
RbSnS2,-0.0
TmNpRu2,2.9567744
CrB4,0.0
Dy5Ge3B,0.0
HoP5,-0.0
ScAgHg2,1.643837
AgTe4Au,-0.0
Li2BeNi,-0.0
LiGaHg2,0.0
Be2RhCl,0.0
Ca2AgAu,0.0
PdO2,0.0
BaSb3,-0.0
La(MnSi)2,3.4988273000000003
LiB6C,-0.0
RbSm2CuS4,0.0
Ga2PbO4,-0.0
VC,-0.0
Hg3C,-0.0
Be2TlIr,0.0
SnB2As,0.0
SrB6,-0.0
LuB2Ru,0.0
AlH3,-0.0
Th3S,0.0
NdAlO3,0.0
PbF2,0.0
NaMnSe2,4.0001686
As3Ir,0.0
Pm2AgPt,0.0
ZrRu3,-0.0
Li2MgGe,-0.0
ZrTaBe2,-0.0
BeZnHg4,-0.0
HfBe2,-0.0
