pretty_comp,n_powerfact
Tm3Mg,149.72601630000003
CoPSe,1982.740551
Li3Fe(OF)2,588.616895
Mg2TiSbO6,54.333683900000004
PuAl3,2248.936698
Sc3Si3Ni2,217.48348399999998
Ca2AsI,2635.556627
K2NdPCO7,947.9318542999999
V3Sb,348.78439239999994
SmDyRu2,96.33793967
ZrCuHg2,28.13481975
SmN,1488.436573
Sr3CrN3,15.52773154
Ba2Si,546.7457218999998
Cr2SbTe,782.3756411
Fe3Pt,1941.651991
Ba3BiSb,488.8580194
LiCa2Al,1191.435164
SbOF3,913.6111745
Y2CuO4,0.473634988
NaGaTe2,439.4723995
MgAlPd2,198.9022849
KHCO3,747.7248527
CuB(CN)4,1253.219571
KSbS2,3665.356443
Ho2Ti3Si4,164.626453
PrO,221.0105619
TlN3,1807.217479
Dy(NiGe)2,1492.3197289999994
MgFeF6,215.4390454
Er(SiRu)2,803.5955498
Fe2Si,480.10067319999996
P2Ru,1983.735132
Ti(CuS)4,1310.060917
InBrO,477.1887183
LiVRh2,544.1127313
LiCoAs,1462.4914310000001
SmTlO3,734.8679149000003
Mg6MnO8,411.1633878
Ni3C,1527.476786
BaHfMo,22.65641661
PrIn3,1388.5448880000001
TaSbO4,668.7489606
KrF2,2887.375475
Ga3BN4,446.5168544
LiGa2Ir,85.87133559
ErAsPd,798.3295531
Ba5Bi3O,96.86670759999998
TlI,2146.216753
Sm3Np,404.0767934
PuClO,91.16794524
ScHg3,1108.7131160000001
Be(CN)2,1063.369878
RbCrF6,84.9548476
PuPt2,5.019306629
Na4Al3Ge3BrO2,568.622164
SmAs3,46.46889985
Er(MnSi)2,528.1948449
RbNdTe4,3518.2547630000013
KZrS2,272.2806419
Si3Ru,414.2194315
VC,131.6592256
Cu2Cl2O,52.97628100000001
Ho2B4C,150.4795085
Tm2OsRh,945.5347508
Ta2Ni,270.509539
MgVSF5,89.66433773
SrGeO3,764.8339871000003
LiSc2Os,879.3357649000003
P2Pd2O7,582.8927467
ZrGeRu2,552.3253812
Sc5CCl8,311.6626264
VGaPt,973.6122182
BeNi3,947.4543353
CuH3NCl,810.1603679
Na2MnAsCO7,817.9149603999997
ZnBi2O5,639.6068022999998
LiAuS,431.9309678
Mn(CoO3)2,1694.4766370000002
Na3VO3,264.45998419999995
YAgO3,0.47909661
Mo3O8,2.5458891219999997
Li8BiO6,406.19771160000016
BaMnS2,659.4343626
CdIrO3,2493.392128
K6HgS4,721.6757997999997
YAs,22.48651608
AlCrRu2,2582.9441829999996
Mn(GaSe2)2,818.8866831
FePbO3,252.3702165
TaMn2,111.6993087
LiCrFeO4,878.1332739
TiCo2,1788.1302039999994
U(CuGe)2,703.8373703
Ca2Pb,1979.893454
K2H4Pd,2219.301841
Na3GaS3,432.9384277
Hg2Rh,558.0183389
ZrSiTe,662.1076865
MgTeH2O9,1231.535099
NdHO2,823.7862008999997
NaBeH3,1089.359694
Li2MnP2HO8,142.13559469999996
TbTe2,27.3882029
LiMgAu2,97.7860667
Rb8N3O,600.3807175
KRb2NiF6,10.94679472
Li3Zn,169.3511104
LiMg2Ag,1.6192881019999998
Ti3InC,2469.593011
ZrNiSn,40.72551224
CrGeTe3,2183.023098
Fe3W3N,86.63702024
Ba2CaUO6,2.166302843
GeS2,1614.655835
CaBiB,3195.849573
LiVOF4,34.41802702
Sm3AlN,1102.6379
Re2P,212.92797819999996
Mg2Co2P7,519.6396012
TmBi2BrO4,630.7300676
ErBi2IO4,543.5399324
Ba(PRu)2,65.65126384
Lu(MnGe)2,782.3757239
Ta3B4,44.05834262
Pr3Cu,402.0197686
RbVP2S7,155.15125780000002
TiAlF5,143.3345307
Sc2GaCu,137.44252519999998
GaReAs,2633.605388
NaLi5N2,956.2325578
Y3Al3NiGe2,363.86116580000004
BaCa(FeO2)4,541.218744
NaCeSe2,636.2155867
PrAl4,521.4467601
Ta4C3,888.2180649000003
HfZnAu2,702.8546921
Li2VGa3O8,413.89079219999996
Rb2Mo3,146.5781524
Ca(CuO)2,877.0028847000003
PrPPd,201.156801
Tm2PdPt,89.68056777
BaCaGe,917.1957122000001
Cr4Cu3Se8,377.83495469999997
CuPt7,57.59149694
NdMgCd2,87.3046248
LuTl3,2104.8696
Zr2O,883.0228324999997
NaZnSb,329.5447498000001
PrSmO2,71.18026705
Lu4CoB3,53.36146903
CaPuRh2,136.9804671
Si2Ru,7.295715657000001
Zr3Al,156.1199381
Pr(AlZn)2,1605.3697539999994
LuAs,203.431386
Fe3SnC,668.7772109
Sm3Zr,66.18617095
CeSn3,2040.2029530000002
Te2I,1351.321522
YSb2,51.63690586
La(CoGe)2,408.7165381
LiAuC2,2204.291834
NaCuO,1315.528438
FePt3,1023.855047
Tl2SnF6,1826.6084050000002
YbBiPd,512.5917588000002
Tb(SiNi)2,1506.12034
Cu2Sb4S3,1379.3669380000001
TiMnRh2,695.3215528
HgS,999.0293181
Ti2InN,315.8814037
LiAg2F4,1.563261948
Er5Sn3,1270.91015
Ce4ThO9,10.58196155
P2O3,1018.333873
Pm2MgTl,696.8261543
TaI2O,1851.537769
PaZnRu2,878.1494867
Na2PHO3,1030.865385
Er2Zr2O7,693.5758781000003
KNaSmTaO5,1143.962222
TiIN,549.7902684
Y2NCl3,866.8868368999997
Sm3GaC,2.5907207519999997
Ba4HfO6,911.781166
BaAlCoCuO5,1148.434009
Li2Cu2F5,49.91160115
SiNi,1191.246552
LiCo2(C2O)2,87.26362577
K2Sn2O3,1639.1505550000006
Sc2Ti2O7,547.6665147000001
Li3Cu2F8,51.04635616
ZrTe3,4240.064138000002
Lu2InHg,26.08899
KNa2BO3,1252.767434
Sc2MnGe,100.7474339
Bi2PbS4,812.3145446000003
CdBr2,525.5760736999998
PmAgHg2,20.292266199999997
Pr2Re2Si2C,240.79811569999995
BSe2Cl,1450.930336
Ca2Ge,1912.0665010000002
Na3Nd,674.3535665
Tl2TeCl6,2561.452049
LiZr2Os,29.11295961
NdRh3C,182.8151331
CeY3,587.5246244
ZrAlNi2,1.0502911209999999
TiFeCoSi,3.7971428960000004
Mg3WO6,1052.3170890000001
Sc2Ni2Sn,105.3435693
ZrInNi2,11.07899819
ErPb3,1237.750912
Er(Fe2Ge)2,216.9107687
LaPd3C,133.83923049999999
Li2FeSiCO7,265.76276839999997
HoSn3,436.0391774
Lu2MgAl,197.3382369
BaNiS2,11.12006555
Hf2SN2,1591.011107
Y(Al2Cr)4,404.7046204
NaNb6O5F,1681.2781949999999
ZnFeRh2,131.3855882
LiYb2Ga,117.50311409999998
VFeH2O5,96.46936385
PaRh3,1197.243218
NaPrO2,1025.2427
ZrSiS,360.6476605
Rb3TiF7,30.82472575
Sm2PbS4,1817.1099789999998
CoBMo,145.5983417
Ca3WO6,851.0355784
KAuS5,1622.868839
Li2Mg2MnFe(P2O3)2,518.2453765
Li6VCoP2(CO2)2,153.95819939999996
CrP2,314.22168139999997
RbP(HO2)2,939.4907502
Li3YBi2,1734.8162829999999
HfSiPd,483.527104
RbNdSe2,2734.951484
HoIO,2011.5134850000002
Sr(NO3)2,267.4451459
HfBiO4,925.6740766
ErCo2,426.7193672
MgZnAg2,9.866742606
TmCu,505.6253346
NaLuO2,1580.582342
Tm(MnGe)2,830.1616309999997
Mn(NCl2)2,159.8072634
YGa2Ni,159.5608504
YbHg,25.86809274
Li3Cu3TeO8,1232.574285
CdCu2SnSe4,1093.875777
UCd(PbO3)2,114.7001308
DySbPd,719.6034453999997
Pr3Si2S8I,715.858544
VSiTc2,919.0829735
TbSe,360.16652910000005
RbSO4F,100.5264821
Sr2CaUO6,10.83091595
CaPdF4,1408.008601
Ba2PdF6,80.83948593
SbP(OF3)2,785.4294113
Ba5Sb4,681.4967839999998
BW2,784.0381811000003
Al2Te5,1584.091956
La3Sn,25.50525413
CaMoF6,131.5799001
K2FeNi(CN)6,275.84968250000003
TeI2,1776.7066149999994
Li2NiSnO4,567.3120982
TiAl3,251.5997252
Mg2P2O7,1050.981723
DyYTl2,14.39128989
LiCaMgSiN3,1640.402944
Y2ZnS4,493.16403539999993
Yb3Ru,4560.973189
Tb2Nb2O7,73.23923175
Ti(PS3)2,389.9275459
Cd2BiAsO6,960.8747376
Ti3AlN,1975.565262
Pm5Mg,526.0212604
Cd2SnO4,378.9900415
PmInRh2,4009.299086
CaAgO2,765.416292
Ni3Se2,96.97088504
K7Nb(SO4)6,4.306435286
LiGaCl4,736.7416234
Ti2MnBe,77.60014984
S(ClO)2,1141.549208
SrGaCu2,881.2359849
NbGa3,662.0855672
NpAu3,94.6840843
In3Pd2,215.3531115
Sm3CuSiS7,1373.309726
PrH2,9.081837957000001
YbSn,2418.161225
TiIr3,937.4063392999999
TbLuHg2,744.6569666
Sc2BeTc,1088.571352
Bi2TeO6,695.7166981
YBiPd,2917.432758
NbGeRh,3194.309487
Na2BeF4,981.7291835000001
Mg2NbFe,1549.5573650000001
ErTe2,4.364870515
MgAuO2,970.3595298
Rb3Tl,856.9450452
Li3Hg,296.5258278
HfSiMo,735.3210397999999
Sr3GaN3,510.86491449999994
DyGeRh,81.67269902
YbCuBi,1012.76161
NiP4,315.0635026
ZrSnPt,2296.921793
Ho2RuAu,174.55812930000005
TiAl2O5,872.3271384
V2GeC,166.2169206
BSb,3831.889525
Ca3C3Cl2,2475.268873
BaNdMn2O6,77.91555234
Ga2CuO4,15.85439934
SrTaNO2,2963.491443
Ba5P3ClO2,1006.1214980000001
CaZn5,119.1896821
NiH,983.2071552000001
Na3VS3O,439.1037517
LiMg2,185.8066197
Ta2H4O7,645.1396602000002
NbCu3Se4,1970.5695059999998
Sm2(Zn2Ge)3,161.0957197
Mn3IrN,61.56721693
Ti2NiSe4,578.6278947000002
ThP,167.5080524
Co(BW)3,132.8656831
Ba2GeSe4,1072.262768
NpSn3,2987.963896
Sc2AlC,773.3685111000003
Sc(CuO2)2,216.9460676
SnPbF4,1811.5582170000002
NaH,2801.696064
Al2CrCl8,48.93630101
Li2Ti(CoO3)2,955.0712255000001
SmTm3,1251.184704
Li2FeCu(PO4)2,438.5121909
Ba2YNi3O7,1072.859122
H7S(NO2)2,828.8985357
ZrU3Sb5,757.7405738
PbN,569.8011944
Li3CrSiCO7,154.320334
ZnCoO3,562.2812474
CaHg,11.48399302
CrCo2Si,25.29997081
Rb2HBrO,811.4332349
NbFeTe2,6.0652915689999976
TlS,2584.561327
LiYb2Ir,2275.372292
Rb3Cr,47.06956729
SnSO4,1372.476085
Ru3Cl,217.95624619999998
CaF2,718.3871739
Dy(BiO2)3,1262.946062
ErRu3,197.9259165
PmHgAu2,14.96642612
Sc2ZnCu,797.7992116
NaHO,815.7500213
HoTmTl2,11.18881951
PrBiAu2,899.9804062000003
Na3NiO2,121.3464824
NdSmZn2,224.2787065
TiV4CuO2,84.35150344
Th3As4,997.1363719000001
Cr2CdSe4,1539.7332199999994
RbAuO2,1028.998208
ScFe2,93.34626423
H2O2,1573.7959
LuInAg2,52.40622036
Tb(HO)3,769.9797083
DyAl7Au3,632.4643162000001
Sr4LiCuC2,1034.039907
GaCl3,744.452368
Mn3AgN,260.04011319999995
Lu(MnGe)6,15.28001038
Zr2Cu,515.3086343
LiMnOF2,603.6323926
Na4GeO4,732.2475642
HoGeAu,549.8946155
Mg(TiS2)4,34.79124252
Sm3Pd,77.30786754
Na4C2O5,721.2608972
AlTc2Pb,998.5991664999999
TmI2,900.4897366
PrZnNi,257.9186046
Li2Ni3BiO8,458.41970999999995
Na2Cu(HC)4,7.908721558
Nd2SnS5,448.18215089999995
Sr3MgIrO6,36.34660041
TbU3,85.54777557
ZrO,0.418200726
SiSnO3,658.8179752
KPdF3,2.435612566
CaGa2,682.7265482999999
Li3Zn2SbO6,731.7464352999997
Tm2CdS4,454.1940937
PrSnAu2,29.49211759
Y2TlAg,814.8991957999997
LiNbNiO4,1405.929264
TmH3(CO2)3,1556.760681
Yb2AgGe,7.280068458
FeTc2Cl,597.0337107999999
VF4,157.0031271
SmCu5,1647.866047
Sm3Sb4Au3,2878.839842000001
DyInCo4,908.1605370999999
Li4Co3(OF3)2,162.4235056
SrSn3Pd,1945.333548
TaGa3,2610.512121
LiCaCoF6,88.39793491
W(OF)2,2018.179846
LuTaO4,1001.3811800000001
HoMgRh2,176.4689056
LuSb,1386.71565
MnIr,2.536217001
BS2N2OF7,559.4858027
RbBS3,483.99586689999995
Ca(AlCl4)2,415.6570225
Dy2ZnGa,365.1266897
Au3S,125.775856
Co5O8,455.01754280000006
CeSiNi,380.2214108
RbU2SbS8,464.98608279999996
ClO3,322.94878439999997
Sr2SnS4,436.4213035
ErCdCu4,157.2269471
UCoSn,91.21109883
LuNbO4,755.4386033
Ba2TmNbO6,3967.7672079999998
Yb4As6Rh7,667.9986597
Rb2TeO3,1042.891427
KRbO,818.1684687000003
Nd5AgSe8,963.8533072999999
SrIn2Ir,55.87154598
Li8PO3,586.6538933999999
TiSiTc2,611.8667871
KB6,327.31035739999993
NiMoP2,226.84521400000003
Ni3(PbSe)2,1171.369586
U3Sb4,107.80286389999999
Al2Ru,153.9867358
MnSbSe2I,1219.1337119999996
Ca(AlSe2)2,1997.5757620000002
DyCoC2,2263.920377
Sc3Pb,2269.335882
Li3BiO3,2199.6779300000007
Zn(CoO2)2,2334.209206
KPPdS4,916.9107582999999
Rb3V,828.1941581
CrF5,467.0098363
RbVCl3,3402.7473840000002
BeSiOs2,1122.08896
TlHCO2,2081.250537
Pa3Si,5.2661989
Ga2HgS4,414.88156289999995
UPt2,694.8349632999997
MgMnGe,66.7159358
KHSeO3,1327.353181
LiYb2Pd,258.7113334
NaSmTe2,2990.223072
BaNd2PdO5,677.3097839
U(MnGe)2,813.0632939
LuSiAu,1302.025018
Na2CuP,1943.0148329999997
MnCuSb,232.8125989
Na7Al3O8,799.7253178999997
HoH3,1236.6127470000001
Sb2Pd,799.2769089999997
MnAgO2,10.25128131
Zr6Sb2Pt,153.516435
Th3Au,625.9851342000002
BaHf2As,30.26082989
Hg2SeO4,784.5435618
TbNiSn,166.2071425
MnOF2,433.3249327
ZrNbO4,287.7730683000001
Li2MgBr4,644.1611221
TbPb3,1330.289547
HfMo2,111.4119075
LiIr,1648.64643
NaH3C2O5,727.0725649
RbCd(NO2)3,133.6367949
Rb4CuSi2O7,17.63844632
HfSiTe,242.4948307
NiPtF6,50.22488001
Mn3(OF3)2,10.1433879
Li8NO3,623.7718231
Ba2Pd(OF)2,779.494879
Tl4V2O7,1239.8669300000001
Na2TiF6,35.75071439
PtPb2,45.99450646
MgMoN2,3185.963410000001
Yb2TeO2,686.1582096
Lu2CuPt,1205.529324
Rb4CO4,816.1881017999997
UZnNi4,210.5865974
MnAl,667.8088226
Hf3Zn3C,327.2035101
Lu3Ga5Ni,385.2802569
Na(VS2)2,162.23885
Yb(SiPt)2,111.12002530000001
RbIrO3,702.5733478999997
P2Pb3O8,2867.356506
Sc2CdTc,138.86835469999997
Dy3Ga,20.61095253
Na2MnCl4,669.2174037000002
Ca3BiP,611.7874456000002
LiCo3OF5,24.9174692
PbBrCl,3725.2608840000003
Y2W2O9,396.4883952
ScGa,1212.160361
CaSmCd2,97.70800233
Tl3CoCl5,230.28817819999998
Rb2H4Pd,1666.235586
CuHClO,747.6777595
ThOs2,0.692556418
Mg(AgO2)2,1462.579479
Nd5AgS8,897.6370944
K2Hg7,58.96196998
YErO3,1599.97129
Sr(AsRu)2,45.81767182
VRh3,88.25738981
NpCo2,741.1919502000003
Mo3Pt,267.80692319999997
HAuO2,1942.7824640000001
BaSn3Pt,793.7993164
TmTh3,195.73765369999998
CaNiN,386.0500459
NaSn2Cl5,1075.944575
NdTlAu2,52.96496296
LuCuPb,763.9681448
DyBi2IO4,548.2244126
Ga2Te3,3254.7420399999996
Mn2PtRh,1371.7295800000004
LiCo5O5F,895.8271592
Li2VO2F,30.17826814
Ba3NiSb2O9,118.1453412
Ho2In,210.43798130000002
HfBe3,6.214481621
Pr2CdPb,118.92286509999998
ScZnNi2,85.2044824
Ca3Si2SnO9,624.5184544
YTmMg2,146.0008645
Pr2S3,569.8452139
Li2TiCoO4,427.5865097
NaYF4,790.5809826000003
Co3S4,410.0293514
U2BiN2,128.5757516
PrTa3O9,1802.9979219999998
Rb3Ga,652.4630204
SmDy3,392.3389655
Be3Ru,1756.230657
NbCr3,3562.6143439999996
SrLi2Sn,320.2210047
BaYI5,605.9850809999998
RuCl3,138.9501428
Rb2VCuS4,734.7103842
SrAgP,3185.994331
Er(CuSi)2,1651.8787
Zn(NiS2)4,1856.62394
Ca4Al6TeO2,743.6232729
TbAg,505.71614680000016
CoBW,131.5876633
Li3SbO4,852.1144667000003
NdSbO4,934.2369160000001
MoSeCl7O,82.86964959
PrCuSe2,797.8603868
BaHfN2,1287.595749
Ba2YMn3O7,103.5852623
ThRu,895.2920416000003
Mg2C3,1891.559352
SrMg2N2,2936.900537
LiCuO2,808.4772928
PrErZn2,114.7440837
Na3Mg,235.4227216
Cu6PbO8,2.9231635160000002
ZrMo2,166.36205769999995
NpIr2,1159.771274
Hf(TlTe)4,619.6929512999999
LiAsH2OF6,942.7153460000001
U2InPd2,717.5247232
MgScHg2,86.35207398
TbCu5,2242.8765129999997
ThC,86.00676049
SmInO3,750.6559676
MgH6(CO3)2,415.9304528
LiErO2,931.9475074999999
Cu3SbS4,483.78368110000014
Na2NiO2,1950.212249
Na2Mn3Cl8,920.1476936
Y3InC,346.722079
Ba2AlFe3O8,366.3545885
Er(CoGe)2,1650.614692
Ba(NiP2)2,1074.4885179999999
Ba3CaI8,879.4670874
Rb3Ho,1261.160789
CaTmCd2,0.091224844
Mg3TcH7,2385.819742
LiGa2Rh,45.98046893
Nb2SnO6,857.9432098999997
Li2FeNiO4,811.2707536
Ti2ZnN,492.7797785
Tb3(MnC3)2,44.49865263
TbBr,93.40993054
K3Tm,635.4009876
Sr3(AlP2)2,1484.267415
Cr3(OF)2,472.4188517
P4Se5,656.6659651000001
TbCu,549.9552100999998
TbAgSn,607.6838761
YbPPt,459.86644129999996
Sr3ZnIrO6,70.65266372
RbAlAs2O7,816.6461397999999
TiCo5O2,9.241542941
Ho2Si3Rh,49.38489219
LiCuPO4,39.86595646
YbF3,1201.97028
CdFeO3,162.5206637
CdPOs2,2.565468872
ZrFeP,292.3484378
K2ReF6,196.882525
Tm2Cr2C3,736.8373375
V(Sb2O)2,718.9504129
NbCrSe5,164.763278
Li3BO3,674.8899816
YbBr3,2071.565889
HW,20.56525242
Mg2CuSbO6,1381.664732
SmCdHg2,884.872692
Sr2TaGaO6,1767.999773
Ti2C,883.9417936000001
Na4FeO3,177.0694503
RbBe3ZnF9,914.7261014000001
Nd(SiNi)2,1192.721282
Sm2MgIr,327.16580310000006
TlSnF7,835.2565472
Sc2AlTc,279.18565060000003
Pm2AgPt,788.3406481000003
Lu2TiO5,530.1925844
LiBiF5,702.1955012999997
CdAuO2,1264.210894
Ba2As,430.1193739
Li4ZrO4,1159.834377
LiCd2Pt,288.7765454
MnCoSi,3897.5417340000004
Er3Ni7B2,270.1438435
RbTbS2,3267.3004149999997
MgAg,39.12800204
ZnAu,4.467006533
Ce2(Zn2Ge)3,684.1503935
Tm2TlAg,90.71456941
Rb3GePSe7,505.69195880000007
In2Au,7.657466782
NbSeI,46.93788895
TaC,24.62442309
Li2FeF5,38.59655994
Na3MgPCO7,819.0041392999997
Ho(CrSi)2,921.5083862
SnI4,1089.230064
In2O3,345.2887016
SmSnF7,550.891832
AgBi3S5,770.5341121
HgOs,839.5832762
WSCl4,383.63254789999996
TaTl(CuS2)2,1298.625183
NaSmHg2,14.57728453
Ba(HO2)2,1892.425863
Li3Co(N3O)2,971.5139176000001
ErGeIr,309.165285
TbNiGe2,335.7517354
NiAsO3,716.3830172999999
B3C2,2453.744886
YbNiSn,218.8796199
PRu2,247.5097944
Ho3(AlNi3)2,0.322894781
K3TaO8,931.5903843
Sr2ZnCu2(SO)2,446.7420717
Na3PS3O,1237.842866
Na3Sr3GaP4,576.5198329
BaAl4,1393.14797
InCuPt2,146.2671761
LiMgAs,1817.5266789999998
NaAlSi,676.2302901
Nd(BC)2,430.6107955
LuAl,739.7903902
Ti(SeO3)2,1313.5153300000004
TmSnPd2,763.5709548
Co2N,135.5811209
Re3Sn,1243.445172
SCl2,967.2716826999999
Zn7Sb8Ru9,247.3701426
Hf23Se25,63.45595167
Ba(CuO)2,755.6024924999997
SrMg2FeH8,2452.050948
Na2LuPCO7,848.8463534
K3ClO,868.9191855
Rb2CoI4,250.29599100000001
BaMgSn,18.89844766
Ca6HfO8,2580.793906
NaSr(PO3)3,853.1017467
YbO,2607.695279
CuBr,385.7412433
ZnSnF4,848.6480364
Ho2ZnIr,112.37462109999998
Pr3Al,11.91860804
MnZnO2,790.0431126
RbNaO3,0.18825581
UAl3Pd2,829.3115886
KBi(PS3)2,166.2939932
TmMgZn2,6.303310958
NaSbF4,1496.556647
LiTm2Rh,303.0864375
K2H4Pt,2373.379375
Mg2CoH5,1515.571301
LiMn2O3F,349.1055068
SmTe,69.01960202
CaP3,532.9315617999998
BiSeCl,2566.8538940000008
SrNiIr2,159.7391703
Zr3O,4041.3679490000004
MnGa,180.2320794
Lu2O3,1589.346049
CeIr2,0.068877535
SmAsPd,689.8190001
Ti3In,512.8085196999998
Er2Hf2O7,835.0914184999997
Lu2RuPt,184.8454303
Re3Pd,589.7982618999997
Ge2Sb2Te5,2337.1973629999998
Ti2Si,1158.865906
Tm2Zr2O7,846.4613410000003
Zn2PHO5,941.4456607999999
DyCo5,406.6377789
LiSc2Tc,1712.647225
FeRe,128.5448318
Pa3Tl,2818.446611
TlPd2Au,938.0776122000001
CePRuO,596.079701
Be2B,926.2545538999999
NdGeBO5,718.6913137
MgIn2O4,451.0356636
LiIn2Ir,36.17989412
GaRh,7.798193923999999
PrNi5,198.45482619999999
TcNiW,846.4528844
Ca2Sb,403.5823997
Sr2LiReN4,1251.20135
Pm2SnHg,64.45263029
Te2Pd,1367.060387
Mn3(SiTe3)2,545.487612
RbMnSe2,133.6107318
Al6Cd4TeO2,683.9179379999998
CdIrRu,2398.008775
Li2CrCoO4,126.0039239
MnSe2,822.2932208
CaHg3,627.716949
HNO,1126.57851
CrS2,66.74347889
GaTeCl,3012.49315
Li3VBPO7,153.6022755
Yb3GeO,2538.673826
PrH,109.2478673
PrYMg2,47.72554785
Li2GeAu,168.44485749999996
CaBO3,3158.783637
BaPd5,360.6346436
Ag2PbO2,759.0058353999997
HgCl2,821.0411725
Nb2Tl2O7,179.22085669999996
VGaCo2,0.17215482
HfPd,113.26150359999998
Ti5Sb3,52.52632826
Pr2AgHg,70.24187539
Pr2S2O,1408.917812
Ca(FeN)2,7.699251312
TlIn5S6,1025.440503
AlVPt,85.27486998
V3B2,773.5261749
LiVGaO4,23.35075961
YHoZn2,53.51365553
Lu2ZnIn,4.650178133
Na6S2ClO8F,823.6878244
Rb2Zr2O5,978.0021054
LiZrSc,307.7077392
UI3,204.1773225
NdNi2B2C,563.6173477000001
FeCu2SnS4,39.45945533
YTlO2,4410.703792
HfCuHg2,7.126555645
NaTeF5,970.1584744999999
HfCdO3,1.0656981540000001
YbLuPd2,1070.156182
Zr3Zn,379.99588
ClF3,372.7791745
Tc3Os,306.4920908
RePb3,227.6212398
Ca(CoP)2,0.41579872700000003
Sm2Se3,576.0029175
MnP2WO8,136.1569922
CaC2,2066.4453550000007
InI4,102.0749983
H4NClO2,1326.379753
Li2MnP2O7,92.81879353
VCuO2,1445.8330859999999
Sc2Si2O7,917.5005146
YbPd,839.1586664999999
Li4Fe3CuO8,267.5155604
TaAlPt,1757.5821
Te6RhCl3,1447.964452
Mn2AlCr,551.4200754999998
V3(OF3)2,236.9348711
CeTlPd,2796.058227
Pd(SCl3)2,1457.565659
RbNdS2,3119.912591
Rh2S3,1485.9464369999994
BMo,226.87771980000002
TiBiRh,2416.770723
Ba2ZnN2,2379.766866
PtO,10.06883622
NaTl3(SO3)2,1849.3365350000001
LuHCl,768.8455744
NdZrO3,403.8955376
VCu3Se4,1283.85836
Li(CoGe)6,529.6222201
Ba2In2O5,470.4471557
Y2Si4Mo3,60.10883804
YSiAu,1721.518925
TmNp3,326.4678088
CaAlSi,134.1072064
MgNbRu2,778.1981688999997
AlNO5,857.4529438999997
Hf(PS3)2,786.2321449
VCoSn,1905.572666
Ca(NO3)2,63.36076649
CrNiO4,73.47509478
TiBi2O5,1676.037494
Li2TiMnO4,638.8514113
Lu2AlRu,109.18841529999999
Na3Cd2IrO6,49.7111572
Y3U2,27.11364369
SrMoO3,42.56206689
HfScIr2,3260.269835
Li5Nb2Cu3,265.6580528
ZnPdF6,954.1856944
Sr3Sc2Cu2S2O5,613.6334845
Cd(InS2)2,218.9264483
BaS3,1213.94946
Rb2TaAgS4,764.8069511
Li2Cu2F7,76.87702292
CaCd,18.51397576
Y2Be2GeO7,680.2453213
Dy2AlZn,17.75511793
BaCd2,385.02464189999995
MgRhF6,120.50040359999998
Ho(NiGe)2,1533.208767
MgTe2,893.9620371
Lu(HO)3,747.1528078
Er3CuSiS7,1343.080575
Ce2SeO2,197.36049640000002
Na4TiAs2O9,830.8127326
SmSF,923.7822992
Sc2PdPt,472.09878080000004
Sr4CaMn2(SO3)2,170.2925315
SrHBr,747.5885473
MgWF6,220.73638190000003
AgI2,1890.713188
Np(SiPt)2,422.8868843
KSnO2,1163.8023349999999
LuTe2,3.393102331
CIF3,433.6193283
TbSe,843.5104372000003
K2Zr7Cl8,4.628553673
Ca(ZnSi)2,542.7482949
Tl2PdSe2,1703.3754379999998
MnFeCoGe,238.7250331
AcYbGa2,751.9051039
CeCoGe,430.08946799999995
LuSiIr,211.95385609999997
CaCo2(Si2O)2,909.3845428
Na2US3,49.22894265
InPS4,1103.555234
Sc2ZnSe4,425.498775
Pr(GeRh)2,1514.892926
SrMgSi,2276.751205
NaYS2,2885.780874
NaTm3,591.2682887
V4GeSe8,726.0399871000003
KCu4S3,1420.317747
RbCl,571.2989287
BaNbTc2,792.6437589
CrSbO4,244.98247310000002
Tl6TeO2,434.22547919999994
Cs2SnI6,385.631134
Al3Ni,257.92832769999995
K2BaCdSb2,339.0735853
NdGe3,1222.823799
K5CuAs2,374.56064269999996
Na3ClO,648.0046556
TiAlPd2,458.3799908
Li3Pt,169.4866545
K2NaGaAs2,2586.2801489999997
HgCN2,2457.335932
Na4B2O5,861.4918405999997
Ca3TiNiO6,174.5157484
NaAlO7,578.3115738
Hf2CuSb3,321.6109501
ErInAu,1360.8867369999996
VRu3C,155.6582417
CaSiNi2,940.025583
MgTe(PbO3)2,831.7254601
SmAl,23.68972504
DySb,200.1473925
HfMgRh2,4447.909017
Nd3GaN,1772.622322
CuNi2Sn,1484.378027
FeTeBr7,101.6824962
MnAlPd2,17.50977108
Sm2Ag2O5,176.52036040000004
NbCoTe2,112.99680829999998
U3C,1594.287399
Na2Ti2O5,971.9306529999999
Sr5(SnAs3)2,1482.45655
Zn3TeAs2Pb3O4,709.3446066
Ho2V2O7,688.3863329
LuAsO4,847.3803821
CoSO4,92.97728822
SmBr3,1150.0686050000004
NaCN,2365.410687
DyNiSb,3665.4718009999997
NpAs,1669.594923
Dy2AgOs,83.64362801
MnCl2,1521.054665
Sr2YRuO6,1400.8878730000001
SrPd2,2018.3643579999998
KHg,306.25255469999996
Sm2Re2Si2C,357.370679
Rb3Sr,306.2391138000001
Rb3Nb,341.0033218000001
Sr3Co(CN)3,910.3628499
Pm2PdPt,0.00602211
LaSb,1351.765852
CrNiAs,101.82942059999999
NiS,2769.576003
OsCl4,692.6797432
TbSb2,203.150651
TmSiRu,826.656308
Te2OsCl2,23.23381391
TlZnAsO4,1159.69987
LiNd2Ga,2088.33315
AgH4WS4N,1062.506787
SrZnPb,911.1023528
MnCo,22.68782955
TiMn2,134.871556
