pretty_comp,n_em300k
MgTaOs2,6.139858874174924
Rb3YF6,0.8279238519569766
TbCuS2,0.5516413557107429
ZrCr2,7.232849817354403
Ge3(Bi2O)2,1.6852982989395386
Tm2NiOs,3.7025575786611657
ZrSn2,7.022827036298466
SiMo,4.906908239893227
YTe3,4.864557032212658
Na3MnO3,0.001697742678117204
PuAl3,3.883017153021661
W3C,6.370356488387093
MoRh,5.123321957493956
RbTlO3,3.7002333685238855
MnGeO3,0.18606878452847767
Mg5(HO3)2,0.7141730863996669
Si2Ru,4.8459509432432615
Na4I2O,0.3100833898227717
Li3Co5OF,0.000493035005605633
CaTiO3,0.7903067641539852
NbFeO4,4.673120533229702
Li4Cr3O8,2.7792133865922843
Li3LaBi2,0.00032091600732012636
CeMgZn2,4.015100944889444
Yb(SmS2)2,0.4901989835128314
Al2ZnS4,0.5622156510208725
TmPaRu2,4.393045422967063
ErPaTc2,5.892240949378658
Mn(ReO4)2,6.215603954394936
Nd3In,8.340625176735049
ScCdAg2,6.075580513694078
YbSn3,7.099002917157383
Cd(CN)2,3.0566400567251515
LiNiCO4,0.16008108047376698
Mn3Hg,3.906311030794717
KLiBeF4,0.6281973856281375
LiFePO4,0.0002078334208807413
NaHo2F7,0.4035018396794485
BaC2(SN)2,2.9171883238827614
K3P,0.014387620836800076
Ti2N,4.856210708272403
Pa3Sb,6.541816429475047
SmTiGe,4.931837382980317
Ca3C3Cl2,0.6560227583112599
CaIn4Ir,5.183827440428737
Li6Mn(OF2)2,1.3370310138937336
SrTlO3,8.063153671049418
TlBS2,1.1066272640751331
TbGaPd,6.752177815324306
Cu3PS4,0.39105586745673504
YbB6,4.318711069858874
Tm2HgOs,6.373847402171752
CaMn(GeO3)2,0.14834814207832234
RbCu3S2,0.2934050706124517
Tm2Ru2O7,5.446429656931096
RuO2,1.2179244597734658
ZnSb,0.0002642438237941541
VTc2Ge,6.69240799168659
ReTe,7.6241303597757915
LiMn(SiO3)2,3.8434125679992817
BiOF,1.0317594290242658
TmNiGe,5.11629005411221
NaTiS2,3.4839207359490603
Bi2Rh,4.943596948372399
RbLiO,0.5021157363356622
Re3Si,6.444296249983445
Zr2SbP,4.512828827305877
Ce(MgSi)2,4.392978496532061
Ca6In2NF,3.67529863953882
CaHI,0.6685413540976161
Li5CuSO2,1.3164760425936246
LiNbVO4,6.4379438203677966
BaZnCr4O8,7.413296469847876
NaTmS2,0.6189566681638353
BaGa2,4.1299808297249445
Li5Nb2Fe5O2,0.00016905881368162062
ZnFePO5,2.376303648882249
Zr(PS3)2,0.9266743098867292
YbCeHg2,4.5277085754322375
CuN,4.660709012169399
Ti(BiO3)2,4.36749652217222
Sr(MnP)2,7.382487493005345
AgCN,1.1992449293671914
FePt,5.5324060250684655
La3AlN,3.539338974223343
MnVAs,4.145326410132525
GeF2,1.291731792798657
ThRu,6.3348552992790585
Co3W,3.7809784485109414
V(SiO3)2,4.4836727660577935
LuBrO,0.8085363212933925
HfZnIr2,4.3759947226751486
Bi2O5,5.198054297872667
CeCo5,3.9103234699057774
Rb2PbCl6,0.3869097541774657
ErSnAu,5.6610329663432415
Zn2Cr3O8,3.7100236386357217
U(Cr3P2)2,5.5670899155642815
CrGe,5.491263923114244
Na2Co2O3,3.867358426618582
Dy2Co3Si5,5.225901384135232
HoBiPt,4.19631288694157
Sr2GeS4,1.774778244976328
Nd2MgAl,4.371947071717169
Nb3Al,7.625385448444643
Li2Ti3V3O2,4.725102966050823
SrVO3,7.656345258555707
TaInS2,6.544442191798205
CdGe2O5,0.27227773068163075
CoTe(PbO3)2,3.7733599792596233
PbBrF,0.3680254955944289
Th2Au,3.6576592571199953
Li4TiS4,1.9744453916690368
Rb3B2H2I,0.5449367196415568
Mn2CoGe,4.68390852337758
Sm3Ir,6.636015604173991
CeMnNi4,3.0025413930444613
Ta2CrRu,3.542070593861536
ScBIr3,7.929563871765763
YbMnSi,5.4744844078325805
NaLu(Pd3O4)2,3.162884316852953
TiGePt,6.033646654827651
TiCo3,6.540370482071013
Ca(SnO2)4,0.003756834861089775
Co2SnO4,4.534435865018868
YbH2,0.0008567502731398473
FePbW2,4.47929062239874
BaNiO3,2.8436888092825043
Na2Cu3(Ge2O)2,0.8664697521312642
ErIn5Co,5.580494423716483
NaPd3O4,3.96191629321708
Cd2PdRh,6.2494733222654375
ScSi7Rh3,4.102635153383552
Tm2RuRh,5.458261763078767
PrGaCo2,4.632980640144542
Y6Os,5.058700916787662
MgAsPt5,7.822789064728383
HfSe2,0.7041176367491855
CoSn,5.036302489933114
Ti2SnC,5.779725303070103
Mg2ZnAs2,0.7595661976084951
Lu2O3,0.5491062295603224
Ba3ErRu2O9,3.972182664065584
HfGeTe,4.211473703320477
LiCa2Rh,4.277610932124519
LiVS2,7.854943677203277
TbPbAu,6.0733290228894985
LiMgTl2,4.322006580395442
NaAc,6.293090690964945
CaNiTe,0.00011991592098894629
TiGaIr2,3.637040009061783
PbF4,0.7894945656529647
Tb2Mn2O7,1.213590730558861
Li6MgBr8,0.3506993244055599
LiYb2Tl,4.016922894324255
MgCu2,4.598580831444758
LiNd2Ga,3.648464552080591
RbNa2AuO2,1.0072808109040554
ZrCuSiP,3.9156487135359206
Na3In2P3O2,0.3374421756111265
BC,4.452438838551784
Pb2SO5,0.908483128038228
Sr2CaIrO6,6.166999714285756
NaLiICl,0.4011045447545034
Li4Mn3Sn5O6,3.3561061693778576
Al3CrO6,7.219733646814077
PtI3,0.28548122875872545
PdN,7.187214117877325
Ho2Ru2O7,5.336334793782412
Tb(SiPd)2,6.206299734317707
Ca2InPt2,4.025854488845464
PmCdHg2,5.362412150022332
MnCo2Ge,6.703685256676401
LuSbRu2,3.2707040073492
NbAs,6.519760560384317
K3GeSe3,0.7602000071848392
Al3Pt5,4.965282640424535
NdPd3S4,4.452662051858303
PrBi2IO4,0.3731554838901404
Na2CdSn,3.667034525511293
Lu2MgIn,3.5773855229070626
CaP2(HO)4,4.339277875575186
K2TeBr6,0.4255091164607937
TiAs2O7,1.401835746480229
CrInCo2,4.330396039629302
MnH,5.1977383046870775
CaPmRh2,6.021952072704773
KAuS5,2.044011771828825
Zn3Ni7,0.0006532567224317646
FeBiSbS4,0.0011645893055358982
Sc6Si7Ni6,4.181275622763158
HfSnPt,5.512549731263629
NaSbS2,1.334764445311517
YZnPO,0.9683208974961032
MnGaGe,3.802414713155749
TbSF,0.6158865974294926
HoAu4,6.4075075167085815
SmMgZn2,6.042043219989207
LiPm2Ru,6.914450159749763
LiAlB4,3.97209162907206
USb2Pd,5.4641501977555516
YbIn2Pd,7.263377865808913
BaThO3,0.6037279430320336
PmPd3,6.832820967698827
Mn9Cd,5.510345533226046
Yb2CuRh,4.084411953047366
PaAlTc2,6.322909772373515
Rb3YO3,0.5272537884993971
UGe3,7.026930792079859
TiZn2,4.2578761824182445
Na2ZnS2,0.2776838259375694
BaLaMn2O6,3.648044320486853
Ca3PCl3,0.6770790532269478
SnS2,0.3171651484575515
CaNi5,3.86359321822583
KSnAs,0.13190346269536155
RbCuO3,8.415659113155545
VRu3C,7.844744426961291
Mn3W3C,7.685647613963764
Ba3In2Br2O5,0.31918109534114714
DyCl3,1.2705350746982158
Pr2SO2,0.7180357876306624
HoNi4B,4.810261174584047
Ti2AlN,6.886282178594037
CaSbF6,3.4749485016603536
AlBi,0.0003581270830331957
CaVF6,5.614015288484725
ThPb,6.612989822468214
BaBeF4,0.4212600753806585
TiFeTe,0.804374895511789
Li3Ti(CuO2)4,4.4045196379749605
LiZnAs,0.09400114827532413
ErSb,3.9983345818135385
PrPd,6.85203992589743
CrAgS2,0.6194793629700296
TiNi2Sb,7.492625645638013
Sr2YTi2TlO7,4.32245087661407
TmAlAg2,5.929657110706994
BaSbAu,4.17501320184689
LiMoO2,4.384023265136643
BaRhF6,4.736290850102471
Sc2VB2Ir5,5.585484085688312
SnTe3O8,0.6228950067477063
Ba2HgS3,0.2986481798771647
KBi2F7,4.3739668886616805
Nb2CuS4,4.096159061616121
TmNiSb,0.004255441302001011
LiCoCuO4,5.407471490855824
CdAsPd5,6.636009576948672
TlHg,4.609720579203801
TaTl3S4,1.0750421599328694
ZnAs,0.016742158572586274
Yb(MnSi)2,3.73321276561388
Lu2AgRu,5.892707039228463
TmS,4.87411361634974
Pm2CuOs,6.562953641149912
Ni3Se4,5.117368553946797
ZnNiSb,5.153978934262394
Zr2CoTc,8.435759021280662
Ti2CoS4,4.097924966659188
Ba2HfO4,0.4897042357858588
U2Mo2C3,4.783372680691697
PmI3,1.2497995801167558
HoI3,1.3457579881363504
Ac2SiPd,3.0564588032572364
Zn3(PO4)2,0.3765284997832298
CoTeO3,5.9726729386699615
Pm2SiPd,3.8685559510781897
SrSeO4,0.6832404970979623
Li3Sm,3.7842605324162575
NdDyTl2,8.481579119794361
Yb(SiAg)2,5.862958876814474
LiYGa4,6.076257077113078
NpSO,3.219860440685244
Li5(FeO2)4,3.4722905932704244
TmMgPt2,4.956847607426732
Zr3Sn,3.515687464746622
ErTe,5.5164723100726665
TlAs,3.0366424730643247
RbVBr3,5.246558737229791
Nd(PdO2)2,4.355620050009383
MnSbPd,6.048312023148277
Zn2RhAu,5.346656956977396
CeAl5Ni2,3.714645025451192
YAgSe2,0.3956698046932565
Ca3FeRhO6,0.2724323271103161
BeSO4,0.6291275637437089
Ta5N6,3.8196315263082776
YbPt3,5.656735575809949
Y2Te5O3,2.61939732420544
CaBe3O4,0.42981768986369256
K2O2,1.0412312551301983
Rb3Tm,4.289336161263748
HfScIr2,5.379305110025658
PrZnNi,4.998964294963784
Rb2NaTlCl6,0.4452902873795341
HoBi,7.284210154841162
LiTaWO6,2.0347386870013207
Zn3TeAs2Pb3O4,0.5165441648590989
Ag2Hg7(P4I3)2,0.9908414125601188
MgNi(GeO3)2,7.1768970423774014
YZn5,6.524840194335452
Li2V(OF)2,1.5546601126584614
BaGe,4.08548829182645
Zr2CuS4,3.7099650999527127
BaTb2NiO5,4.570553737956892
Ce(NiAs)2,4.376704195594178
Y2In,4.169147267997831
MnNbO4,2.9185370689163763
CaSnHg,6.397981309498129
AgPbO2,0.004364158707473707
Sr3SiO5,1.7593122536315928
RbAsF6,1.1196874322504735
YbBRh3,6.987030387737813
SrLiBi,0.7735550479451332
NbSnRh,4.091852911051471
NdRu2,3.58786464015536
ZnPd,5.279273710583829
Li8SnO6,0.7079828135332812
NpAl2,4.891331602974648
Nb3(Fe10B3)2,5.4733484090137825
ScRe2,8.164978206990872
PrZn,6.704985527682843
V3B2,4.609668329205109
MnAl,6.920520560446861
LiHoPd2,6.272848045270201
Zr3Zn,3.700473406774176
Ba3LuIr2O9,4.2662882419425285
Mg(BeAs)2,0.3951148016086872
TaMn2Al,3.80455893704899
LaMnSbO,3.5834744457558
Ba2SmMoO6,5.3522203095414715
Tb2Cr2C3,4.168226579932166
NbCrCo,6.8724738337644276
Ca(CrS2)4,5.11285601977274
Li2Fe2S3,3.4207235503292144
MgNi2Sn,5.159684190244823
NaTeH6O6F,0.8203775471517639
Na2CuSbS3,1.8055068183099987
NaCaAs,0.36130038763745903
Al2HgSe4,0.1951325674177541
Mg2ZnPd,4.5955227091389474
RhI2,6.453793955186832
Pb5(SI3)2,8.36406286271662
TiFe2,5.041983019922271
BaH2,0.593737602859579
LiCu2PO4,0.4526879306942528
BaNa4O3,0.36488486661031255
GeC,0.3137094444874292
ScSiNi,5.351259460902481
Ca(MnGe)2,3.7297351085448014
MgSnAs2,0.08240982808539
YbSiAu,6.475175933599062
Sm2MgRu,6.99020556979522
Al(CoSi)2,5.608497417599993
PrTl,3.566567780335096
Sr2ZnCu2(SO)2,0.2481770635294518
Ti3SiC2,7.864657357325528
SmFe2,3.691276344923068
Ag3Rh,6.3413143948797055
Hg2P3Cl,0.4585230001788678
Yb(MnSb)2,4.47136689855609
KSmGeSe4,7.059371597548551
Ba2SiSe4,1.3275637173514816
PmYAl2,3.7170044806376255
Mg3ZnO4,0.3316908881850111
Na3Sb3(AsO2)2,0.31691282054539743
HfI4,4.179125627078989
Pd4Se,4.456613768873763
LiTi2O4,6.545882471779888
Tb2MnNiO6,6.094154307801013
LuSF,0.713197314561491
ErFe4B,4.6495448443501965
Li3Al2FeO6,5.096251779094708
TbCdAu2,5.181256833761816
TmTc2W,6.245102700295504
TbTe,3.862094687104456
Si(GeN2)2,0.35600532518562816
Nb3TeI7,0.457264214774477
Ho6FeSb2,4.8452127191483605
NaCdSb,0.00020325743508093825
CaPt5,6.682421087516588
Ca3Hg2,4.209521409865443
Pr2AlCo2,3.930815317360661
Dy3S4,3.9838039406944192
NdCuSe2,0.4532070239549231
Sr2Sn,0.025253130928236733
Ca(GeIr)2,4.459315928422496
Y2SO2,0.7303852687823457
Pr2CdSe4,0.22449231024626834
LiMg2,5.283087629864168
Na2LiBe2F7,0.6633477894705611
ScSi,4.722615564374647
MgH2(ClO3)2,0.5991230237966755
ZrNiGe,6.472330019200466
PrTa3O9,2.579343712826776
ZrMoP,4.892221307938577
LiMnAs,3.7781054068564712
NdMg2,3.5929795379591987
HgTe,0.4821669305921807
PrSF,0.6087679173048928
LiCuPO4,3.5003810254873455
ThCo5,3.6536169194676713
Ti2Zn,6.49024040037174
SrHfO3,0.6365544987827338
PrY3,6.702489927324126
ErCo5,3.823800069645964
VInO4,4.984085841599897
TlCdRh2,6.500583946457361
Ba2IrO4,2.9001652240832123
TbCdAg2,6.049315344167511
Ta4AlC3,3.69519072759757
AcMgCd2,6.1135303625856094
TiCdHg2,7.3536682060734275
SrCN2,0.7113525395523935
La(SiIr)2,4.493249234926319
CaCdGe,7.105583481611352
Tl3Br,3.824174742289912
PmDy3,6.169120189310465
K2BaCdSb2,0.01023987512006707
Al2FeO4,3.64227786461472
Sr(AlCl4)2,0.4273340700778792
Tl(FeSe)2,4.548566364944318
PuNiC2,4.715172756606734
Hg3Ir,6.224614337607025
TiAl2,5.343167225011149
Nd2IrRh,3.5574124473053543
SmSbO4,0.5241741018107636
PaCl4,4.775724227973678
Tl2TeI6,0.8679118239053386
NbTe,7.650219843190015
Cu2SiS3,0.4056671300110041
Mg2NiSbO6,3.8341493799483457
CaPb3,8.145439955741484
SmScSi,4.183618732988071
LiSiNi2,4.972424059914613
NaBeO2,0.9333285113759784
LiPd3,6.3784030196151775
Ca2AgSn,7.803096111168197
NaMnP,3.7823495896401047
VSi2,4.067159022290569
NaAg2,5.386464184217751
Sc2InNi2,5.145694223868495
FeNiPt2,6.751029302944522
TbTiGe,4.5301838336947045
VOF,4.348146450473695
LiHo3,3.8381677833786423
ErIn3,5.339299350487888
KErS2,0.6267407858804664
ReSn3,6.088685457721366
BaCdTe,0.17739364824186002
In2NiS4,5.348869800165517
Sr(CdGa)2,5.97999055096721
Pr3IrO7,4.0807287607020255
MnSn2,7.3652312666223665
KRb2RhF6,4.262172523154413
ScTlO2,0.5964836250313635
Pd(PbCl3)2,8.147378297167188
Ta2H,5.507172200876433
SmCoGe,5.5556946006540935
ZrHg,6.192746138839662
NbBi2Mo,7.8615355586440945
Rb2SBrCl6,3.9494254547130736
Na3CrBAsO7,3.138627232779141
LaSe,5.685237710803483
PmCu3,7.471069705265801
Mn2AlCr,3.658249349949872
ErTl,6.538270405205204
KBiF6,1.5385360510126294
Li2Mn3SbO8,4.56134460554497
SrBe3O4,0.3903413603045016
Co5NiO2,6.060110064977104
Sb2Au3F8,0.06301449943909378
FeGe,5.734629877485237
K2MgH4,0.4772263505025468
Y(MnGe)6,5.1546162191429605
Pt3O4,3.7291852840591933
ScZnCu2,5.791487107754012
LiCr3O8,0.3081243724156824
Sm2RuAu,6.1844595441761925
K3As,0.0023052875057975623
CuI4,4.293688927492002
Zn4P6N2O,0.9984330818748712
BeB2,4.401815833625791
Na2CoO3,0.014041268104069684
LiCuSbO4,1.4400988139444453
P6SO24,1.0466226432695098
YAl,4.959479646217805
LiSn4Ru,4.8192471695413355
Tb2S3,0.390955333335714
HfMgAu2,5.330284836939554
Sm4Bi3,4.8368024407683
Ac3Sc,4.1733830420569245
Ni3S4,3.7328224704767408
Cu2GeS4,3.86583553573086
Lu2CoRh,8.328641327626599
NbCd3,8.27712497649145
Ca2AsAu,0.025683906103650043
Rb2CuCl3,0.2821406319668501
LiCoOF2,4.043836027274942
BaZnP2O7,0.5723637686329982
NaP,0.7393574751555367
Sc3P2,4.8903029667796885
TmPO4,1.0684463662713195
DyCrO4,4.849824313469081
HfC,3.575708344718649
Nd(HO)3,0.6249295096787213
Cr2HO4,4.639246200278495
Sr2CrO4,3.297364371135255
ScInAu2,5.352148175892944
YbAgS2,6.843422448362527
CePt,3.853504417515373
CsNiF3,5.361905751646876
AlFe2Si,6.237568220867863
YTmHg2,7.386557134800057
HoMgIn,5.4830506203982265
Ca2TaAgO6,2.735648581374916
Rb2Ni3Se4,0.2361354455889149
YCuSb2,5.080681066669919
TiZnO2,0.02311587209337153
ZnSnO3,0.21280070348562907
Rb2MgCl4,0.4017618932524332
Rb2Zr2O5,0.7854391394740405
RuCl(OF3)2,4.174802595760964
CuTcBi,3.662913571556196
LiTiS2,4.193215583398689
Re3As7,5.356369811959309
IO2F,1.8125340563835748
LiSbO3,0.3979680942886072
ThSbRh,0.40246110923136896
Rb3Mo2Br9,4.795009845789736
NdFeAsO,4.831461216078554
TbBr3,1.1653583850866505
Mn2AlV,3.769544992111708
TmAg2,6.456304806187558
SrCu5,5.971734560181653
ErCoSn,4.151445236905318
Er2Co3Ge5,5.355894601411894
CoSO4,1.3604037728022929
Ba2YbRuO6,6.0552699875857865
LiTeO3,5.962453677521707
HoAgPb,5.0485278560818365
ZnSO4,0.33239973470903234
Dy(GeRh)2,4.53488194687147
MgSnAu,5.182837516920556
K4Ba(GeO3)3,0.4902570313613393
BaC,3.663473557290042
Hf2TcOs,5.300882058509703
BaAlSi,7.027402638166372
PrCuSO,0.4347160476743007
ZrCrFe,8.180249668888122
K2SnO2,0.9881957781666802
LiAl2Pt,4.912489718136479
BaPAu,4.6867992705624095
NbPd2,5.919488114260884
Dy2PdRu,3.509968709917652
Dy3CoB4,5.977778670539645
Sc(Al2Fe)4,4.016939018419708
ScCuO3,6.385276973728646
Ca3SnH2,0.01245864325947122
YbCd,5.774708092596551
ErNi2B2C,6.895959322102867
Mn2Co3Ge,4.867450952249528
Ca2CoO3,4.923087830379628
LiV2F7,0.00034586520796217563
H2CO,2.9809623322902996
Ho(GePd)2,6.296634917077793
CoNiSn,6.033962868135017
Sr3Bi2,0.0004128957187814997
BaAuO2,3.1934338309803585
Dy(AlSi)2,5.63006340764979
BaZn(NiO2)4,5.880253172139543
TmIr2,4.125700770366096
NbRu2Cl,6.546008371198709
MgHg,4.191857980500443
CaPd5,6.955666518887867
FeCl2,1.071320173901623
Sc2ZnS4,0.3114874037497055
ScU3Sb5,4.851198366986703
ZnSn3,4.2904997983341895
Na3AsS3,6.069318081541027
K4Ba(VS4)2,9.948855987854136
Ca2GeO4,0.5735669913503859
ScRh,6.686144426270905
Li3V2Fe3,4.2968051132772525
FeNiMo,3.5430054430820213
TiSiPt,0.561504221166949
CeInPd2,3.708060470448973
AcCdRh2,7.818087549332629
DySiIr,3.9116470299075736
Li2CaSiO4,0.3160225687936917
BrN3,0.4551107128168255
ZnFePb,3.7194927274826632
CeTlPd,3.4897216299435208
Co3Ni,5.423713755769132
SrHf2Mo,7.5080135827177905
CeInPd,3.4811589457398284
Te2O5,2.3286903264597747
RbIO3,0.7924065522836119
TeO3,0.02014980492346536
MgSnIr2,7.4046704838927875
LiCN,0.7190901931313652
UGeAu,7.131254583384902
Nd(AsPd)2,7.345514124205503
ScAg(PSe3)2,4.604613278163451
CaCo2O5,2.9698026060113456
Yb2Cr2C3,5.5622849112478745
FeBr2,4.486436639262802
PuGe3,8.31002511372797
K2HfF6,0.3939360732332193
Cd2As3Br,0.4689435853394111
AcAg,6.262377583066666
AcTiO3,7.879688968993207
Li2Ti2S5,5.422714497674439
CoSnRh2,7.841707821037732
Rb2HgAu,8.062951511039673
Sr3CrN3,4.770437554684955
Pr2CdS4,0.4436516919305724
MnTl3,7.319618008746775
Ho2CdS4,0.7248840554838791
LiHoS2,0.5116375396429061
MgHg2,5.434767959524419
PPdS,1.4233644701244854
Al2ZnO4,0.3428228037855164
Ba2HoRuO6,6.9406377098973735
PdS,0.00027674568977517123
NpP,4.520523811083659
BaCuAs,3.3772858177081013
TiGaNi,3.504480913046993
In2Pt,4.722733042107317
Na3SiSnBO7,0.5697914965315644
MgAgAs,5.0924873361458936
ThIn3,5.145697433842133
Ca(GeRu)2,3.9052360708366716
TlInTe2,0.2109757320707167
Ca2H3Br,0.7400438974609408
Er2TeO2,0.4851474144853263
HoNi5,3.7001080616038
MoCl3,0.15326601818805596
PrW3,5.071727897200518
Sc2BC2,4.6136291294213
TiTl2W,6.429490211969041
SmNiB4,4.012722879693128
CdGeO3,0.1988144020501944
Th3Au,6.4786990411918906
Ti2TcIr,3.5886432400934924
SiH8C2N8(OF3)2,0.6888306178026387
Hf(MnSn)6,4.501045588235785
LuSiRu,5.5198628714295115
Ce(GePt)2,3.6433569224741
U2Fe3Ge,6.454025349092323
AsCl3O,0.9826574385062288
AgHO2,5.395981016149887
Yb2Se3,2.8676298565199247
PrCuSb2,5.388303972295404
LaNiO2,5.978136477456322
Nb3Co4B7,5.737320971455781
Dy2Tl,4.056924307456291
IF3,3.0362346722325526
CrGaFe2,4.593707057302003
BeCN2,0.6574081056450974
AlGa3N4,0.2331550452668133
LiTmPd2,6.292978892453988
Ti2CS,4.239651201936449
Tm2OsPd,3.6495809404236894
PrSm3,7.775217188075532
Te2Rh3,5.461670856202847
Dy2MgAl,3.8617934534025102
Ca3PbN,6.927278422328715
SmAl3Pd2,6.013535122899394
LiCeSn2,5.888283117113631
MnP4,3.699276743667017
Rb2PdI6,4.234098638413626
Zn(MoO2)2,4.558656990764535
Pr(CoGe)2,4.72165164413352
MoP4,3.097941468795653
H2CSO4,1.110785589112732
Sm2SeO2,0.6473363440823889
Na2SnTeO6,0.8392478675467631
Ta2N,5.528945076768899
Mn3ZnN,3.597542458540687
Zn(FeO2)2,5.416074484275211
K6Cr2O9,5.595615219111749
Tl2SiSe3,0.5219105251564183
InOF,0.249623230456842
Nd3Tl,8.311924758772362
NaInO2,0.3109485740377708
YRh5,6.661486315000857
TiBi2O5,1.1533882075664308
VFeTe,4.093403178888114
SrBrF,0.5163341636004789
Yb2CdPd2,6.438932474942563
ZrS3,1.9357892899646847
Ca2PbO4,0.4142384329461202
RbIrO3,6.105309883775227
Nd2ZnIr,6.519014410421168
LuCd,6.662622108092573
Sc2MnGe,4.3493159579815766
BaY2O4,0.4629416881277993
Ba3Mn2O8,3.3001217067046964
Ti3Ir,3.750266292135341
PaO2,5.730664409551772
YbDyPd2,5.645301044876788
Mg2Nb2FeO8,3.5164196423710896
FeSbS,0.7559461250366368
KGa3,0.001493554135220126
K3BrO,0.4276568867412991
Li4H6Os,1.1470408430681795
AlWF5,3.856368167540532
MnInPd2,5.356352678808017
K2TeI6,0.887101743322353
Ce3Cu,3.736032577630288
HoErZn2,8.327461405633429
CdAgPd2,5.511007816727594
TbCo3B2,4.321818251626027
Sc(Fe2P)2,5.030216519555764
GeTe7As4,0.036408203452270936
SmTlO2,7.536100975850656
Ag3SI,0.19986805363881446
Sc2ZnAu,7.018577925515679
NaAuO2,1.819461070638259
Sm2As4O9,6.872089208565142
LiCo2OF3,4.007540122831297
MgPaRh2,6.233344034802537
ZrP2,5.209345185791233
VTe,5.711815788334024
MgFe(SiO3)2,0.01675656236029586
KMgH3,0.18431325715306426
NdIn3,5.660505962578561
UTl3,3.547541974510473
Er(CoSi)2,4.7120714369956325
Ba4As2O,0.49689857716841995
Li2Mn3VO8,3.7185037689243376
MnRePt,6.6765333957676605
Zr2CuSb3,7.387654032878578
Sm2SnS5,0.00016025913957732848
Ba2TbIrO6,4.260476492575049
Yb2AgIr,7.63960048737949
K2S2O5,4.428158706478395
U2CrN3,5.593499590428006
Co2As,3.87979886233452
Nb(SeBr)2,2.7600646416230528
RbBeO3,4.612498144992878
SnPSe3,0.7972700004744762
SmSe2,5.640372028323264
TiNbS4,7.548216086223472
Ca(GaS2)2,5.676011842348676
YSi3Ni,6.001182472320777
FeSe2,0.0172734241863434
CrCo,5.743930153471693
Cu(IrS2)2,4.367231500069279
BaCa(BiO2)4,2.403268856151169
Ca(SbO2)4,3.781393116942875
NaYb(PS3)2,6.490103211968062
MgAgSb,4.199034266639725
Lu2Co3Si5,5.729818858418874
Zn2NiN2,5.684287105417763
LiMnSiO4,5.1091561472269245
Rh3F,5.5065707288987324
Sr3SmRhO6,6.491274501232074
YS,5.0271758360267516
LaReB,7.9875847208967805
ZrTc2W,7.374952073624861
YI3,5.465991649165697
ZnH8(N2Cl)2,1.087625375349354
MgAu,4.38521945048956
RbLuSe2,0.5654656828292589
V7O3,4.834041974417318
KO2,7.330026558176807
CrFeTe,4.04226890175458
SnP,4.459003226061934
YbNdSe3,5.466458243978653
Sc2Sb,4.9902220140002695
TmIn5Co,5.57672566050242
SmAgHg2,5.944913256328182
Pm2ZnAg,7.866348287349963
ErMg3,6.481684726920491
GaCuI4,1.0495663079702195
TiClO,4.420339759556214
LiCdP,6.760106653032099
Rb3BrO,0.2780644647609697
SmTe2,5.323673346964521
URhS3,3.3445385839994564
SnH8(NCl3)2,0.5389866030130464
K3LuSi2O7,0.5373582074207416
Ho2MgIn,3.865703641190446
K3Y,4.425219382440216
Ta3PbS6,4.4667207936582045
GaCo2Ni,7.467147384941598
SnPbO3,0.2995953847820977
Mg2Pb,5.139328680317998
TbB4,4.34169118118617
Al2Si2O7,0.5957691352982043
NaGeSbO5,0.4339540894915167
Cr(WO4)2,3.671279028730972
Cr2CoTe4,4.631300498572641
Sr(InTe2)2,0.29822976146282776
HoTl,6.883825354133261
FeCuS2,4.645835101487466
Cr2GaC,6.458270139567298
Sr4PtO6,4.245903754544616
CaTi2S5,2.74029184654173
Pr(BOs)2,4.049522399095475
TaGaOs2,6.3946292110392795
SmHgAu2,5.317498212719173
LaPt2,3.7301409307239983
SrIn2,4.530391605515281
Ba5Bi3O,6.6865902911827995
ErAgHg2,5.3112313259478965
RbCO2,1.5800175682578217
K2AlPCO7,0.5227676637789271
LiAlPd2,4.8178438915894874
LiPrO2,1.9958036626354545
TbSnAu2,5.061914621306073
TaTiAl,3.9995842386455496
CaAlSi,5.74671014289441
Rb2TeCl6,0.5850077487165065
Mg3Fe3O8,3.7690774806559615
LiNi2Sn,5.1936935174453875
Ca(MnSb)2,4.716799787067291
ThB2Ru3,4.241378893158889
Zr5Ge3,4.12630014543326
Tm3GaC,6.628790420771961
SnH8(NF3)2,0.7354452442323538
BeSiAs2,0.44381630304899816
CaInAu,5.235944465021888
SrTl2,4.027665468135381
Sm3Y,4.796097529110852
ZrZnO3,5.434948365048959
Rb2PdF6,3.1178871107683697
Sr(MnAs)2,3.9179816779167567
TbCuSb2,5.057320784674307
Ti(GeO3)2,1.9252065858654401
NbSeBr3,4.106457681074627
MnGeN2,0.1484859031673007
HfGa2,6.345144181392352
Pr2O3,2.4934956612731534
Co2HgO4,0.06274642345272029
Ti2RePt,6.887656955959415
BaSO3,1.1247751357573847
MnNi2Sb,6.371295793250827
Na4H6Ru,1.018977711194192
CrSb2,6.6206773092675695
Rb3Hg,3.950832073969361
LaHg2,6.625087831449767
ThPSe,4.978502831616361
NaV2O5,0.003114067704475873
Tb2Sn2O7,0.4247824348850126
K2NiAs2,0.02677922755505616
Sr(BeN)2,0.5871435245047554
UMnSe3,3.654902956010945
SmDyIn2,3.5764192255327107
Ca3Sn2S7,4.205004103867601
Cd2H2SO6,0.4623031383914262
Na4Al3Ge3ClO2,0.3680538627555323
