pretty_comp,min_mode
ZnPS3,-0.709747
HgB2(CN)8,-25.14049
LiCrBO3,-0.120174
Ce3Al,-0.094828
Tb2Au,-0.020215
Y(CoSi)2,-0.075735
PrC2,-0.015586000000000001
CoCu2GeS4,-2.0762240000000003
Ag2GeS3,-0.34660100000000005
Ti3Ir,-0.019022999999999998
NaTm3,-14.58686
Li2PmIn,-0.230084
RbF3,-77.113915
LiCuO2,-43.10973
SrTe,-0.010346
NaAsOs2,-0.10175
TeRhCl,-0.031666
TcBr3,-0.032133999999999996
TeO2,-266.706656
TaAlNi2,-0.231248
KTa2Be,-0.296477
FeSb2,-0.078412
Rb2AuI,-13.72454
TmCuSe2,-0.22881700000000002
Li3MnF6,-165.588122
BaFePd2,-80.216941
HfBe2Ge,-280.21
CeScGe,-0.12237100000000001
PbCl2,-35.152934
NbFe3,-178.714358
SbS2NCl6,-6.639462
KAuF6,-56.033436
NdBi2ClO4,-0.019531
AlZnIr2,-0.041956
V2CrSe4,-0.162407
Cr(WO4)2,-0.059292
HfTl3,-0.133024
K2ZnO2,-20.427173
LiAlO2,-0.017818
BaSc4Mo,-147.65301100000005
FeAs,-0.065136
TmRh,-0.061265
BaLiPd2,-129.052652
Dy2MgTl,-0.036608999999999996
Nd(BIr)4,-0.014883
Pr(FeGe)2,-0.107279
NaSmSe2,-0.41100000000000003
Ti2CoGe,-47.248525
MgSO4,-0.339348
Sn(HgSe2)2,-0.154006
LiNbIr2,-0.028479
CaMnSi,-0.25406100000000004
ScBeFe,-0.677196
Ba2MgH6,-0.23650900000000002
V2OF5,-0.322623
HoP,-0.14997
Sm(CrSi)2,-63.909180000000006
MgGeO3,-0.210742
Rb2NaTiF6,-0.27747
SbOF,-72.93889
TbPbAu,-0.018031000000000002
As2Se3,-0.032875
MnSO4,-0.078934
VSiPt,-0.022345
TcAgO4,-0.098501
BaCaO2,-209.32280500000002
Mg2ZnAs2,-0.724793
SmNi,-0.523958
LiHF2,-0.713046
BeBiSe2,-113.436053
RbAuBr4,-0.061873000000000004
UP3,-0.047405
HfPbO3,-102.75050300000001
NbRu3C,-0.075446
Cu2SnTe3,-1.499525
YZn,-57.12331700000001
TbGa2,-33.253914
NdVO3,-0.034751
Ag3AsS3,-0.07698200000000001
RuN2,-0.100551
ScBe2Br,-25.315506
Tl3BSe3,-0.077339
Mn2OF2,-0.343906
MgNi2Sb,-0.722176
Pr2In,-0.129325
KNbSe2,-0.050624
TmSb,-0.001127
SrGaSiH,-0.060055
Er3AlN,-0.00883
Tm(NiGe)2,-0.287692
TbCd2,-0.122714
Cd3(BO3)2,-0.106025
PmN,-93.775825
PI2,-0.020113
NaBeSn2,-89.31630600000004
K2TeOF4,-72.490045
Li2BeCd,-1.668402
AgB(CN)4,-0.039524000000000004
CaTiO3,-106.28068200000001
ErMg,-0.169951
NbTe,-0.0077290000000000015
MnAlTc,-0.014062
CoMo,-109.020499
Np2InNi2,-0.158546
AgSbSe2,-0.175064
TlPd3,-0.054284000000000006
Mg3Al,-0.177043
PtO,-0.014205
LiTl2InCl6,-49.039799
CaPb3,-0.054758
KSrBe2,-75.854091
SmSnF7,-0.08431
NaHoF4,-0.367665
Mg(AlSe2)2,-0.189934
PrHg,-0.023082
HfMgBe2,-0.198215
TlF3,-0.035318
AgSbS2,-0.047945
Sc3Pb,-0.069796
PtN,-68.959594
PmBiAu2,-0.009959
NaYSe2,-0.26969899999999997
CdIrO3,-229.848364
Ni3Sn,-51.010921999999994
HfTe2,-0.021486
Li2InAu,-0.06518099999999999
YAgS2,-15.354129
NaNb(CuS2)2,-38.274336
TbInCu2,-0.664308
SnBiO4,-0.029856999999999998
KPS3,-16.834192
RbAu3Se2,-0.05584
BaMoPt2,-0.12159400000000001
ThAs,-0.059435
BeSiIr2,-50.830191
NiMoO4,-0.114766
Mn3Hg,-194.47905500000002
LiNdSn,-0.140764
LiBiF4,-0.038209
Ba3AsN,-155.794557
LiPrSn,-0.189857
U3O8,-0.662412
CeHg,-0.042172
K2NiO2,-0.51976
DyMg,-0.163806
Tl2SiF6,-0.127094
Pd(SeBr3)2,-0.096605
U(CuGe)2,-0.490226
UTe,-21.803582000000002
SrMnBe,-0.918381
SrBrF,-0.11536800000000001
CdGeAs2,-0.6903600000000001
SrAlSiH,-0.008743
SrC2,-0.039777999999999994
HgF,-0.021603
HoNbRu2,-0.016605
RbNO3,-63.690992
DyTlPd,-0.045845
Na2PdC2,-0.14339000000000002
K2Se,-0.039195999999999995
Ba4HfSe,-65.954707
Sc2GaAu,-30.557942999999998
NpSi2,-0.040597
SrHI,-0.0383
ZnCrF6,-0.41468999999999995
NaZrBe,-1.296276
NiAgO2,-0.115495
Sc2TlAg,-0.085276
BAsO4,-0.015736
Be2FePb,-111.14918999999999
NpMn3,-0.08972000000000001
AlTlI4,-0.248637
Be2Zn,-284.963519
CaCeMg2,-0.053752
TmH3(CO2)3,-0.098715
HfNiSn,-67.94416600000001
Mn2CoSn,-0.10658599999999999
TiGePd,-0.211865
YbSi,-0.023687
CeFeSi,-0.011956
K3TaO8,-10.379322
KNdGeS4,-0.159462
BaNa2Si,-0.087326
Be2Ni2Ge,-16.967916
BeTc2Ni,-0.177122
LiYS2,-0.136068
VSb,-0.22610300000000005
CrSb,-0.161349
CaMnGe,-80.654844
FeSeCl7,-0.20560799999999999
Pr3Cd,-22.533171
Ho(SiPd)2,-0.115481
LiCaAs,-0.064845
Na5LiN2,-0.173059
ErRh2Pb,-0.0477
KRb2CoF6,-0.135028
AlCl3,-0.095289
CrSi2As,-128.108485
KHCO3,-0.086931
Sm(CoSi)2,-0.032565
BaNaCr,-51.837284000000004
CaCoF6,-0.083833
K2SiF6,-0.307772
Sc2ZnAu,-20.208885000000002
ZnPtF6,-0.109376
Ba3(HIr)2,-0.062355999999999995
KLi2As,-0.057274
RbHgF3,-21.652448
KMgAs,-0.213689
PaAs,-0.015069999999999997
PuRu,-0.015302000000000001
BiAuBr6,-0.094786
PuS,-0.005406
CO2,-0.083362
BaSn2Te,-18.622785999999998
BeNbCd,-0.201496
BaPr2PdO5,-0.021107
Ti2AsP,-147.618736
HfGaNi2,-0.031409
PbBr2,-25.815196
CaB6,-0.053079999999999995
Ba2MgUO6,-0.059337
CuAsPt2,-61.502258999999995
Be2CuBr,-171.443848
ZrCuF6,-0.555862
KLi6BiO6,-0.028623000000000006
Nd(CuGe)2,-0.748456
TiBeV,-0.311458
CeS,-0.016008
Tm3GaC,-217.71769
LiH2IO,-0.117146
K4ZrBe,-107.326343
NdMnPO,-0.313596
BaThO3,-95.558493
Be2VCr,-0.37988099999999997
BeZnCl,-0.901739
PtS,-0.020428
Ca(CoGe)2,-0.069052
LiBeSe2,-215.94453199999998
ZrO,-336.406541
PaRh3,-0.037379
TaNi2,-0.422404
Sc6FeTe2,-0.927559
NaClO2,-0.043377
CaBeTc2,-68.682755
Tm2HgOs,-0.102112
Tm2CoRu,-0.0688
Si3Ru,-178.134567
InFe2CuSe4,-0.8546309999999999
Ti2MnSi,-0.084022
CeMg2Ag,-4.778389
AlAgB,-90.25528299999999
SmSb2Au,-0.047045
U(SiRu)2,-0.057830999999999994
Be2SiMo,-67.774336
VO2F,-0.134534
K3SbS4,-37.801501
PrAlGe,-0.068763
TlSe,-0.060532
Pr(AlZn)2,-0.211524
Pr(SiPd)2,-0.077113
Sc2C,-0.013781999999999999
TeI2,-27.058246999999998
Cu3N,-0.113114
RbAs,-0.037333
CePO4,-0.179612
NaCl,-0.310684
FeCuO2,-0.489724
CdAu,-0.082232
PrPtF7,-0.076679
BeF2,-95.49508900000001
Na2LiBe,-1.680916
TlPF6,-12.015423
Mn2OF3,-0.22071999999999997
U(NiGe)2,-0.264059
SiPdO3,-0.028770999999999998
SmBPd3,-38.344203
Ho2CdS4,-0.23349299999999998
BaAsPt,-0.111569
Ti2CoSi,-66.721223
MnInNi2,-71.18745200000002
RbAuBr3,-0.075539
Ca2TaAgO6,-0.080456
HoBi2BrO4,-0.033905000000000005
Li2CdGeO4,-0.09653300000000001
Li2PmAl,-0.10454300000000001
HoC2,-0.018868
CuIrBr,-79.794113
Rb2NaCoF6,-0.210231
Sr(PIr)2,-0.054127999999999996
TlSbS2,-0.07373500000000001
Si3Sb2O9,-0.063266
CoCO3,-0.242866
Hf2FeTc,-0.157107
Lu2S3,-1.060394
BaNd2PtO5,-0.029567000000000006
AlSiTe3,-0.017907
Co(HO)2,-414.591492
Ca(BH)2,-0.040955
TmTaOs2,-0.091945
TaGaPt,-52.301192
Ba2TlV,-0.166501
HoCuO2,-0.955125
AlF3,-0.131449
K3AuSe2,-0.046744
Sc2AlTc,-0.041144
MgCN2,-0.09488300000000001
BeZnCr2,-1.202719
MgTi2S5,-60.028927
BaLiNi2,-88.515793
Ho2SeO2,-0.02103
ThGa2,-0.05223200000000002
HgIBr,-0.066476
TaIr3,-0.013672
YCd,-0.049155000000000004
K2Be2O3,-29.729538
MnSnIr,-88.141502
ThCoSn,-0.061535
SmHoRu2,-0.153557
BaPt,-0.022818
Na5ReO6,-0.24129499999999998
YBe2Ir,-110.893234
ZnCo2Ge,-0.02316
InClO,-0.184074
Li2HfO3,-0.132891
KLiICl,-177.124885
HfAsCl,-128.016167
GeH3Cl,-0.263808
CaCdGe,-0.31358800000000003
Ba(InTe2)2,-0.12321900000000001
Sc4BeTc,-191.02275500000002
DySCl,-0.058844000000000014
KBeNb2,-83.995337
Ba(GeRh)2,-0.142121
SnO,-0.098531
TlAsF6,-0.099898
Ba2DySbO6,-12.192599000000001
SmC2,-0.009498999999999999
Ca2AsI,-0.102817
PrSi2,-0.006906
BaLiBr,-52.144944
Ba2TmRuO6,-0.110797
PuNiC2,-236.08734500000003
NaTbSe2,-0.15502
BaNa2Mn,-0.549509
Rb3Lu,-0.367788
NaSrNb2,-130.766449
Mg(Co3P2)2,-0.06315
MgNbRh2,-0.06926
InPF3,-181.81329399999998
Nd2SeO2,-0.02893
Ba4RuBr,-78.286866
CdPdAu2,-29.338621000000003
CeCl3,-0.166017
BeV2Si,-1.07493
Mn3GaN,-0.103949
BaCaTe,-75.257193
Ge2Os,-0.046707
Ho(MnSi)2,-57.541194999999995
Sc2FeAs,-81.769192
YTaBe2,-0.10407999999999999
Cd3SiO5,-0.038426
PtSe2,-0.00821
Ba2HfCl,-66.063474
Ba2LiZn,-0.221937
GaSb,-0.14246099999999998
Rb3Ti,-0.8979870000000001
AgHgAsS3,-0.050449
Sn2OF2,-0.166826
TbB6,-0.018259
Er(MnGe)2,-103.483458
Sc2MnSn,-40.056478999999996
NpTe,-0.019488
TmZn,-0.423518
DyPS4,-0.105376
NbInPt,-52.053012
Al2RuRh,-0.078886
BaNaHg2,-1.239522
UO,-0.006023
SmBr3,-0.025425
ScSiAu,-0.02305
Tl(FeS)2,-0.345683
ZrBeCo4,-2.197762
Ce(GeRh)2,-0.052256
BeZnO2,-0.674743
Mn4Al,-0.142048
ZnCoF6,-0.329905
CrS,-0.123196
NaBeV2,-2.470136
ScInIr2,-0.035492
DyI3,-25.015456
Nd2O3,-280.49195499999996
Ni3S,-0.155621
YbH2,-0.005339
K3N,-0.022509
RbSmO2,-0.034433
Cr3AgO8,-0.061388
K2BeTe,-120.56676499999999
NiAsS,-0.2197530000000001
Rb3Y,-0.058904999999999985
ZrBiRh,-60.342721999999995
NbGaRu2,-0.031098
U3As4,-0.070748
VClO,-247.023067
AlTlSe2,-0.2404280000000001
InN,-0.024847
BeGaCo,-0.437648
ZnPd5Se,-0.050227
Pr3SnC,-189.00080400000002
Ta3Sb,-0.024916
Ca(GePd)2,-0.373023
Na2ZnSe2,-0.272905
Al2IrRu,-0.009758
CaCoO2,-122.70921399999999
BaNiRh2,-58.006074
MgGeO3,-227.17887799999997
SmCd3,-0.028091
YbS2,-336.9323
Ce(CuGe)2,-0.107949
CaBe2Ni,-181.19029
SiRh3,-0.050553
Be2SiNi,-0.330704
VPd2,-0.202214
Be2RuRh,-0.254323
Ni3Bi,-0.09377100000000001
Y2BeIn,-145.672822
BiClO,-0.058757000000000004
Yb3SnC,-144.257564
Ga2TeO6,-0.03429
Ti2Zn,-0.31990599999999997
YH3(CO2)3,-0.46062
In2AgSe4,-0.152407
ErP,-0.147491
ZrSiS,-0.044507
MnBe2In,-65.331417
Sm(SiIr)2,-0.042939
SmP,-0.029168
BaTlBr,-31.299429999999997
BaSr2Ca,-0.11128299999999999
Ba4Na(BN2)3,-0.121224
Rb2ThF6,-0.133081
Rb2NiO2,-0.236894
Ni3Ge,-0.369728
YTiGe,-0.349773
Na2SrBe,-120.248547
PbIF,-0.168759
LiPaPt2,-46.416235
Mn3PdN,-141.431366
HoTlSe2,-0.051677
Ca5Sb3,-0.117147
LiAuI4,-0.113969
YSeCl,-137.17505
Mn2B,-0.084176
HfMgO3,-252.04539599999998
AlSiP3,-0.045842
CaC2(SN)2,-0.13014900000000001
FeSi2,-0.09729
MnCl2,-0.355813
LiAgF4,-55.973542
Li4V2SiGe,-0.11616099999999999
Ba4ZrZn,-65.896624
Rb2MnF5,-0.401871
Mn(NbS2)3,-0.110857
AuClO2,-46.788315000000004
Rb3Cr,-0.5110439999999999
NdAg,-0.10404200000000001
CoSi2,-0.033166
NaMo2As,-0.034007
U2PN2,-0.019671
Hf6NiSb2,-0.09348200000000001
ThH2,-0.057516
TaBeFe4,-0.42902799999999996
TlAsS2,-0.048691000000000005
HgI2,-0.032532
Ba4BiBr,-58.53066999999999
CaCO3,-0.249277
DyNi2,-0.070751
MoWSeS3,-1.944609
Sr4Bi2O,-27.972539
DyInAg2,-0.09677899999999999
Al2FeO4,-0.046339
ZrNiBi,-0.168628
CdSe,-0.11047699999999999
NbCr2,-0.034595
LiErSe2,-0.146195
Tm(CoGe)2,-0.055854999999999995
LiHS,-0.430016
ZrNi,-0.303004
Al2RuPt,-0.03959
ScClO,-194.367885
UPS,-0.014641999999999999
Ca(ZnP)2,-0.04625
SrTeO3,-0.035338999999999995
UGa3,-0.08061900000000001
Rb3Tm,-0.05824500000000001
Ti3AlN,-0.117826
SrS2,-0.025717
YAlGe,-0.236056
TmSbPd,-18.650685
Mn2BeOs,-1.0601040000000002
KInO3,-0.08152999999999999
KAuSe,-5.658083
Y2AlNi2,-0.379707
CaP,-0.05424400000000002
SrGaGeH,-0.070495
MnGePd,-0.147775
Ga3BN4,-0.039774000000000004
ErInPd2,-0.135562
YInPd2,-0.111076
YbPmAg2,-0.07808
Y2MgS4,-0.050505
ThC,-0.003372
ZrAlRh2,-0.021436
TbZn,-0.259974
K6HgS4,-0.079554
Be2TlMo,-97.38141999999999
NpFe2,-89.798151
Tm2IrPd,-0.017863
CrCdF6,-0.082473
LaS,-6.200176
NbPt2,-0.010251
BaFeHg4,-85.869997
Ta2CdBi,-51.649572
GeSb4Te7,-0.299563
Ag2HgS2,-0.070937
MgCrF6,-0.232652
HgI,-0.088511
NaBeTl2,-4.738355
TiBeCd,-0.6052029999999999
K2H4Pd,-0.071523
Ba4GaCu,-78.05655
Rb3Ru,-20.425042
MnCuAs,-62.058220999999996
Ba2HfO4,-0.08762
Sc2AlRu,-0.141272
VNi2Sn,-69.703476
NdSBr,-0.036323
Mg2Rh,-0.134398
ZnNiF4,-65.720937
VCuRh2,-64.751898
PuN,-0.018473
NaGeSbO5,-0.074245
CrFe2Si,-84.54619
ScN,-0.024054
CaCO3,-127.979499
SmYAg2,-0.056862
Ti2AlRe,-0.009082
Mn(BW)2,-0.029204
RbCoCl3,-0.061415
MgIn3,-0.8455790000000001
LiAuC2,-0.150345
SmCuSe2,-0.204654
MgZrBe,-0.349882
Dy5AgS8,-0.073847
Li8NbO6,-0.135755
Li3Al(BO3)2,-0.073938
Sb4Br2O5,-30.817501
NaFe2O3,-0.24255500000000002
TmCdAu2,-0.10797999999999999
BeZnCr,-0.983168
Pa3Si,-0.000554
TiSi,-0.147634
Nb3In,-0.029708
Ba4MgSn,-60.631027
LiGa2Pd,-0.064372
Ce2Dy2O7,-0.075034
TaBeP2,-162.1384
NaB(H4N)2,-0.197256
TlInCl3,-0.082723
Li3Tl,-0.019816999999999998
NdCoP,-0.079069
NaMgF3,-28.211808
MnNi2Sn,-83.69963800000002
Ba4PbCl,-75.551364
ScBeCd2,-0.12465699999999999
LuGaPd2,-0.09649400000000001
BI3,-0.019803
ScTaBe2,-0.07382000000000001
WN2,-378.995624
Fe3C,-0.07370800000000001
Rb2CoI4,-0.391044
Sr2TiBe,-97.816872
VFeSe,-0.257917
KrF2,-0.08738
Ba2YSb,-51.134584000000004
Y(CoB)2,-0.048825
MgMoN2,-0.079407
Er2InAg,-0.25777
RbHO,-219.053215
ZrInPd2,-0.019294
Li3FeO4,-175.986772
HfMnTl,-60.049721999999996
Zr2TiBe,-0.348668
Mn3B4,-0.188816
GaAs,-0.04077
V2ZnO4,-258.718932
WCl6,-0.549049
PHN2,-158.815068
TaGaNi2,-0.23315300000000005
Rb3Ge,-14.062307999999998
CoSb,-0.046558999999999996
Cr3CdTe4,-0.341323
Er3InC,-205.348213
P2Os,-0.016808
HfSbRh,-62.969618000000004
Tb3PbC,-201.195239
BeReCl4,-263.265408
AlBr3,-0.094959
BaSb3,-0.08781599999999999
TmMg2Sc,-0.204672
RbCdF3,-0.261857
Ca(BeAs)2,-0.164441
PH3,-0.248941
Ho(NiGe)2,-0.23881799999999997
KBe2Tc,-0.346112
Ba2SiTe4,-0.392458
TiSe2,-0.143233
NdBrO,-0.009554
LiNbS2,-0.09841699999999999
K2NbCl6,-9.123796
Cd(CN)2,-0.06797
LiHoSe2,-0.049833999999999996
CdAuO2,-0.104499
NaF,-0.549529
NaBiF6,-0.09110700000000001
BeNbPb,-0.044164999999999996
Nd2Ta2Cl2O7,-0.15898800000000002
SnRh,-0.054689999999999996
BaRh2Se,-50.188971
Yb3GeO,-0.095599
CuCl,-0.159999
Tl6TeO6,-0.036052
Be2InSb,-262.10600800000003
PmRh2Pb,-0.024194
NdOF,-0.10563299999999999
Zn(NiN)2,-0.291173
YAgSn,-0.12245999999999999
TiIr3,-0.043244
Ho2In,-0.09625
YbSbPd,-66.246484
Mn2SiNi,-111.820609
NpP,-0.062357
Rb2Ag2GeS4,-0.148051
Yb(ZnP)2,-0.065902
HgTe,-0.004007
Pr5AgSe8,-0.23967399999999997
Be2TlFe,-69.76876999999999
BaYCl,-76.25381999999998
SmAg,-0.051525
BeCdPt2,-0.321434
KrF2,-0.227892
TiZnF5,-126.75670900000001
TmPd3,-0.019642
SmTlO3,-55.094841
TaRu,-0.033063999999999996
Li(FeP)2,-0.309855
SrCaGe,-0.140475
AcCl3,-0.034988
Tl(FeSe)2,-0.18442999999999998
Cr3Ir,-0.018379
Ce(FeSi)2,-0.049002
Ba3Te,-0.034782
DyP5,-0.039742
Sc3PbC,-0.08658400000000001
Mg2Al2Se5,-0.258875
USbRh,-0.035755
KBe2BO3F2,-0.44915
Yb3SnO,-0.106994
Ba3LuIr2O9,-0.140296
HfCo2Sn,-0.021764
TbPt3,-0.00867
Sr(MnP)2,-0.040901
LuTlSe2,-0.045353
Li4FeN2,-0.086531
K(SbSe2)2,-0.070891
Na2Cd3(PO)4,-0.16685899999999998
Y(CuO2)2,-0.12426199999999996
HoAu3,-0.048336000000000004
Ba4PdW,-83.60175799999998
Dy2PbS4,-0.13868699999999998
CaUO4,-0.027175
Tm2NiIr,-0.5389729999999999
UInAu2,-0.032309
GaCuS2,-22.962651
MnGaFeCo,-32.563221999999996
BaHfSe4,-151.226077
Na2CeO3,-0.34076
Zn2AgSbO6,-116.481606
Ca3AsCl3,-0.068753
Ba2Zn,-0.188621
TiCrO4,-0.30259400000000003
FeBiO3,-155.740004
DyBiRh,-0.044266
TlCdF3,-0.341825
Be3N2,-165.462513
ScIn3,-0.027719
Ru3Cl,-79.235484
CuPtO2,-0.289552
NbBr5,-465.727508
Zr2BePb,-0.360182
FeO2,-0.285702
Ag3BO3,-34.171341999999996
Tm2SeO2,-0.004809000000000001
NaSr2Be,-0.687384
TbGeAu,-0.138415
PrGa2,-0.17110699999999998
AlWO4,-0.043974
TbCdAu2,-0.07735700000000001
KNaS,-0.19266
ScTlRh2,-0.037002999999999994
CdBiClO2,-0.057092
DyScO3,-0.06427000000000001
Rb2TiCl6,-0.027144
HgCl,-0.042057
VBiO4,-0.0212
LiDy2Os,-0.21909
PrZn,-0.428054
TlGaSe2,-0.08932799999999999
HgTe,-0.016391
CaTiF5,-0.270185
Nb2Al,-0.17971600000000001
CeH2,-0.026666000000000002
Ti2N,-0.043699
CoPt,-0.012765
Sc2AgRu,-0.100694
TaBe2Hg,-168.42181399999996
BaZn(NiO2)4,-0.107721
Li2MnF4,-41.474483
FeSiW,-0.22947399999999998
SiHgO3,-70.95825500000002
Na3AuS2,-0.10390999999999999
RbBeH3,-0.223435
NpTeAs,-0.025541
DySbPt,-0.019312
Ti2AlFe,-42.354911
TiCoO3,-0.032451999999999995
NbCuTe2,-0.183772
ErSCl,-0.47866499999999995
SmCo5,-0.08452799999999999
V3Sb,-0.047076
RhSe,-0.072406
InI3,-0.13278
PrPt,-0.027916000000000003
NaHF2,-0.448425
BeCu2Cl,-131.330446
HgPd2Au,-0.006462000000000001
ErMgZn2,-0.32208600000000004
PrH3,-0.10881600000000001
Zr6Al2Fe,-0.083264
NaBeFe4,-0.5189010000000001
K4ZnP2,-0.6854140000000001
Rb2Te5,-0.028537
MnGaNi2,-0.46064099999999997
Y(MnSi)2,-57.76779499999999
Sn2Rh,-0.057438
KLiSe,-0.127323
RbCuO,-0.101247
PdSeO3,-0.031411
Ba2HgPb,-0.082231
NaYbO2,-0.060364
NaAsRh2,-73.633907
Tl2InGaF6,-74.281751
HfSiMo,-0.010503
CdHgO2,-0.062615
Hg(BiS2)2,-0.042772000000000004
Ba(MgAs)2,-0.046133999999999994
Na6Sn2S7,-0.973618
MnZn,-0.10594400000000001
Li(TiS2)3,-0.163465
Nd3Al,-0.010242
HoH2ClO2,-0.10372999999999999
MgTiO3,-252.388068
ZrH2,-0.02131
K2SnSe3,-0.150142
MnCu2Sn,-72.28891899999998
AgCSN,-9.781410000000001
Ba4ScGa,-65.334641
SrF2,-52.926396999999994
NiN,-0.164483
Ba4MgBe,-106.711428
NbCrSe5,-0.13938399999999998
SnBrF,-47.497223
BaPPt,-0.016487
ZrPdF6,-56.29625400000001
UBrN,-0.040956
Te(HO2)2,-0.040557
FeS,-1.527867
Y2SO2,-0.013429
Zn(CuN)2,-0.6499199999999999
Sn2Ir,-0.124697
CaHg2,-0.031983
TaAgO3,-0.200022
SrZrBe,-0.302221
Th(PS3)2,-0.09966900000000001
Be2NbSb,-0.09619
Tl2CdGeTe4,-0.474366
Mg2As2O7,-98.014338
SrAgAs,-0.123776
Na2BeCo,-94.223163
CeTiGe,-0.18737
Ca2Sb,-0.070213
LuP,-0.062601
TiSnPd,-0.109805
NdVO4,-0.034919
LiMn2O2F3,-0.281645
Ba4InCl,-85.012659
KYBe2,-55.291732999999994
Yb4Mg3H4,-42.417752
SrBeF4,-0.225005
GaAg(PSe3)2,-0.09598999999999999
BaAgBi,-41.711174
Sr3CdO4,-34.884282
Y3AlC,-0.060596000000000004
TlBiTe2,-0.126788
CaSO4,-0.06486
LaN,-180.20781399999998
Sm2CuRu,-0.604049
Ca2CuSbO6,-0.099709
NdN,-110.867042
CuH2SO5,-0.330621
Na2PHO3,-0.177447
Li2SbAu,-33.243257
CaBeW,-0.24616799999999997
EuMoClO4,-0.049654000000000004
MnAl6,-0.142232
TcS2,-0.06302200000000001
CdF2,-0.058887
LiIn2Pt,-0.038631
LuSb,-0.088776
Si2SnO6,-0.06689400000000001
BeCu4W,-46.676066999999996
Sr3AlO4F,-0.057655
DyTiGe,-0.10641800000000001
BaZnO2,-0.0556
K(PRh)2,-0.094186
HfAlCu2,-0.598268
PmHo3,-0.015077000000000004
LiYBe,-0.471445
MgBeCr,-1.005924
ErSnPt2,-0.181203
Ga2CoAs,-82.619578
V3Pd,-0.07233300000000001
AlGaRu2,-126.93246
CrSiO5,-0.077811
Pm2S3,-0.060802999999999996
Ca2Fe2O5,-51.571798
Zn3CdS4,-0.31206
Li8PO3,-155.080289
AsIrW2,-80.847825
SmAl,-0.004359
NiBr2,-0.454991
U(SiIr)2,-0.028738999999999997
LuNi2,-0.4874350000000001
VCoTe,-39.23540300000001
PmCd3,-0.000872
SrMgH4,-0.4234729999999999
YV2O4,-216.004466
BiB,-0.003878
K2Al2Sb2O7,-12.99744
Ba4NaBi,-48.58951
BaWBr,-28.575640999999997
Ni2SnAs,-100.581082
WN,-335.15525
RbNaTiO3,-0.05635900000000001
Tl(CoSe)2,-0.125298
Li3VO4,-0.07894
ThAu2,-0.025237
Li2O,-0.08454199999999999
Ba4YSn,-56.891037
UIN,-0.044237
Zn2Sb3O8,-374.818568
Hf(VH2)2,-0.165838
Yb4Sb2O,-0.086787
Sc3InN,-0.016617
TlNi,-0.5753729999999999
Sc2MnAs,-51.701336
CaTe2O5,-0.18160199999999999
Na2MnCl4,-0.41056499999999996
BaSe,-0.091525
Ga3Pt2,-0.175228
BaP2Pb,-34.45848400000001
Ca3MnN3,-0.061328999999999995
HoGeAu,-0.2391510000000001
MnPd3,-0.046107
ZnRhF6,-0.16136
NaCuTe,-27.85091
CdTcAs,-107.219306
NpGe3,-0.027012
InAgTe2,-0.180374
ErInAg2,-0.08413999999999999
AgCl,-0.017575
Ba2MgSn,-16.537228
Ca2CoO3,-207.57286000000002
MgH2SeO5,-0.148537
Ba4YOs,-80.50920500000002
TbSnPd2,-0.178919
Cd(AsO3)2,-0.031355
UNi5,-0.180773
Mn(InS2)2,-0.390876
Sr(SiAg)2,-0.043318999999999996
Li(NiO2)2,-0.161588
ScGaRh2,-0.120276
LaNiSb,-65.014359
BeInCl,-299.069455
Fe(HO)2,-0.22715700000000005
UTl3,-0.041087
Mg2SnN2,-0.127643
Na2CoP2O7,-51.294784
HoInPt,-0.078657
BaHgSb,-38.340761
SbF5,-196.719085
TaTiAs,-127.88178400000001
RbAg3Se2,-0.050460000000000005
PbSe,-59.644484999999996
KBaCr,-36.565346999999996
Ti3N,-0.028620999999999997
BePIr,-65.638042
BeGa2Mo,-1.1934559999999999
Yb(SiOs)2,-0.025399
Ca3BiSb,-95.223096
BaLiCl,-61.888755
YInCu2,-0.7306050000000001
Cr3PtN,-105.632705
TiBeZn,-1.085483
Na2CdSnS4,-0.185103
In2Au,-0.031069
YNbRu2,-0.031424
Mg2VO4,-0.17159100000000002
BaNd2CuO5,-0.09373
USi2,-0.014068
HfBeV,-0.026094
V2InC,-0.031294999999999996
MgCuPd2,-69.146499
BaGaCl2,-0.283763
Na2BeCu,-67.221329
Ba4InTc,-76.500851
Li4CO4,-103.692809
Be2NbRu,-0.34203
Ca(NiP)2,-0.678299
KMnSb,-0.125525
Sm2RuAu,-0.030216000000000007
Co(CO)4,-185.312231
MnAlRu2,-0.14560399999999998
Li2CrFeO4,-0.125967
KAuBr4,-0.045045999999999996
CuBiS2,-1.061672
V2CrFe,-0.019786
BeSnAs,-49.789998
U(OF)2,-100.13725
TiBiRh,-47.064343
TiAlFeCo,-0.088933
Sr2BeSn,-162.334498
Sr3AsN,-0.047164
ZrP2(HO3)2,-40.142732
Li5AlO4,-0.064715
PmHoMg2,-0.216427
CaCuAs,-0.24411
Lu2OsPd,-0.06894199999999999
NdP,-0.026108
Ce(POs2)2,-0.073101
K2NaCuF6,-12.787349
Ca(CoS2)4,-0.101865
Nd2Te4O,-0.054974
RbPb2Br5,-0.08589400000000001
BaPbBr,-9.581691000000001
Mg2BeFe,-0.42591999999999997
Cu3(Ge2O)2,-0.0529
BeFeOs,-1.1975280000000001
BiTeBr,-0.014002
Sr2Mn3(SbO)2,-59.06516
Rb3Tl,-0.217282
