pretty_comp,max_mode
Lu3O2F5,615.4766070000003
HoFe2,207.70293600000002
LuP5,483.39983099999995
HfOs,147.370667
Sc4BeTc,394.734265
AlCr(WO4)2,922.940652
AsOsAu,156.874502
BaP3,417.692036
SnH8(NF3)2,3367.804221
Li2Fe(P2O)2,1244.6526820000001
K2UO4,744.723615
Hf(VH2)2,1500.333843
MgBi2O5,596.680744
VPt,219.24936
Tm2CuPd,129.973755
YHO2,1493.3343519999999
B2Mo,835.798079
KInO2,495.46198499999997
BaNa2Mn,168.667091
Rb3Lu,70.912476
Tm3SnC,239.96929900000003
Sr2H5Rh,1743.287839
U(GeRh)2,266.25048
KYbS2,215.4437
Al2SiO5,1080.319148
Ba4RuBr,163.354142
CdPdAu2,168.616186
SiP2O7,1248.069246
SrN6,2225.321307
NaCN,2148.366527
AlVFeCo,374.881788
Ge2Os,321.629575
YAl2,379.276234
SrBePd,335.8448640000001
Y2HfBe,355.02247
Ga2PbO4,767.236917
K2MgH4,1198.84861
CrC,544.1787400000002
NaMnSb,192.932849
Ag3O,329.69532799999996
As4RuBr,253.60877299999999
NbCo3,377.190611
NaGaO2,716.558849
NdMnGe,235.12001899999998
Yb3Si5,434.63786799999997
NaBePd2,435.2626
Ca(MnP)2,386.609736
HoErZn2,139.78163500000002
AlSnO3,753.85923
MnBe2Nb,502.936583
RbCaSb,197.53996999999998
Pr3Ga,127.337868
Li4V2SiGe,919.64487
Na2PHO3,2377.035753
KO3,1009.1789769999999
MnS2,454.98514400000005
Ag2SnHgSe4,218.021906
ZrAsRu,254.120354
RbCuF3,385.231048
FeAg2SnS4,290.727454
TbYb2PrS6,424.54093099999994
Rb2P3,482.318824
Si3Os,322.298193
Ga(IO3)3,771.89938
RbMgAsH2,3442.809563000001
Ca2AlBiO5,777.995609
Be2CoGe,454.352482
Sm(ZnP)3,330.588827
Be2CrSb,418.355639
Yb2Si2O7,1019.4636210000001
Li5CrCl8,379.932787
K2BeTe,177.41276299999996
PaC2,1362.405612
Rb3Y,73.099138
ZrBiRh,188.031452
VFe2Si,379.45831499999997
RbClO2,774.6658269999997
PbF4,575.915818
ThSb2,138.488745
CrFe3,198.380274
LiBeFe,493.49491500000005
UH3,1182.296434
Tm3AlC,374.615624
Ta3Sb,203.66988999999998
TcS2,455.18481299999996
K2PtSe2,210.065282
ScAu2,226.10492999999997
Li4CO4,1075.1792070000001
CdCo2As,192.277559
LiYSe2,266.990684
Al8Mo3,401.439731
PrSn3,134.137708
Sc2GaAg,234.46812799999998
AgB(CN)4,2310.035724
ErCo2,253.601143
SbIr,166.548522
Sm2Tl,113.808442
ScAg2,209.692626
BeVSe,424.66627300000016
HoF3,515.836585
MnAlO3,588.0491969999998
Yb3SnC,172.12526200000005
Zn(SnO2)4,680.140718
AlCu3,289.168226
NdH3(CO2)3,2975.910994000001
BaCaCl,113.316097
Sr3P6(N4O3)2,1196.478478
Na4Mo(NO)2,896.510774
CaBeRu2,376.42267599999997
ErSnPt2,173.85046100000002
Pr3SiAgS7,529.42042
ScNiBi,218.677729
Zr2TiBe,403.845506
PbCl2,237.386854
BaHfO3,513.72479
CaUS2,320.547995
Bi2TeI,141.36696899999995
ZrInPd2,159.73513400000004
Na4SrBe,241.035074
Ba2Bi6O,667.67547
Sc2GaIr,281.595792
DyCo5,260.773814
YAgS2,349.831902
HoSiIr,342.922568
MgCuP,322.981529
FeBiO3,551.379632
Pm3Pb,122.253896
SrLi2Nb2O7,804.106772
InRh,163.537633
TbRh3C,345.558344
Li2PmGa,349.721939
SmNiAs,251.32853300000002
NaCl,106.536524
PrCl3,258.731132
BaYSc,138.691174
HfGeO4,762.642457
Na2Zr(CuS2)2,326.117388
AuClO2,1501.86093
K2BeFe,221.72443700000002
H3NO,3134.3746899999996
TlInTe2,176.34450800000005
AsIr2Pt,150.924096
SmH3(CO2)3,2986.1648440000013
Li2H2Pd,1784.140519
BaCaSi,223.723421
BeV2Ge,419.350303
YRh5,274.473469
BeTeSe,431.901332
V3Re,323.886118
SrSnO3,678.987352
CdSe,152.56133300000005
Ba(PPd)2,305.1504470000001
LiCu2PO4,1039.024054
RbH2N,3344.372391
ZnSnF6,609.324425
Rb(FeAs)2,304.301542
BiTeBr,155.89701000000005
NbCr2,396.529021
ZrCl3,318.879566
Pm2ZnIr,159.199207
Nb2VSe4,292.100566
Ba(BIr)2,562.313434
Ca(CoP)2,348.140199
U2Cl5O2,461.838438
Nb3TeCl7,372.247367
TaB,594.154438
Th2SeN2,477.048412
NaB(H4N)2,3430.2926850000013
Rb3Tm,71.320741
CuBiO2,644.875583
UN2,691.3650240000003
PrGa2,247.20078199999998
BaMgCl,147.170214
MnBeV,551.818988
Li2CeAs2,338.058449
AlZnRh2,315.619285
YP5,478.567603
KNaSe,192.746281
LuNi2Sn,171.645174
Mn2VGa,297.302772
CaCdGe,201.685789
Ti2GeC,618.906861
SnBrCl,207.996231
YbZn,122.85653
SmBi2IO4,510.43757
Sr(AlH)2,1408.120069
Ca(PRh)2,391.444006
SmCoC2,1334.3139390000001
Na2ZnS2,310.1127259999999
TiBeBi2,194.813409
PrMg,198.879449
Ca2As,239.808435
KCoF3,425.422879
Bi(BO2)3,1450.287485
ScSnAu,207.58453799999998
YBeMo,468.867914
Be2GePb,340.20971099999997
PrMg2Ag,230.489968
Ag2HgS2,311.45835
LiAlO2,830.576316
AlB3H2,2607.97546
BaTlRu2,166.799507
Be2PCl,405.690365
SrBeBi,231.841121
Sc2TlAg,210.51768399999997
Ba4GaCu,145.271453
Rb3Ru,88.821945
MgMn2Be,480.27743
Sr3AlO4F,808.7968490000003
Mg(VN)2,726.602265
Be2VRu,472.54898499999996
DySBr,302.6083220000001
K4CdP2,335.194091
Ca(MoO2)2,479.781414
Ca(CrN)2,624.182549
Li5AuO4,686.485718
Sr4Sb2O,308.87351
NiSe,261.98301000000004
PrBi2ClO4,513.815246
Pb2ClO2,415.64311499999997
ErInCu2,163.934565
PaTe2Au,132.955502
BaSrCl,90.960891
Na5NiSO2,685.9470259999998
MgIn3,144.841813
BaNaIn,119.50709199999999
H3OF,2923.61949
BaPd2Rh,150.25313799999995
TiHgO3,732.052114
Li4VGa3O8,670.162686
BaCl2,191.616222
BaSiN2,1042.5564869999996
Cu3(Ge2O)2,696.6939769999997
TaPt3,173.78436000000005
Ba2TaTe,104.303545
TbAg3,144.471011
Zr2Fe3Ge,256.812114
TaTi2Be,389.63464700000003
MgTi,257.715638
Li2InAu,347.804083
Rb2NaErF6,512.901029
BeNbOs2,509.65966
TeWSe,284.233002
Rb2GeS3,425.508092
Ga2CoRu,259.758378
NdBPt3,570.606728
Na3UF8,526.251345
TaSb2,215.66975699999998
AgBiTe2,127.994499
USn,152.737216
Sc2CuPt,269.67334900000003
BI3,662.297833
ScTaBe2,505.96325
VSiPt,319.872481
BeSi2Rh,340.66198199999997
TbNiSb,173.72736899999995
Ba2LiV,219.22840499999998
MnPd3,196.82382900000002
Ti2AsP,235.293658
TiGaRh,278.36332400000003
Ti3Ir,312.828121
TbTlTe2,154.01525
Sb2Rh,221.43741200000002
Li2CoCl4,347.54146000000014
Ba2MgTe,151.325784
MgCl2,357.264018
HfMnTl,156.75653300000005
Fe2C,654.438708
ErTl,80.718366
V3Rh,306.499705
BaTeO3,710.90839
Ti4As3,269.09055
YMgTl,262.944495
NdAl4,391.620073
MnSb,170.751302
Hf2Ag,155.864303
BaLi2Ca,255.41175
Sm3PbC,201.324188
Tm2Al3Si2,399.943565
Te2Rh3,206.506621
Dy3TlC,197.655812
KBaNb,100.307139
PbSeO3,746.090121
TaB2,779.874507
TmMg2Sc,234.103618
TmSeO3F,795.344007
DyTiGe,258.44654199999997
Cr3Os,260.663798
ErPbAu,134.167711
Be2NiCl,458.67714000000007
Hf2S,309.061818
Sr(NO3)2,1419.499934
MgTa2O6,905.510604
Zn2Sb2O5,609.841028
Si(O2F3)2,3492.8309329999997
Na2BeFe,527.024397
Lu2MgSe4,279.59668999999997
Al2Ru,435.32275599999997
KRb2VF6,496.901925
LiFe2F6,563.940787
BeIn2Sb,121.711873
KUO3,446.623978
Y(CrSi)2,427.880675
ZnAsRh2,186.556065
Li4Mn2O9,679.676513
AgPdO2,532.091957
MnNi3O4,526.6768030000002
Be2InSb,299.283562
NdIn3,140.072171
Rb2ThF6,436.899467
KBe2V,324.003235
MoP,391.395171
DyH2,1153.232562
Tm2CdOs,160.186227
MgNbRu2,329.183762
BeNiMo,529.966285
ZrSiSe,331.556133
MgAlIr2,394.085879
Sc2ZnIr,275.032879
ScBe2Sb,374.78022999999996
U2SN2,424.98689299999995
BeInHg,191.38081699999998
Be2ZnW,575.041825
Y2MgAl,254.69518100000002
Ta2CrRu,269.204857
TbFe2,193.353476
Sr2PrO4,476.431865
HfAlIr2,278.821255
MgVO2,584.471634
K3AlH6,1608.281274
BiO,165.175777
HoNiBi,163.376179
RbCaCO3F,1466.601248
Li2PrAl,331.268843
BeFeNi,517.021417
NdAl3Ni2,431.213664
ZrCuSi,360.12214900000015
BeI2,503.10754699999995
MnNbP,420.742355
Bi2SO2,521.4813280000002
V3Ir,316.945928
Nd5As2Cl,719.27205
LiScS2,389.483679
Na4Al3Ge3ClO2,910.078541
MgP4,463.330686
Nb3SBr7,422.337154
MgAu,189.361458
Li3(CuO2)2,711.678289
SnPS3,544.5729
KNa2Sb,179.55049499999996
AlAuO2,769.160935
Na4GeO4,716.190709
RbAuBr4,238.28396899999998
BeSiOs4,298.22808399999997
Mg2Sb3O8,559.854213
Tb2SO2,458.07850199999996
TiGaRh2,269.070674
TiFeCoSb,247.675871
HoMnGe,216.17435899999998
NdMg,201.446363
CuAs,232.763767
LiTl2InF6,469.650188
TiS3,534.676266
VBiO4,855.7023220000003
VZnRu2,256.95500699999997
Mg2GeO4,743.86404
Mn2CoO6,677.856462
ZrInRh2,209.90262400000003
TmBi2IO4,533.827307
NaCuO2,486.156313
Be5Pd,844.3813710000003
Ru3Cl,232.073634
TiAlFeCo,408.383912
CdBr2,177.22901299999995
ZrBeNb,481.59846799999997
RbH3O2,3588.893722
HoRh,122.79378799999999
CaZrSi2O7,1017.502577
BeGaP,280.232687
BaAg2GeS4,374.765382
UIr3,158.68104499999995
NaPF6,822.911011
Sr2N,361.57069900000016
Ti2FeS4,384.76827799999995
CdSbS2Br,304.7735
RbCaO3,455.782497
TmAlO3,716.867795
TiN,557.03951
Ti2B,486.16681500000004
ErBi2IO4,530.2546990000002
GaAs,255.461679
Th(CrSi)2,378.044231
Nd(SiAu)2,423.535375
CaBeBi2,194.208531
CaTbF6,464.08441600000003
Ni6Ge2B,518.142384
Pr(CuSi)2,379.789885
NaSmTe2,178.77903799999999
Sb2Te,166.34579
Li2CaGe,366.188117
TaBe2Hg,434.66357800000003
Na2Se,228.697242
BaPdF4,546.536344
Li3Pt,419.045697
ZrP,338.820906
BaN3Cl,2171.532677
PdO2,491.56713499999995
LiSbS2,314.98765299999997
TmSbPt,168.840779
InCuTe2,164.432504
Mn2OF3,530.460281
Tl(CuS)2,276.472147
AlSbO4,798.467231
AsPd2Rh,203.49262
NaH2Pd3,938.338783
MnGaNi2,260.870077
TiBeCo2,465.37541100000004
KPrGeSe4,286.60665
Nb2MoO8,1004.8520900000001
CaBeFe2,489.27216699999997
H4N2O3,3807.843204
BeCo2P,412.044634
Mo(WSe3)2,340.02691
Tl3BSe3,700.6558150000003
Ca2BeFe,330.606877
RbSb,145.571471
InS,311.597021
CdSiP2,457.844357
NaMgSb,278.88072900000003
Cd(InTe2)2,174.040523
Li2ZrN2,625.612045
CdO,433.51422599999995
Tb2Au,128.851356
CeGaGe,253.24912
CaSnO3,732.180345
Cu2Te,194.02346699999998
BaZnO2,605.567893
Ca2B4Rh5,705.820288
SrCaGe,200.19141100000002
TaGaCo2,221.118442
Rb2Hg2PdCl8,331.354273
Ce(FeP)2,413.13748599999997
LiBeCd,419.86169299999995
Na3Co2SbO6,567.035409
TlAgTe,127.34188400000001
Rb4CuSi2O7,1477.945382
V(SiO3)2,1106.948799
HoP5,480.104672
TlFeO2,668.955428
Sr2BeGe,245.725494
HfScBe2,414.48411200000004
Ba4ScGa,133.332294
HoScO3,658.782703
CaBe2Si,418.169718
Ca2CoW,253.189218
Li(NiP)2,461.03516500000006
DyTlS2,279.18874500000004
ZnGeO3,756.159908
Li3MnF6,670.389272
LuTlS2,285.82717
DyAu,81.32726
CrSe2,336.098439
La2SO2,393.988925
Zn(CuN)2,811.374796
VNi2,273.803007
Zr6Al2Fe,295.3307
Li4GeO4,770.8841620000003
SrZrBe,445.29974699999997
CeBPt3,550.9892570000002
TiAsAu,182.31163
Tl(NiSe)2,215.922317
Yb3SnO,301.87321099999997
TmMgAu2,211.45503300000001
Be2CoBr,388.226357
Y(CuSi)2,440.033536
Rb2PtSe2,205.919107
LiCoO2,619.7946410000002
LiMgSbPd,322.8500180000001
Na2SiF6,757.2961240000003
K2Be2O3,1162.6055119999999
Ba4InCl,137.93203400000002
CaBe2Cr,403.147037
BaSr2Sb,122.340249
LaUO4,594.9500730000002
Ti2BeCl,370.520017
MgScGa,267.75510499999996
Cr(SiO3)2,1110.63194
ZrNi3,249.07063599999998
Tl4SnTe3,112.096368
Rb2PtF6,563.425042
AlN,693.2683
FeSi2,536.561955
Li2VFeO4,561.850996
Na2MnCl4,233.94653799999998
Pr4Sb3,147.621648
TiZn(BiO3)2,886.191891
K2NiP2,466.91468899999995
CaBeW,478.92609699999997
EuMoClO4,927.2105119999999
AlVPt,337.277933
BrN3,695.9777690000003
BaMg(CO3)2,1451.57269
ZnI2,171.833724
Dy(SiRh)2,440.78057199999995
YbS,253.96258999999998
PtN2,895.958318
CaAl4O7,954.9315029999999
K2Sn(AsS3)2,377.803277
ScCl3,386.764466
TbInAu2,133.021231
NpH3,1132.666319
BeMoOs2,541.663267
Mg2BeCo,420.435972
LiTaBe,444.065589
AcGaTe2,115.20936999999999
MnBeSb,449.493866
HfBe2Ni,491.980872
BeGa2Bi,146.312108
RbDyS2,285.547023
K3VSO3,866.1681679999997
HoCl3,286.51793399999997
Ag2CO3,1483.0239199999999
SbPbClO2,570.469515
RbCa3,135.53964399999998
Tl3SbS3,316.64430699999997
Tl3AsS3,340.595433
AgPbBrO,458.904215
Ba(CdSb)2,131.544892
Y2BeIn,226.990306
Rb3MgH5,1367.508838
SrB6,1185.89273
K3MoF6,554.734424
Na2BeFe,271.895954
KCaCl3,292.695548
Ca(MnBi)2,153.961375
BaWBr,88.764484
AsPtAu,155.245951
HgI,177.38955
Ba2YbSbO6,698.36028
Mg(BH4)2,2462.793202
Li6V(OF)3,666.766603
BaTiTe2,194.642052
SrThBr6,175.45561999999995
MgBeZn,405.206058
SnO,505.411484
NdTe2,155.87956
LuAgPb,142.86261399999995
Li8IrO6,659.494496
Li5NCl2,607.500495
LiBeV,526.6043490000002
Pd(SeBr3)2,264.371212
SnClF,326.798455
PrAs,165.51326
ZnCuF4,536.824531
Li2YbSn,341.334474
Te4Mo(WSe)2,320.039099
Mg(AlSe2)2,462.401749
RbIO4,807.3957809999997
Te8Mo3W,280.407062
CrO2,562.643941
NiMoP,391.536146
KBa4Mo,127.28453700000001
BMo2,547.607311
HfH3,1204.950817
Tl2GeSe3,282.328153
LiCdAs,236.21281499999998
Er(FeGe)2,313.976704
ZnMoF5,1155.061158
NdI3,157.312012
K4ZrBe,185.447077
Er(SiPd)2,460.23563499999995
Ti4ZnS8,356.614179
Sb3Ir,216.61130899999998
PrAl3Ni2,421.2853
NaH,879.980309
Yb2AsAu,136.478365
Ba2HgCl,81.281165
Pm3Si,154.672993
Ba2ScTl,121.47062199999999
Ca2CoN2,686.004987
Cl2O,590.0655879999998
Y(FeB)2,605.398332
CrF6,785.819668
LiCaSb,355.420657
Li2DyIn,354.35745
Li7OsO6,696.370672
BeV2Hg,316.029656
Sm(MnGe)2,279.42438799999996
SiSe2,503.846368
KBaCr,104.969922
TiBeZn,392.642
BaNaPb,118.678891
BeFePt,515.773639
NbIr3,163.249254
Ca4Mg3H4,1518.975933
TiIr3,196.84235900000002
Fe2B4Mo,789.804591
Sc(VGa2)2,283.4075890000001
BeNbSe2,240.47452
NbSe2,270.18762200000003
HfBe5,699.946927
MgScAg2,231.952366
Pr3IrO7,631.500539
ThTeO,396.813129
H4C,3070.169423
Mn2Co2C,635.646611
LiEr2Os,342.468236
Ni4N,428.932034
MnCO3,1369.744289
Na3Be,190.445827
Ba4InTc,161.366267
PbClF,314.216496
TaBe2Os,402.09254100000004
CaCuAs,241.27347400000002
CuP2,463.95514800000007
ThCoSn,203.987133
TmScRu2,245.105715
YbCd3,126.08672800000001
NiPbF6,638.475772
MgPd,233.520904
Ca3BiAs,293.1086279999999
AuCl,314.820649
IrN2,854.195681
NdSF,347.676414
TiBiRh,243.30633199999997
CaAgBi,195.039469
KBaGe,129.61480600000002
UFeS3,341.45840699999997
YbSe,159.45396100000005
ScAuO2,678.3661969999997
ScBeBr2,137.267597
PmTlTe2,116.36830400000001
BeGeN2,791.411909
UBrN,518.228031
Pr(ZnP)3,321.717806
Li2FeSi3O8,1030.380658
UGePt,229.562496
Li2CrFeO4,528.854342
Ba(BiO2)4,667.7107030000002
TaRh3,219.17607
Ba2HfCl,73.907023
ScPPt,371.812879
TaBe2V,541.676424
U(FeSi)2,445.376883
VAg3O4,806.1500070000003
ThO2,585.90936
CaZnGe,229.70072799999997
Pm2S3,318.875678
LiBeBr,320.364237
KBaSn,116.372794
CrB4,923.5832449999999
KP(HO)2,2312.3033179999998
MnBe2Ge,527.8659240000002
YbBi2ClO4,471.598684
Be2ZnMo,531.261118
Tm2AgOs,149.805492
Li4Fe2SiO7,683.785655
ErSnAu,153.82789
Mn2SiRu,331.599395
Al2O3,881.3351439999999
SiS,573.775517
DyTlPd,145.13501499999995
Mg2NF,618.969968
BaBe2Si2O7,1033.225162
NpTeAs,164.49584099999996
Sr(GeRh)2,248.863935
LuCl3,295.28485
KBaBe,207.563886
ThS2,331.11967599999997
HfRh3,202.352785
Sr(CuO)2,608.123031
Sr3Sb2,211.778195
Sr3CdO4,334.956692
ZrCl2,346.82086499999997
RbBaSiHO4,2878.123260000001
ZrAsP,227.315985
PrCuO2,695.496707
Sr2CuTeO6,622.5545559999998
LiZn,393.805766
MnBeMo,522.1277299999998
Sm4Sb3,151.18155
DyBiRh,176.834365
Li4Fe2Cu3,636.9670679999998
MgNiPO5,1081.445324
PtCl2,362.370352
CaFeO2,567.1992339999998
Hg3(SCl)2,296.300072
Tb(CrSi)2,425.91018099999997
BeNb2In,359.366639
TiInFe2,258.696463
NaTmO2,513.819485
CrTe2,231.332228
BaGaCl2,161.319633
MgPdF6,644.30694
CaBeCr2,474.04508799999996
AgSe,169.838198
CeS,181.115345
HfBrN,675.19744
BaMnBr2,128.25878
Sr(NiAs)2,221.62153199999997
VC,636.9320849999998
YbNi2B2C,1407.981781
MgSc2In,273.66598999999997
NbCl3O,412.20396
MnO2,568.083387
Lu2Cr2C3,725.9528389999997
DyCoC,821.947351
YC2,1669.046767
MnN,390.874009
TiZn,217.918086
Dy2AlZn,245.893243
Nd(BIr)4,731.466254
KAs,201.966258
Zr2Al,289.386725
Yb3GaC,338.5964029999999
Yb5Sb3,139.53818
Ca2Bi2O5,563.4016650000002
InGaO3,643.597253
CrIr3,172.118176
OsO2,711.409457
Ba(ZnAs)2,219.415604
KVO2,524.167811
KAs4BrO6,767.446705
MnSiRu2,355.904327
RbNO2,1312.769928
YWN3,939.4725890000001
LiO2,525.663091
CaCd,144.168376
RbBS3,731.180359
PtSe2,214.56564300000002
Cd(GaSe2)2,257.377992
ZrB,521.697903
ZrMoP,383.52938
NaInO2,508.45754800000003
BaNaCl,136.325094
Cr2CoTe4,181.47014099999998
Sc2BeTc,358.687031
ZrCoSb,239.01412000000002
MnBe2,898.671508
Pr3Tl,120.48393300000001
Rb2SeCl6,276.43478799999997
KRb2FeF6,553.253948
Tm(MnGe)2,297.315226
SmI3,157.576454
BaPdRh2,159.987855
Sr2HfBe,169.956444
NbB,586.911074
Cd2P3I,436.774209
GaIr,162.00671100000002
ScAlCo2,369.117086
YOF,539.150657
Ti2MnBe,476.01916900000003
BeNbCr,548.649417
HfInCo2,213.880946
Tl2MoO4,868.0443619999999
FeSn,224.887108
Tm2NiIr,157.592203
LiHF2,1707.5851940000002
ThAl2,392.005086
CeTh2O6,583.708279
K2GeF6,576.315476
ErS,289.431373
Ba2PbSe,95.320295
LiAlSe2,377.438441
PaO2,505.084638
KFeF3,338.794027
TbTiGe,255.1503
TaTlO3,436.43182800000005
Li5Sn2,356.619429
InFe2CuSe4,210.718675
Be2TeRh2,480.509179
V2O5,1078.6769279999999
IrF3,561.086421
SrIr2,187.64526999999998
ZrSiO4,826.503305
MnGaFe2,295.186002
Be2NbSb,426.123287
LiMgAs,401.391539
YSnPd2,176.545198
U(CuSi)2,415.509817
NaMnBi,175.22808
Sr(InTe2)2,186.258301
LiI,330.280878
Sr7(HBr)2,1071.0301029999996
MnAlFe2,377.914666
GeS2,396.684336
Al2Os,452.29894900000005
BaCdHg,100.413388
KC2IN2,2164.398098
TbMg,211.96096200000002
Ga2NiS4,415.314063
Ti(CrTe2)2,213.424854
BaGaFe2,170.309767
Zn(CrN)2,515.099537
ErHg2,131.268689
LiNbO3,855.2394320000003
Na6MnCl8,227.258139
V4As3,356.23986099999996
CaMn2Be,372.675362
NdIr2,196.478732
HfBe2Ru,431.354584
HoTlSe2,191.87143700000001
MgTa2Be,463.454437
Y(SnO2)2,603.356573
Y(SiIr)2,481.214134
RbPrS2,272.097693
YbAgS2,267.09893900000003
UGa2,256.135844
ZrCuSi2,341.699789
Sr(SnAs)2,189.88464299999998
PmInAg2,144.900805
Be2SiPt,556.3268419999998
USiIr,353.12711
RbSc5Te8,259.108619
Tm2AlOs,272.816012
Ba2ZnN2,702.504175
NpC,329.43203
PuSi3,341.718048
NaBF4,1088.4922800000004
ThCoC2,1197.0930720000001
Ag2PbO2,498.85953600000005
LiNdSn,370.231273
NaNdO2,463.190036
Sc2IrRu,323.320207
RbLiBr2,357.176511
Sc(CuSi)2,498.366918
NaLiTe,220.43282599999998
BaSc2Nb,226.264641
K3PO4,1010.4660769999999
GeF2,481.994401
P2Ir,504.55040499999996
BaP2Ru,327.065514
TmAlAg2,203.476026
Tm(FeSi)2,419.014602
Rb2CuF4,420.88247800000005
SmDyHg2,112.063503
NdCoGe3,290.209155
ZrBe2Te,425.8584230000001
Co2P,435.930855
Ga2TeO6,756.79228
Ca4BeIr,378.75507400000004
LiTi2As,351.46318199999996
Li3YBi2,360.450463
Na3VO4,865.3971650000003
Tm6FeSb2,181.296904
CuBi(WO4)2,861.0799300000001
RbTiS2,367.445634
CrRh3,223.35475499999998
V3O5F,3233.4774350000002
CaNiWO6,834.912793
Zr(TiGa2)2,308.555384
Sr3GaO4F,680.352757
DyAgGe,164.330516
YbB2,647.291743
ScIr2,258.116916
DyRh5,278.32222
CaGa2,234.507265
CeH3,1071.628958
Th3S,125.022625
YNbRu2,259.600839
SmAlGe,377.25913399999996
XeO3,688.99703
HfIN,645.495888
HgPSe3,434.24250700000016
KBrF4,560.331033
U4S3,316.896759
Sc2CuRu,285.427326
BeCoBr,428.50768200000016
U(OF)2,655.186328
Li3Sb,386.405605
YBe2Mo,610.5701190000002
ZnFeO2,613.7717650000002
SrBeV2,324.983992
Li8NO3,685.592283
AgAsF6,624.570713
HoTmZn2,140.617007
LiEr2Tl,284.362275
TiMn2V,351.409048
UBrO2,579.650587
TiGaIr2,254.79982400000003
Ba4CaV,127.38270700000001
CdSO3,944.566874
SrIn4,169.011418
YBe2V,423.647688
KTbS2,290.457156
K2Sn2O3,714.294666
UCuP2,327.3858029999999
TiAu2,243.58676
KBaTa,103.762908
TbCd,104.613881
ZnPd,195.313085
Ba2YGa,111.96081799999999
ScBeCr2,530.646353
DyInAg2,144.55553899999995
Dy3SnC,400.366629
Er2CuPt,140.077337
MnZn3,211.579183
NpS,282.955417
CrGaP2,346.480656
TbU3,139.954935
NaCeAu2,190.51705
KSr3,108.05416299999999
Nd3InN,358.990413
As2Ir,304.07025
HPbBrO,3636.891812
NaBe2P,382.975474
Li3PO4,1013.687092
CaMnSi,343.943262
Hf2OsRh,182.206379
LaBeRh2,448.780478
TaBeTc,528.673932
Tm(SiPd)2,466.437021
MgSnF6,631.898033
KNO3,1370.165667
NdSb,141.30949099999995
SrFeMoO5,735.7603389999997
KMnCl3,278.15157999999997
NdBr3,191.712369
NaVS2,332.6044080000001
HfRh,136.53059199999998
Hg3(SeCl)2,210.574454
Zn2AgSbO6,703.519997
ReTeS,432.55660300000005
Be2HgRu,447.47245499999997
Cr3Ni,310.795098
HoCd,106.485666
ReSn3,150.68448700000005
Na5CoSO2,715.748767
BeCoCl,554.212245
BaC2,1858.863784
NbNi2Sn,212.474069
CuAs2,217.609423
Be4TeO7,994.283191
RbYbO2,393.294855
CoSi,241.07969599999998
TiTl2F6,573.7526
ZnH4(ClO3)2,3223.716296
TlPS3,611.782319
ErTiGe,265.77578900000003
BaTa2Bi2O9,772.628602
NbCl4,396.22949700000004
Sm3Al,168.507825
ZnSn2O5,696.0940519999997
Zn(InS2)2,339.801958
Al2Pd,300.420734
YbOF,853.6009449999997
AlPd,216.980979
Ba3BiP,151.425079
Ca(MgSb)2,243.276498
K2AgAs,216.88744599999998
SrAgP,236.25936299999998
BeNi2Ir,373.73396
DyCoSi,341.029455
CaBiF6,489.529758
K2Be2Co,616.302064
Nd(SiPd)2,391.88972
UP3,321.844975
MnPd,220.518392
YbF2,483.133303
LiAgO2,438.471645
P2Rh3,393.764502
Mn3Sn,268.265314
K3Ag3As2,241.43903999999998
ThPt,118.87228999999999
Ca2Si,241.983975
CaReBi,179.86033
SmOF,539.026842
HfH2,1399.407257
SmYMg2,212.873034
CaUO4,682.361131
PmYMg2,211.20736000000002
BaCa(CoO2)4,649.57998
LiCN,2159.605368
CuPd,205.51718799999998
NaMnO2,506.49908
BaNiRu2,172.37223
Cr3Ir,244.737678
ErSe,189.44189
VOsCl,230.426885
KCdSb,141.249
FeCuO2,666.052141
H(WO3)2,1024.185223
BeNi2Mo,505.32870199999996
LiHoS2,356.819196
NbRh,220.256848
Li2SbAu,312.57729
MnNi3,240.279688
MoPt3,154.599049
Er(SiPt)2,458.63112699999994
ErHO2,3714.7042659999997
AgPbO2,523.038052
Li2SiSnS4,509.26403799999997
SrGe2,207.954506
BaCeO3,453.495775
LiBe2Mo,576.1245769999998
CaBe2Os,673.648057
LiErS2,360.538899
AuS,312.2242970000001
CeSiHRu,848.428214
Fe3C,611.798757
VMo2As,231.92534799999999
K2BeTl,181.54700400000002
NaUBO5,1373.608173
Dy2CoSi2,348.23236099999997
BaMnV2(AgO4)2,856.6997349999997
LiHF2,2342.358604
Sb2Os,221.37582999999998
LiAlAg2,341.48341899999997
Pb2SO5,1084.20715
RbO3,1013.338023
Na2CN2,2042.814401
TaAlCo2,317.36463
Na7NbO6,636.049943
Fe2B,505.40702999999996
Dy(MnGe)2,287.152517
Sr(CuGe)2,201.863578
TaBe2Tl,452.630804
Er2IrRh,159.712268
Bi(TeBr2)2,199.144525
Ba2SnCl,111.940395
Dy3Mn3Ga2Si,289.582529
FePt,189.00942
PrH3,1219.8134810000001
SrAlSiH,1232.451718
MnAlF5,673.0807580000002
InPO4,1113.439692
RuPbO3,533.775762
ScNi2,328.64507799999996
HfBeRu2,490.76248300000003
Ca5Si3,366.859231
Al2B2Ru3,772.198314
BeCo2Sb,367.90867599999996
HfZrZn2,231.78478900000002
BaSiBi2,155.25710800000004
CaBeIn,320.563004
RuN2,993.3703230000001
AsF3,660.944888
SmTlTe2,153.72981000000001
Re2NiO8,988.956323
ZrPbO3,756.603695
