pretty_comp,ehull
Y2Si4Mo3,0.0
Sm2RuAu,0.0
Be(CN)2,0.2261037999999997
ScFe2,0.0
CeCo2,0.0
Dy2Pb2O7,0.0
VAg2PO6,0.0
ErTe3,0.3251126000000002
Mg3ReH7,0.0
Li4V7O9F7,0.034873245370367734
Ba3Ge2(BO)6,0.0
Rb2NaBiCl6,0.0
Sr2YRuO6,0.0
DyCuSeO,0.0
SrSnHg2,0.047824125
TmTl,0.0
HoLuZn2,0.0
Rb5FeO4,0.0
Ca(GePd)2,0.0
LiSn4Ir,0.0
Pr2UTe4,0.0
K(SnAu)3,0.0
Ca(VN)2,0.3457351849999997
K3TaS4,0.0
CuSe2Cl,0.0
Cr2CdH4(NO2)4,0.0
Ba4LiCo,0.9426388216666666
Ag8S,0.1810198733333333
Yb(SiOs)2,0.0
BaInSb,0.15401247777777727
SCl,0.0
YbSnPd2,0.0
KH4O2F,0.0
NdErZn2,0.0
Li2Cu3F8,0.05390302884615372
Zn3Sn,0.12778907499999992
SiPN3,0.0
K2GeSe3,0.0
Nb4CoSi,0.0
UAl2Cu,0.2129724583333328
ScSnRu2,0.0
MgBeRh,0.0
BaHBr,0.0
NaZnAs,0.10305131666666667
K3B6Br,0.0
Li2TiCuO4,0.006750187499999782
CoB,0.0
TiMo2As,0.08304730624999923
ZrBeTe,0.15326362222222212
Ba2MnBr,0.15395713142241374
LiMn4O8,0.05694284615384415
KCrCl3,0.0
CaHg2,0.01165083333333361
Mg3Ta,0.33404698749999984
TaGaCo2,0.0
LaWN3,0.0
Be2PtRh,0.3948725
Zr3Ag,0.0995071249999997
Na4Al3Ge3ClO2,0.0
ScPaRu2,0.0
FeCo5,0.0
Ba2UCuO6,0.0
Ta2Be,0.0
BaErCuS3,0.0
BaHfNi2,0.0
Be2TcIr,0.09260925000000064
Dy2C,0.0
MgGe2WO6,0.0
CeCoC2,0.0
Dy2Nb2O7,0.0
ErIn3,0.0
NdAgSn,0.0
Ag2SO4,0.0
Li2HoTl,0.0
U(CoSi)2,0.0
K2RbBi,0.0
KMg(PO3)3,0.0
Cd2PtRh,0.0
SF6,0.00660585714285733
ErZnAsO,0.0
Ba(NO3)2,0.0
MnB,0.0
Sr2Ti6N2O,0.012486190476190371
Ba2InHg,0.00032642499999996355
PrInCu2,0.0
TiTc2Mo,0.0
Na2NiO3,0.0
Na2TiGeO5,0.0
YBePb4,0.5664370433333331
Ba4ZrIn,0.6226313645
NaWO3,0.0
Ca(NiO2)4,0.0
YPd,0.0
SmTlS2,0.0
V2MoOs,0.0
Li6MnFeP2(CO2)2,0.0
ScBe2Ge,0.5179656000000001
YCdPd2,0.0
YHfPd2,0.03868796250000006
LiBiP2O7,0.0
TaBeZn2,0.0219629499999996
Zr(TiH2)2,0.0
TiCo2,0.0
RbSmSe2,0.0
Np2InNi2,0.0
Ba4PdRu,0.99487243
Yb(Fe2Ge)2,0.05433949999999932
Mn2PtRh,0.0
Ge2Os,0.0
LiScF4,0.0
TmSeO3F,0.0
TlAuO2,0.00021825000000008648
V2AsAu,0.3644084300000001
TlPd2Se3,0.0
Ag2Te,0.0
Li3ZnPCO7,0.006338076923078084
BaGeO3,0.14613199999999793
KTl2In,0.3076052175
Ho2Mo2C3,0.0
Ba4TiGa,0.8221383730555554
LiAl2Ru,0.08400275000000024
CsCeS2,0.0
RbCr4O8,0.0
Ti3Zn2O8,0.0
K3AlO3,0.0
Nd2Pt2O7,0.0
BeReNi,0.07889649999999993
NiSb,0.0
Ca2ZnGe,0.83791042625
Be2SiPt,0.05537975000000017
SnRh2,0.0
Mg2TaNb2O8,0.0
BaCdSb2,0.26155595
BaYCl5,0.08749192857142862
NaYSiO4,0.0
LuTc2W,0.0
BaMnF4,0.0
LiTm2Al,0.0
SbCl4F,0.0
BaTcBr2,0.0
Be2HgGe,0.69380887
RuN2,0.22176866666666675
LiMn3O6,0.05780182500000031
Hf3Pb,0.0
TiMn2Ga,0.0
ErS,0.0
AlPt,0.12266872500000005
CdGe2O5,0.0
Li3CuO2,0.03829126388888948
SmCuSn,0.0
GaS,0.0044287749999998285
TbPb3,0.0
Li7Fe(O2F)2,0.0
Mo2AsP,0.3639727625000005
KMnP,0.0
CaAs3,0.0
MnNi(PO4)2,0.0
K2NdPCO7,0.0
PbO,0.0025175000000001732
Ca2PI,0.0002128999999997383
HgPt,0.18833855000000005
NaMg2Be,0.317327
BAsO4,3.949999999530718e-05
PmSmMg2,0.0
Ba2TlV,0.2929971100000001
GaS,0.0004321249999998944
TiNiSn,0.0
LiPm2Ru,0.0
Nb3Ir,0.0
H2O2,0.24014118750000035
ThCu2,0.0
ZrH,0.1095472750000006
Ba3(SiAs2)2,0.0
Ba4I6O,0.0
BeSn2Ge,0.3716874125
YbCl3,0.17250801687499995
HoH2ClO2,0.0
YHoAg2,0.0
Rb2PdBr6,0.0
Sr2YTlCr2O7,0.0
Li2ZnPd,0.13858066249999978
CdCl2,0.08977234666666667
BaHf4Ga,0.6835402308333327
Hf2TcRu,0.0
Nd(BC)2,0.0
H2O,0.04912824999999986
La2AgRu,0.0
KUO3,0.0
AlH2(ClO2)3,0.0
BaSm2FeS5,0.0
BiO2,0.5719272083333329
SrBeCl,0.0
In6TeO2,0.0
Li2FeSn(PO4)2,0.0
Np(CuSi)2,0.0
YbIn2Au,0.009713434166666255
AcAu3,0.0
Tm2Sb2O7,0.0
CoGe,0.03124599999999988
BaNa2Ga,0.10360391562499993
BeBiTe2,0.5745281083333332
BaNa2Cd,0.00014917500000000142
Zn(MoO2)4,0.0014112256410179216
RbMg,0.12166217708333328
NaBe2Pb,0.699554505
Pu3Pb,0.0
NaScO2,0.0
CeSmI4,0.0
NdTe2BrO5,0.0
K4Ru2O,0.0
Fe(PO3)3,0.0
NbSiAs,0.0
Ta2OsPd,0.0
Sc2AlCu,0.0
Ho2SeO2,0.0
Ge2Mo,0.04542533333333365
Rb4YbI6,0.0
TmTlRh2,0.0
NaBe2Tc,0.6713991999999998
HoTiO3,0.0
PmZn2Cd,0.0
LiAuF4,6.458333333236865e-06
SrSn,0.0
K3GaO3,0.0
HgPtO2,0.0
Li5V2Fe3,0.0
Ti4Cu3O2,0.0
BeTeBr,0.0
K4CdP2,0.0
Rb2TaAgS4,0.0
ScInIr2,0.0
LiHg3,0.1481694425000002
Dy7(TeIr)2,0.0
NaSnPd2,0.0
BaNaCl,0.0
NaMgBO3,0.0
KSmF4,0.0
TmMnGe,0.02551083333333315
Ba2CaOsO6,0.0
TlCuPO4,0.0
LiMn3Al2(H3O)2,0.0
Ba2YNbO6,0.0
MnAsPd2,0.051647000000000005
TiZnPO5,0.0
Ba(BIr)2,0.0
TaPO5,0.09008778571428344
HgSeO3,0.00011929999999837902
Hg(ClO3)2,0.1684009507407409
MnP2WO8,0.0
Li4BeTe,0.19661892916666668
BaGaCl2,0.0
CoAg3(CN)6,0.3640893862500008
Rb2V3O8,0.0
BeCrNi2,0.04922107500000017
Sr3(BO3)2,0.0
TmGa2,0.0
GaFeCo2,0.0
NaMg4As3O2,0.0
LiNbO3,5.999999945771608e-07
BeCrSi2,0.34260242499999993
Lu2CuRu,0.0
Ba2CuC(NO)2,0.0
KTlCl4,0.0
BaZn(NiO2)4,0.0
Ge2Pt,0.0
MnRh2Pb,0.0
SeO2,0.00505829166666727
K2RbAs,0.0
BaReH9,0.0
Tm(SiRh)2,0.0
Be2BiPt,0.520869325
Be2ReGe,0.032292287499999794
HfBeRh2,0.21769675
HoCuS2,0.00019493749999988097
LiDyO2,0.016764312499999434
NaMgBe2,0.3505880625
ScAgO2,0.10690225000000007
Sb2H8Pt(O2F)2,0.0
Sr2PtAu,0.0
Sm3TaO7,0.009255454545457727
Ba4SnBr,0.5857601516666667
TeWS,0.1928684037037032
ZrAlPt,0.0
ScBeCr2,0.3548692874999997
Tm2ZnPt,0.0
Na2ZnGeO4,0.0
Pr2CdAg,0.0
Zn3Si3(SbO)2,0.0
Ca4As2O,0.0
LaAl2BRu2,0.0
Er2Be2GeO7,0.0
Ba2ScIn,0.011683589999999966
CaBe2P,0.8577682774999997
YbPaRu2,0.0
RbAcTe2,0.0
Mg2Bi2O5,0.0
YBeNb4,0.4745811916666662
BSbO3,0.036860799999997695
Ba(SbRu2)2,0.0
NbGa3,0.0
Rb8PO3,0.11841998854166658
K2PdBr4,0.0
DyCo5,0.0
Mg2Pb,0.0
NaBeBr2,0.0
Ba2MgV,0.7769140350000002
U3Ge,0.0
CaBeCd2,0.05934721999999992
LiBe2Bi,0.3709499625000001
Be2VIn,0.2028618175000001
YbH3,0.3416758500000001
Be2RhBr,0.4314148012499997
Ba4InHg,0.5768062733333332
NaTiO3,0.14429346666666554
NpSbTe,0.0
Zn2SeCl2O3,0.0
YbMgSi,0.0
Dy2Tc2O7,0.0
Li2Cr(PO4)2,0.0
Dy2Ge2O7,0.0582900000000004
LiY2In,0.0
LiCo2Si,0.0
Li3V2P4(HO3)2,0.0
BaYCoCuO5,0.0
Ba2UCoO6,0.0
Nd2ScSi2,0.0
Li2BeCl2,0.0
Sb2Rh,0.0
BrN3,0.0
Li4Mn(BO3)2,0.0
RbCaSb,0.0
Sr2ZrBe,0.76717003
Li2VCr(PO)4,0.0
PrNi5,0.0
AlTlO2,0.0
Tl2Ni3S2,0.0
TaAlPt,0.0
InGe3,0.3054359299999999
LiHS,0.00042008333333320985
TmO3,0.7084359062500001
TiMo3,0.0
ZnF2,0.0013857166666668694
MgBe2Pd,0.0
NaAcHg2,0.0
LiBO2,0.013798375000000362
Mg(CN)2,0.4342678000000016
Nb5Ge3B,0.0
LiYAu2,0.0
SeBr,0.0
SrHgPb,0.0
BaSbBr2,0.0
CeCdNi4,0.0
Lu6TeO2,0.0
BeCuTe,0.2927742722222222
BaGe,0.0
YErRu2,0.0
Tc2N,0.0
CaMg2,0.0
NaMgO3,0.0
LiBe2Fe,0.11176431250000007
Th(GeRh)2,0.0
Li5Fe2Cu3,0.0
HfU3Sb5,0.0
TbNbO4,0.12745724999999286
MgBe2Pb,0.6109335425
Fe2(CO3)3,0.0
YCr2O4,0.0
Be2CoIr,0.2586347499999997
TiGaNi,0.0
Th2Pd,0.0
Li3Ga2,0.0
InAsPd5,0.0
PrBO3,0.0
Y(GeRh)2,0.0
SmGeRu,0.0
Al2Cr2O7,0.26950286363636256
Na2FeO3,0.015726583333329547
ZnI2,0.0
Tl3PS4,0.0
Fe3OF5,0.02026366666666624
Ba4NaRh,0.6925608299999999
HfSiRh,0.0
RbSn2Br5,0.0
Zr(Se2Cl3)2,0.0
Np(MnGe)2,0.008556056551722868
Li7Mn(OF)3,0.009869748214286213
Li7Ni5O2,0.0
Na2Cl,0.23435331666666664
CrGaFe2,0.0
AlH2PbO2F3,0.0
MgTi3O7,0.02934431818181782
MnCrF5,0.0
LiBe2Ga,0.22225319374999986
TiClO,2.1666666665254297e-06
LiGa,0.0
CeInPd2,0.0
Li3Nb2Fe3,0.02650105555554827
Be2FeRu,0.03920249999999959
BeNbMo,0.3794341333333327
BeSiCl4,0.97828363375
SmGa2,0.0
Pr(ZnP)3,0.0
ZrBe2Br,0.525760725
Ti2AlCr,0.0
Pr(CuSi)2,0.0
LiP2WO8,0.0
NaSr2Be,0.35285452999999994
Ba4HgIr,0.7281412299999999
InI3,0.0
DyGa,0.0
LiBe2Cr,0.2173281375
Ba2YTlV2O7,0.0
SrAlGa,0.2821738426666666
BeGeRu2,0.0
Ba4BeCl,0.7776664241666666
Cd(InS2)2,0.0
Ir(Cl2F3)2,0.0
SmYAl2,0.0
Pd2O,0.1538254000000001
Sr2BeCu,0.24491296999999995
MgTiF4,0.016239146111110436
Ca5Sb3,0.007636781250000001
SmAu,0.033209525000000184
TbSmO3,0.0
Li4MnCr5O2,0.0
LiTm2Pt,0.0
Sr2CdIn,0.0
Zn2SiO4,0.1588700714285758
Ho3CuGeS7,0.0
HgO,0.11026505000000007
LiY2Tc,0.5443030874999999
MoRh3,0.0
Sr(BIr)2,0.0
GePb3O5,0.0
SrCaO3,0.4522759000000005
LiPdAu2,0.0
Ti2ZnRe,0.0
Li2CuO2,0.0
AlCoF5,0.0
NaNiAsO4,0.0
Li8VO5F,0.0
GaAsO4,1.8444444440213204e-05
Lu3TlC,0.0
SmScO3,0.0
Pm2ZnHg,0.0
TaCuO3,0.0
Ba2HoB2ClO6,0.0
MgC2,0.2513008500000007
Te2Pt,0.0
SrGe(PO4)2,0.0
Be2InOs,0.22605779250000024
BaTlSe,0.03264882833333327
AsPd5,0.0
BaBePO4F,0.0
LuAgPb,0.0
BaNiF6,0.0
TbInAu2,0.0
LuOs2,0.0
RbSO4F,0.0
CdCu2GeS4,0.0
Sm2Te4O,0.0
CeSi2Ru,0.0
CaTi2S5,0.0
Mn3F8,0.09946641666666656
ZnP4,0.03959605000000098
TaCl5,0.0
Ca(NiS2)4,0.0
ScAlO3,0.0
NiH,0.013294350000000229
BePd3,0.0
NaV(OF)2,0.0
ErGaRh2,0.0
ErSiPd2,0.0
NbC,0.3723024166666669
HfVF6,0.2004747500000006
YAgPb,0.0
NdRhO3,0.0
BeFeW2,0.0
Na5Al3F4,0.0
Hf(Te2Cl3)2,0.0
KVO2,0.13858540454545046
Sr3FeN3,0.0
YBi2BrO4,0.0
PrYTl2,0.0
Tl4O3,0.0
HfSe3,0.00014124999999953758
H7NF4,0.0
Co3Se4,0.02080692857142896
NaYSe2,0.0
ZrAgMo,0.9037278866666664
MnSn(BO3)2,0.0
TaBeW2,0.0
Y2Pt2O7,0.0
BeTc2Ni,0.016194737500000222
LuRhO3,0.0
InBr,0.0
DyAu3,0.0
Ca2Co2O5,0.06766158333333294
Dy(MnGe)2,0.0
BeGaMo2,0.15334286250000062
V3Re,0.0
Ba2CoMoO6,0.0
TaBe2Tc,0.10961222500000024
NdCuSb2,0.0
KMnPH2O5,0.0
Tl3AsS4,0.0
UBr4,0.0001665000000001804
SiTePt,0.0
YbNiO3,0.0
Al3Tc,0.0033058068181821554
K2NiAs2,0.0
Sc2InNi2,0.0
BaCuTe2O7,0.0
As2O3,0.005977500000000191
Er2Nb2O7,0.0
BePtSe2,0.04628796666666668
Co5SbO8,0.0
Nb2CrAs,0.16203098749999967
TiBe2W,0.051525204166666505
BeNiBi2,0.5628738499999999
YMgBe2,0.21472567499999995
Ta(NiTe)2,0.0
HfGeTe4,0.0
LiGa2Ni,0.0
BeSiIr2,0.3657202499999999
CeMg3,0.0
Lu2ZnHg,0.0
PrSbPd,0.009990166666666413
NpGa5Co,0.0
V2AsC,0.0
Li4BeOs,0.40694747222222216
VCoB3,0.0
SiMo2As,0.24802853749999976
ErCu4Au,0.0
LaBeV2,0.5744731249999999
ThPb3,0.0
MnPtF6,0.0
SrTeO4,0.0
CaMgSiO4,0.0
Li2Cr3TeO8,0.0
Be2CrFe,0.12509324999999993
Y(CuO2)2,0.0
Pr4C2Cl5,0.0
Ba2Bi6O,0.0
Ce(SiAg)2,0.0
SmNi2B2C,0.0
BaSrHf2,0.8039865700000002
NaAgO2,0.0
K(In3Au2)2,0.0
Dy2InAu2,0.0
Ca(SiPd)2,0.0
SrZn2,0.0
BaMgTl,0.1872627400000001
MnTl2SnTe4,0.0
Nd2ZnIr,0.0
Ti2NiIr,0.0
CrC,0.054764250000000736
ScZn3,0.019990899999999968
Yb2ZnGa,0.0
MoAsPt2,0.01758011250000013
Ba4PtCl,0.12838737458333327
ThTaN3,0.0
Sr(BiPd)2,0.0
Dy3Ga,0.0594440624999999
HfPd,0.0684642499999999
AgBrO4,0.3424224166666676
Mg2ZnPd,0.0
KNdO2,0.008014124999999872
Ag3Pd,0.0
NbInRu2,0.0
Fe3PO7,0.0
CdSb6(S2I)4,0.0
Mn2Co2C,0.09129445655172397
Ca2FeN2,0.0
PrIn5Rh,0.0
BiF3,0.21149643750000013
MgAsOs2,0.44780395
NpSi,0.1620563500000003
GeBi3,0.2482519375
TbGaRh2,0.0
TaBeSn,0.3615963333333334
LiCe2HO3,0.0
Ba2SnBr,0.0
BaNaScSi2O7,0.0
Mo2C,0.0
CaMnSi,0.0
NdMnAsO,0.0
CeAl4,0.009135459999999984
Ba4ScSi,0.6665150883333331
Co(RhO2)2,0.0
PrTlPd,0.0
CoOF,0.032363124999999826
Rb2CuCl4,0.0
BeTcHg2,0.875900575
Ba2CrCd,0.24494902249999995
Sc3TlC,0.0
Li3VCr3O8,0.02509523333333341
ScCl3,0.0
MgIn3,0.009085609999999966
KRuO4,0.0
Sm3Al,0.009999281249999823
ScSiPt2,0.0
SbO2,0.4207234166666658
NaLiSe,0.0
MgBeCu4,0.09464239166666652
SrThBr6,0.0
Tl9SbTe6,0.0
TlInS2,0.0004135999999999029
CeSi3Ru,0.0
NbSeBr3,2.299999999344493e-06
TmAg3,0.13962753999999994
SmSi2,0.0
SrHg2Pb,0.2434554125000001
BaSrSn,0.12815633103333332
TiI4,0.0
AlPt3,0.0
Ba4ZrP,0.7306017799999999
ScMnSi,0.0
KRb2TiF6,0.0
ScIr3,0.0
YbRh3C,0.0
Mn4FeO8,0.0
TaBe2V,0.06555164999999974
Li2AlPCO7,0.0
Li4NbTe3O2,0.0
Rb3Mg,0.09542759062499996
DySe,0.5159311500000001
NaPmAu2,0.0
Na4UO5,0.0
AsPdCl,0.6369553725000001
DyTaRu2,0.0
SmCdAg2,0.0
KBeHg4,0.4632054166666666
SrFeAsF,0.00013887499999976072
TeMoWS3,0.04954479166666737
CaSnF4,0.0
YTiBe,0.41821129444444427
Yb2PdPt,0.0
Ce3Al,0.0212996875
Zr2Fe3Ge,0.0
RbBaSiHO4,0.0
CoGe2,0.0122222333333335
FeAg3(CN)6,0.3910791112500007
LiNiOF2,0.07589441153846144
Zn2TcAs,0.35248473749999976
CaSnO3,0.19466200000000453
BaBOF3,5.7083333333984854e-05
Ti(FeGe)6,0.0
Ac3Th,0.12120724500000013
SrMnGe,0.0
Ti3SnH,0.0
Cr3Pt,0.0613883916666671
TlSbTe2,0.002590099999999929
Zn(CrSe2)2,1.0571428571193307e-05
CoSI,0.445610228703704
Ba4BiPt,0.16815836333333328
K2Ti(SiO3)3,0.0
LiFe2O3,0.09776175000000098
CuBrO2,0.09751290000000012
RbNaTiO3,0.0
Dy3In,2.5874999999953026e-05
BaSiP2,0.10694989249999988
HfBe2Ge,0.13934328749999958
MgSi2,0.2736847333333339
ScVOs2,0.2827993625000005
CoSnH2(OF)6,0.0
ZrTiF6,0.0
CrAuO2,0.00013199999999979894
Mn3(P3Pd10)2,0.0
CeBiAu2,0.0
KBiO3,0.0017250999999984804
ErNi3,0.0
Ti3Pb,0.0
K2PtC2,0.0
VSnRh2,0.0
Ti2MnRh,0.0
BeGeOs2,0.05099926249999953
BaTeO4,0.0
SmMnB4,0.0
Be2SnGe,0.6780217625
ZrScBe2,0.005671500000000052
ZnRh3,0.013686050000000005
K3AlH6,0.05610589999999993
HfTc2Sn,0.0
NdCuSi,0.0
Ti2GaN,0.0
TbYHg2,0.0
SmB6,0.0
Tm(CuGe)2,0.14366161999999993
TmNbRu2,0.0
Si3Ir,0.4945480500000006
Zn(FeO2)4,0.0
LiZnPS4,0.0
HfB4Ir3,0.0
Cd(CN)2,0.3657805500000002
BeGaCu,0.17285309833333345
Lu2RuAu,0.0
TiNiSb,0.4225769333333336
Sb2Se3,0.0
MnCr2O4,0.0
NaTlO,0.016918145833334286
As3W2,0.0
TmCuSe2,0.0
Li4Mn3SbO8,0.0
Zr2Al,0.062263566666666215
ErH2,0.0
LaSe,0.21595794999999995
MgSiAs,0.4190724583333332
LiCuBO3,0.0
HoPt2,0.0
TeW2S3,0.2244269999999968
ScBe2Sn,0.1873703187500002
Ba2NdMoO6,0.0
PrZn5,0.0
MnC4NO5,0.0
TmAgTe2,0.0
ErZnGa,0.031208133333333325
LiMgP,0.3639652
LiScO2,0.0
TiZnO2,0.1480784874999994
K2BeTl,0.412309175
YAsO4,0.0
SmErMg2,0.0
MgSiRh2,0.0
ZrSnRh2,0.0
Ti2CrIr,0.0
SmInAg2,0.0
Be2SiSe,0.5637807166666668
HoSbPt,0.0
SrAsO3,0.19273981999999454
RbUN3O,0.0
YbB2Ir3,2.383333333089155e-05
CdSb,0.0
RbAlF4,0.005334166666663531
CuClO2,0.056724687499999586
Hg2BrN,0.39832646375
NaAgO,0.0
Al2IrOs,0.0
Mg3C,0.5797891375000002
TeAsIr,0.0
AsS(ClF2)3,0.0
NbAsAu,0.5465209733333336
Y2IrRh,0.0
HfZrBe,0.1961422000000006
KF,0.0618297499999998
Zn3Pt,0.0
GePbS3,0.0
SmGe,0.0
BaSiC,0.4594895233333332
Li2TiCo3O8,0.01289299999999649
NdAg,0.0
Rb2Hf2O5,0.0
NaAsP,0.3734572166666663
Rb2NaYF6,0.0
BeReOs2,0.3037548750000001
Ce2AgPb,0.0
Li2AsAu,0.028567224999999974
Ba2Cd(B3O)2,0.0
TbTmHg2,0.0
LaZnAu2,0.0
SrMgH4,0.0
ZnSnO2,0.11898189999999965
ZnFeSb,0.4746978999999998
NaLiBe2,0.5273180375
Al3Cu2,0.051688959999999895
Ti2O,0.0
Pm2IrPt,0.0
CS2NClO2,0.0
Ca3BiAs,0.63412534
BeFe4Ir,0.2502669666666657
Li3AuS2,0.0
Zn2PdO4,0.0
Sr2CdSn,0.0
CeSiRh2,0.0
Be2CoGe,0.05465090625000002
Hf3Zn3C,0.0
NbCu3S4,0.0
RbIn4,0.0
KYbS2,5.949999999810274e-06
ZrGe2,0.0
NaSbF4,0.0
MgH4(NO4)2,0.0
Ca2AgPb,0.0
BeV2Pt,0.0786977499999999
TaIn3O7,0.0
TmMn2,0.0
BaPAu,0.0
Ca2Ti3O8,0.0
Sr(GaAu)2,0.0
Si(GeN2)2,0.0
KBe2Tc,0.3462950499999997
DyBPd3,0.0
Fe(WO4)2,0.0
UTe,0.12730233333333274
Al2BiSe4,6.071428564347059e-07
TbPPt,0.0
HoCl2,0.04166889629629633
MnIr3,0.0
SrCuO2,0.0
CaZnSiH2O5,0.0
Rb2B2Se7,0.0
PbICl,0.0
ZrBeCl,0.0
BeCoCu,0.04804330833333381
Zn(NiO2)2,0.10315307142857756
BePb2S,0.4254402127777779
RbWO3,0.0
PrBr3,0.0
Ce(SnIr)2,0.0
SrBe2In,0.49087635
Ba2AlV3O7,0.17525421480769146
K2ReH9,0.0
LiTePd2,0.0
RbCaO3,0.0
Sc(VGa2)2,0.0
LiDy2Ir,0.0
Rb3BS3,0.0
Ca(AlZn)2,0.0
LiP(HO)2,0.0
BaRu2W,0.5921283925000003
MgCr2S5,0.21250376388888886
Lu2Si2O7,0.0
CePt3,0.0
Ba2TaBiO6,0.01576630000000101
K5Dy3I2,0.0
Li3P,0.0
Ba4SrRu,0.9035461483333332
AlInB,0.9884087844444444
SiH4,0.0
Tb2O3,0.4847402999999994
Ca3MnN3,0.0
K2SnTe3,0.0
Ho2IrRu,0.0
Er(VGa2)2,0.0
Co3BPO7,0.0
LaBRh3,2.7199999998117626e-05
Ba2SnHg,0.0
Ce2U3,0.0
Zr6Al2Ni,0.0
Te2Br,0.0
Ba4GeRu,0.9187964183333333
DySi,0.0014613750000003196
Tl6TeO6,0.0
KSnS2,0.0
HfBiRh,0.02844909999999956
Ni(AgO)2,0.04135727199999928
SrRhO3,0.0
BeCrBi2,0.711070125
Mn2Ge,0.08817171666666647
MgOsO3,0.0
CdCu2SnSe4,0.0
BeFe2P,0.542985125
NbCl4,0.0
NaTl2Sb,0.01956225875000004
NaSmSe2O7,0.0
TaHgS2,0.0
BeRhPb4,0.9923624966666668
WN2,0.6064149999999993
BeZnPt2,0.0
Ti8O3,0.031529619047619306
DyCl3,0.0
NbWSe24,0.0
BePSe2,0.0008747500000003683
ThCdAu2,0.0
KBaSiHO4,0.0
BaSn2(HO2)2,0.0
Mn3Tl,0.6076125810344819
ErB2Ru3,0.0
Li2Ge2O5,0.0
Mn5(FeO2)3,0.0
RbNdSe2,0.0
Ba2PrSbO6,0.007020100000002749
Ni2SnAs,0.3662887375000001
K3P,0.0
BaAl2O4,0.0037132857142854188
KThCuS3,0.0
Sn7Ir3,0.0
Ba(Cu2P)4,0.0
YIn3,0.0
Fe5Co,0.007183112500000809
LiGaS2,0.0
SmAg2Hg,0.0
Lu2ZnCu,0.0
Ge3Te,0.42521125
YOsO3,0.0
CaTi2O5,0.08954937500000071
Fe8O9,0.08649638235294166
NiAu3,0.08311770250000006
PrTl3,0.0
Tb(SiRu)2,0.0
TbPd2,0.2898853666666663
Mn2NiO4,0.0002248571428573598
Be2TcBr,0.26474495125
LiBiS2,0.057752124999999925
Li4BePd,0.2669576958333333
YbSb,0.2383563750000001
Sr2Ir,0.0
BeCd2Si,0.5872723349999999
LaSc3(B2O)2,0.0
Cr3PdN,0.0
Tm2ZnCu,0.0
Ba2TmRuO6,0.0
BaGeCl2,0.0
ErFe4B,0.0
LiAg2Pb,0.021336662499999992
ThSb,0.10484069999999956
ZnCrSF5,0.0
HfBe2Ru,0.19633452500000007
AcInAu2,0.0
Er(BiO2)3,0.0
Er(CuSi)2,0.0
Dy2Be2GeO7,0.0
NbB,0.0
Sr(AlPb)2,0.0
GaAg(PSe3)2,0.0
Be2ZnPb,0.7148074224999998
MgCuBi,0.0
CeN,4.999999996257998e-07
BeCr2Cu,0.12285583749999995
RbAuI3,0.00019373000000005858
KSbF4,0.0
Mn2BeOs,0.11315784051724087
Al2Re3B,0.2617345305555556
Ta3(OF)5,0.06898215384614836
MgSc3Ru2,0.0
CeMg,0.042641563333333465
CeSbPd,0.0
Dy(GePd)2,0.0
Pm2CuOs,0.0
Nb3In,0.03234754250000016
InSiTe3,0.0
Li2YbPb,0.0
CaBe2(PO4)2,0.0
ZnH4(CO3)2,0.0
ScBe2Cl,0.4806770750000002
Dy2B4C,1.0285714286517587e-05
YBe2Pd,0.0
YP,0.5734335000000002
NaVF3,0.0
LiCuF2,0.0
ZrGa3,0.0
Li4Ni3(OF3)2,0.05331277666666257
HfTaTc2,0.0
SrBeRe,0.4485686366666664
NaBeRu2,0.4910145250000002
Ac3Sc,0.1009946574999998
Er(CoSi)2,0.0
HoBi2IO4,0.0
HfNi5,0.01278352222222212
BaMnIn2,0.0
Ca(NiAs)2,0.0
LaVO3,0.0
Ba4GaRu,0.9435638174999998
ScBe2Si,0.0463165124999998
SmHgAu2,0.0
AgPbO2,0.008966125000000158
LiAl3Si9(N2O)2,0.0
Ba2YTi,0.6906090308333335
LiVAsO5,0.0
HoTlPd,0.0
Hg4OF6,0.0
V4GeS8,0.0
Na2B2Se7,0.0
YPdPb,0.0
NdSe,0.0
TbCo3B2,0.0
HoAgPb,0.0
La2BeZn,0.0
YbTlPd,0.0
SiPd,0.002802733333333141
DyO3,0.634341520833333
BePd4Rh,0.6410564916666663
NaTl2Bi,0.0
CaCeMg2,0.02498272900000005
Li2NiPO4F,0.0
TeAsHO5,0.0
Nb3Bi,0.051552999999999294
MoCl5,0.0
YBe2Se,0.3861078333333329
NiHgO2,0.0
Pb2S(O2F)2,0.0
NaSrHg2,0.0
Zn(FeS2)2,0.0
SmAgPb,0.0
Be2NbMo,0.10167762499999976
ZrSiTe,0.0
NdB2Rh2C,0.0
SrBe2Ni,0.23839714999999995
Rb(MoS)3,0.0
KCrS2,0.0
CaYRh2,0.0
BaZn(SbO2)4,0.0
HoCdAg2,0.0
Ba3In2O5F2,0.0
MgWF6,0.0
TbTiSi,0.0
CoH4(BrO)2,0.0
H(CN4)2,0.5327925190476197
BaTlCd,0.314728475
LaNi3Rh2,0.0
BeMoW,0.12433299999999915
V2ReRu,0.0
Ca2Mn2O5,0.0
Mn2Nb,0.0
NaCdO3,0.5728905999999985
Li6Fe(SiO4)2,0.0
MnInPd2,0.0
Sc7NCl2,0.0
